Index,Lower,Upper
299,28555.25,28741.44
300,28491.57,28901.28
301,28404.57,29040.34
302,28349.1,29195.81
303,28254.0,29319.49
304,28148.15,29455.83
305,28012.73,29573.63
306,27899.65,29723.08
307,27794.68,29823.22
308,27730.2,29893.23
309,27651.81,29981.39
310,27560.5,30088.12
311,27465.31,30171.84
312,27370.62,30275.38
313,27293.66,30366.71
314,27262.81,30440.01
315,27201.71,30585.71
316,27123.91,30656.75
317,27011.06,30692.47
318,26944.86,30757.99
319,26908.39,30808.81
320,26817.15,30893.72
321,26788.84,30954.32
322,26695.21,30984.9
323,26611.84,31038.23
324,26576.65,31162.62
325,26534.69,31189.18
326,26450.33,31189.99
327,26435.9,31223.76
328,26385.94,31307.92
329,26354.59,31369.66
330,26283.91,31416.59
331,26247.39,31497.15
332,26203.96,31583.42
333,26070.7,31697.43
334,25992.24,31772.2
335,25974.02,31806.68
336,25991.57,31841.1
337,25940.91,31881.04
338,25925.03,31864.02
339,25908.13,31871.93
340,25859.67,31909.45
341,25789.32,31920.26
342,25756.69,31928.29
343,25699.55,32010.28
344,25624.94,32060.97
345,25537.76,32105.04
346,25506.64,32119.82
347,25456.35,32136.63
348,25382.95,32176.44
349,25299.17,32197.81
350,25282.16,32220.52
351,25190.59,32321.15
352,25089.02,32284.96
353,24994.39,32305.77
354,24905.79,32302.52
355,24867.62,32318.83
356,24861.94,32388.34
357,24899.71,32373.97
358,24902.61,32417.96
359,24844.24,32465.54
360,24808.08,32438.26
361,24804.81,32497.58
362,24781.46,32593.65
363,24693.84,32612.69
364,24655.41,32698.35
365,24609.83,32781.22
366,24529.55,32724.62
367,24512.28,32741.21
368,24480.11,32712.56
369,24416.74,32776.24
370,24408.92,32786.84
371,24448.51,32801.35
372,24430.56,32843.14
373,24415.67,32875.04
