Index,Lower,Upper
292,6388.99,6965.27
293,6253.83,7123.84
294,6150.79,7217.56
295,6064.85,7350.25
296,6030.51,7447.78
297,6020.23,7521.42
298,5995.81,7617.57
299,5959.66,7704.46
300,5887.61,7767.82
301,5892.86,7862.09
302,5804.61,7879.58
303,5766.53,7980.06
304,5731.62,8064.92
305,5677.08,8122.45
306,5679.79,8183.38
307,5632.57,8241.08
308,5721.42,8298.01
309,5636.75,8378.88
310,5672.13,8418.74
311,5643.39,8468.29
312,5576.48,8548.27
313,5527.68,8613.2
314,5583.37,8593.57
315,5551.53,8640.52
316,5525.73,8719.85
317,5511.79,8769.47
318,5563.31,8804.26
319,5573.9,8888.46
320,5533.32,8903.33
321,5557.49,8955.04
322,5522.53,9024.77
323,5512.56,8996.22
324,5470.02,9099.13
325,5479.12,9111.57
326,5462.74,9149.71
327,5461.39,9181.03
328,5471.0,9251.22
329,5461.71,9307.78
330,5497.18,9360.85
331,5515.87,9366.73
332,5481.68,9363.79
333,5510.48,9344.0
334,5454.94,9456.13
335,5471.64,9465.02
336,5370.19,9551.62
337,5429.55,9591.76
338,5369.48,9645.8
339,5423.36,9621.31
340,5382.19,9655.9
341,5415.81,9724.27
342,5456.02,9715.75
343,5419.8,9763.1
344,5403.07,9830.76
345,5383.25,9918.58
346,5404.22,9940.98
347,5376.89,9991.04
348,5383.67,10013.07
349,5396.78,10049.41
350,5430.48,10015.11
351,5442.32,10072.9
352,5502.38,10139.79
353,5477.09,10102.88
354,5526.3,10229.21
355,5453.76,10228.88
356,5464.21,10332.9
357,5435.8,10400.14
358,5389.57,10450.15
359,5408.2,10474.39
360,5373.87,10494.22
361,5331.6,10469.3
362,5314.46,10495.3
363,5312.96,10528.6
364,5367.33,10555.27
