Index,Lower,Upper,Predicted,Actual
123,500830.06,514850.2,508181.09,510034.0
124,501926.04,520286.71,510995.86,508353.0
125,502419.24,525983.0,513621.65,521190.0
126,503295.19,531663.62,516938.28,524189.0
127,504993.72,536675.52,519799.15,533858.0
128,505976.25,542047.09,523410.73,551008.0
129,507370.88,547920.17,526767.3,581931.0
130,507314.03,551936.88,529740.92,590181.0
131,511984.25,560864.54,535569.02,601368.0
132,514154.72,566190.04,539905.39,562315.0
133,507877.48,562181.55,534781.87,562945.0
134,511019.84,567688.48,539114.26,565039.0
135,510281.53,570791.81,539382.98,567563.0
136,514215.58,578536.64,545547.25,570333.0
137,514817.3,580841.3,546589.84,572318.0
138,512123.59,585079.75,546773.55,574666.0
139,513855.15,588716.32,549548.73,582457.0
140,513839.55,593170.09,552767.73,599264.0
141,516234.66,596349.58,555354.1,608611.0
142,515203.71,597987.83,555658.89,633912.0
143,519215.25,604047.2,560762.96,633832.0
144,518096.75,605182.36,561364.28,640851.0
145,518758.51,607152.02,561562.73,644675.0
146,518544.89,610396.89,562709.17,640263.0
147,519395.26,609550.33,563393.99,648577.0
148,518815.73,612391.17,563761.89,653750.0
149,520236.19,615915.01,566499.24,644287.0
150,519972.04,618564.23,567018.56,658335.0
151,520870.57,621525.34,568749.3,679624.0
152,523358.04,628455.94,573258.4,683628.0
153,519325.4,625428.47,570386.68,687974.0
