Index,Lower,Upper,Predicted,Actual
230,6666.7,6681.39,6674.13,6678.0
231,6676.85,6707.11,6691.56,6680.9
232,6683.0,6729.89,6706.39,6683.8
233,6686.24,6749.71,6717.81,6686.7
234,6689.07,6768.44,6727.36,6689.6
235,6688.35,6785.18,6735.19,6692.5
236,6686.09,6797.73,6741.78,6695.4
237,6684.11,6812.06,6747.96,6698.3
238,6682.32,6830.15,6753.61,6701.2
239,6681.4,6842.23,6760.26,6704.1
240,6679.79,6856.56,6765.26,6707.0
241,6677.02,6867.9,6769.24,6707.63
242,6678.45,6878.6,6772.93,6708.26
243,6676.09,6889.56,6776.37,6708.89
244,6673.14,6896.97,6779.04,6709.53
245,6669.56,6906.12,6781.29,6710.16
246,6665.26,6910.94,6783.71,6710.79
247,6665.96,6919.09,6786.59,6711.42
248,6666.12,6931.01,6789.39,6712.05
249,6661.73,6937.01,6792.49,6712.68
250,6658.03,6940.7,6795.96,6713.32
251,6653.42,6950.96,6798.96,6713.95
252,6650.57,6956.63,6802.09,6714.58
253,6649.45,6965.32,6804.27,6715.21
254,6644.08,6973.37,6805.5,6715.84
255,6639.61,6983.44,6807.81,6716.47
256,6637.76,6992.52,6810.59,6717.11
257,6633.84,6998.04,6813.91,6717.74
258,6635.4,7005.2,6817.41,6718.37
259,6636.02,7010.03,6819.71,6719.0
260,6632.41,7014.05,6821.92,6716.17
261,6637.73,7019.51,6823.82,6713.33
262,6636.45,7021.61,6825.63,6710.5
263,6641.05,7022.64,6827.93,6707.67
264,6638.98,7024.03,6830.42,6704.83
265,6643.24,7029.43,6834.5,6702.0
266,6644.98,7038.08,6837.45,6702.75
267,6642.67,7044.75,6839.99,6703.5
268,6644.39,7048.81,6842.53,6704.25
269,6641.8,7050.18,6845.06,6705.0
270,6641.8,7056.12,6847.01,6696.0
271,6639.13,7062.08,6848.69,6687.0
272,6636.81,7064.4,6850.67,6678.0
273,6637.25,7065.54,6853.2,6669.0
274,6640.92,7072.87,6855.73,6660.0
275,6642.74,7076.67,6858.62,6651.0
276,6642.97,7084.3,6861.94,6642.0
277,6638.12,7091.7,6864.82,6633.0
278,6640.35,7099.72,6867.87,6624.0
279,6637.5,7102.58,6869.99,6615.0
280,6636.31,7107.65,6871.07,6640.0
281,6634.24,7113.28,6873.53,6660.29
282,6635.17,7119.97,6876.47,6680.57
283,6640.37,7128.6,6879.96,6700.86
284,6642.44,7132.31,6883.63,6721.14
285,6646.68,7135.43,6886.13,6741.43
286,6642.36,7142.92,6888.53,6761.71
287,6642.55,7140.25,6890.63,6782.0
