Index,Lower,Upper,Predicted,Actual
290,3970.44,3973.4,3971.87,3972.15
291,3969.57,3975.78,3972.67,3973.42
292,3968.39,3977.84,3973.5,3974.69
293,3967.08,3979.89,3974.04,3975.95
294,3965.75,3982.1,3974.57,3977.22
295,3964.8,3984.25,3975.02,3978.48
296,3963.5,3986.13,3975.5,3979.75
297,3962.06,3987.95,3975.83,3981.01
298,3960.79,3989.75,3975.87,3982.28
299,3959.34,3991.53,3976.25,3983.54
300,3958.58,3993.13,3976.33,3984.81
301,3957.86,3994.91,3976.46,3986.07
302,3957.1,3996.69,3976.82,3987.34
303,3956.71,3997.78,3977.15,3988.6
304,3955.33,3999.4,3977.38,3989.87
305,3953.74,4000.96,3977.68,3991.14
306,3952.72,4001.88,3978.09,3992.4
307,3952.73,4003.52,3977.98,3993.67
308,3952.64,4004.9,3978.06,3994.93
309,3951.26,4006.56,3978.02,3996.2
310,3949.47,4007.52,3977.83,3997.46
311,3949.38,4008.41,3977.88,3998.73
312,3948.31,4009.08,3977.68,3999.99
313,3947.46,4010.17,3977.38,4001.26
314,3946.97,4010.35,3977.42,4002.52
315,3946.78,4011.03,3977.76,4003.79
316,3945.77,4012.04,3977.82,4005.06
317,3944.94,4012.23,3978.0,4006.32
318,3944.23,4013.27,3977.96,4007.59
319,3943.79,4014.65,3978.14,4008.85
320,3943.46,4015.53,3978.22,4010.12
321,3942.36,4016.24,3978.43,4011.38
322,3941.07,4016.61,3978.59,4012.65
323,3939.86,4017.31,3978.8,4013.91
324,3938.5,4017.52,3978.72,4015.18
325,3937.51,4017.98,3978.58,4016.44
326,3936.52,4018.05,3978.49,4017.71
327,3935.94,4018.73,3978.84,4018.98
328,3936.66,4020.18,3978.75,4020.24
329,3936.07,4021.45,3979.01,4021.51
330,3935.72,4022.16,3979.44,4022.77
331,3935.69,4024.02,3979.57,4024.04
332,3934.22,4024.97,3980.08,4025.3
333,3934.5,4025.3,3980.75,4026.57
334,3933.8,4025.4,3980.74,4027.83
335,3933.57,4026.97,3980.84,4029.1
336,3932.45,4028.71,3981.03,4030.36
337,3932.59,4029.74,3980.95,4031.63
338,3931.98,4029.56,3981.3,4032.9
339,3930.55,4029.87,3981.17,4034.16
340,3930.47,4029.79,3981.4,4035.43
341,3930.25,4030.77,3981.54,4036.69
342,3929.6,4031.62,3981.34,4037.96
343,3928.69,4031.13,3981.49,4039.22
344,3928.66,4031.85,3981.94,4040.49
345,3929.04,4032.89,3982.11,4041.75
346,3929.21,4033.49,3981.86,4043.02
347,3929.37,4033.77,3982.39,4044.28
348,3929.4,4034.26,3982.99,4045.55
349,3928.92,4035.05,3982.66,4046.81
350,3928.26,4035.91,3982.98,4048.08
351,3926.67,4036.49,3982.39,4049.35
352,3926.72,4036.99,3982.38,4050.61
353,3926.64,4037.81,3982.01,4051.88
354,3926.76,4038.73,3982.38,4053.14
355,3925.47,4040.09,3982.41,4054.41
356,3924.44,4040.43,3982.58,4055.67
357,3923.83,4041.01,3981.76,4056.94
358,3922.78,4041.95,3982.08,4058.2
359,3922.03,4042.79,3982.77,4059.47
360,3921.61,4044.56,3982.78,4060.73
361,3921.91,4045.37,3983.27,4062.0
