Index,Lower,Upper
230,6664.73,6680.58
231,6670.84,6704.56
232,6676.67,6726.9
233,6677.76,6746.57
234,6677.37,6764.71
235,6676.07,6785.14
236,6673.81,6800.2
237,6672.61,6814.05
238,6668.12,6825.09
239,6661.69,6835.86
240,6656.13,6846.13
241,6648.39,6854.84
242,6643.57,6865.46
243,6637.66,6873.49
244,6634.77,6882.67
245,6632.38,6889.02
246,6627.45,6896.72
247,6623.57,6900.35
248,6622.13,6907.89
249,6618.39,6913.74
250,6618.67,6922.61
251,6616.92,6929.71
252,6612.44,6938.41
253,6610.93,6943.67
254,6609.25,6943.42
255,6603.87,6953.42
256,6599.52,6963.58
257,6593.39,6974.72
258,6593.41,6977.77
259,6594.37,6985.58
260,6591.68,6989.21
261,6584.6,6994.74
262,6572.12,6998.02
263,6572.41,7004.8
264,6566.58,7014.32
265,6560.99,7022.4
266,6555.96,7021.38
267,6554.22,7023.01
268,6557.32,7025.01
269,6551.89,7025.91
270,6552.18,7030.2
271,6551.68,7035.07
272,6544.03,7041.48
273,6543.73,7046.02
274,6542.97,7055.87
275,6538.56,7063.93
276,6536.85,7077.89
277,6535.3,7080.24
278,6524.2,7082.64
279,6524.65,7086.12
280,6520.46,7086.72
281,6521.73,7089.83
282,6521.03,7092.39
283,6525.9,7096.77
284,6521.25,7098.61
285,6524.36,7103.47
286,6517.27,7110.63
287,6515.12,7116.86
