Index,Lower,Upper
315,56075.53,56117.76
316,56037.92,56123.65
317,55997.89,56133.57
318,55974.38,56159.52
319,55955.69,56176.94
320,55904.24,56168.31
321,55874.36,56185.31
322,55845.87,56206.56
323,55822.85,56222.38
324,55791.47,56238.0
325,55766.01,56258.17
326,55744.73,56284.3
327,55716.33,56304.31
328,55693.26,56315.19
329,55669.39,56333.87
330,56067.01,56756.3
331,55481.58,56205.17
332,55451.52,56214.87
333,55438.9,56233.68
334,55424.6,56242.06
335,55412.88,56268.62
336,55395.07,56282.71
337,55375.0,56286.95
338,55356.79,56294.15
339,55344.44,56305.99
340,55323.87,56322.95
341,55322.99,56330.55
342,55318.28,56353.3
343,55304.85,56370.61
344,55293.53,56385.54
345,55293.49,56390.19
346,55292.11,56394.31
347,55257.4,56406.25
348,55259.85,56413.82
349,55238.8,56416.89
350,55225.04,56424.39
351,54938.16,56163.89
352,54695.65,55935.51
353,54686.23,55947.38
354,54655.38,55957.27
355,54629.39,55984.8
356,54622.5,56002.01
357,54598.55,56008.72
358,54595.81,56019.09
359,54581.0,56010.29
360,54593.01,56028.12
361,54598.03,56035.56
362,54601.32,56054.16
363,54584.21,56070.16
364,54580.0,56084.32
365,54580.67,56092.15
366,54570.78,56092.09
367,54562.51,56107.51
368,54546.9,56115.01
369,54550.71,56122.52
370,54555.3,56128.5
371,54533.54,56125.82
372,54504.49,56133.8
373,54495.28,56132.3
374,54487.88,56122.85
375,54482.64,56129.45
376,54471.87,56140.18
377,54459.29,56151.17
378,54443.01,56159.3
379,54215.11,55956.17
380,54003.44,55754.37
381,53771.69,55557.56
382,53765.09,55567.63
383,53759.31,55570.69
384,53755.62,55565.64
385,53750.26,55550.36
386,53754.15,55579.95
387,53750.11,55569.6
388,53748.34,55573.53
389,53736.89,55586.1
390,53723.85,55588.84
391,53718.47,55598.85
392,53717.31,55611.87
393,53721.42,55611.56
