Index,Lower,Upper,Predicted,Actual
318,26778.01,27223.41,27000.73,26989.7
319,26645.72,27374.7,26997.85,26976.2
320,26497.13,27531.62,26987.5,26962.71
321,26350.26,27670.61,26986.56,26949.21
322,26216.34,27789.01,26993.17,26935.71
323,26114.34,27975.28,26985.26,26922.22
324,25987.53,28086.29,26995.21,26908.72
325,25835.47,28277.79,26992.29,26895.22
326,25748.13,28379.32,27016.53,26881.73
327,25676.87,28533.31,27010.01,26868.23
328,25611.0,28690.58,27015.0,26854.74
329,25489.73,28847.01,27034.9,26841.24
330,25351.78,28956.18,27045.86,26827.74
331,25238.8,29053.27,27042.68,26814.25
332,25202.53,29175.21,27056.83,26800.75
333,25163.79,29316.29,27092.96,26787.26
334,25078.95,29402.01,27114.99,26773.76
335,24928.48,29487.39,27085.02,26760.26
336,24883.8,29664.92,27096.93,26746.77
337,24722.14,29733.15,27125.65,26733.27
338,24701.73,29718.63,27121.17,26719.78
339,24666.1,29788.72,27140.45,26706.28
340,24602.44,29890.4,27132.77,26692.78
341,24588.68,30012.1,27141.88,26679.29
342,24583.55,30034.07,27202.4,26665.79
343,24609.5,29994.89,27205.83,26652.29
344,24489.12,30293.22,27247.62,26638.8
345,24358.32,30319.4,27223.83,26625.3
346,24379.62,30479.29,27226.35,26611.81
347,24343.66,30575.42,27228.42,26598.31
348,24296.81,30658.0,27233.7,26584.81
349,24224.98,30680.94,27199.05,26571.32
350,24274.1,30824.33,27248.57,26557.82
351,24164.07,30973.34,27276.73,26544.33
352,24202.9,31044.11,27246.6,26530.83
353,24141.67,31121.59,27226.3,26517.33
354,24161.56,31202.52,27282.11,26503.84
355,24128.09,31316.93,27274.46,26490.34
356,24119.11,31311.71,27293.03,26476.84
357,24022.13,31336.18,27336.7,26463.35
358,23877.31,31430.93,27327.45,26449.85
359,23853.16,31546.13,27328.34,26436.36
360,23816.99,31589.62,27332.02,26422.86
361,23797.23,31545.39,27332.76,26409.36
362,23684.61,31513.53,27301.9,26395.87
363,23721.47,31632.5,27328.82,26382.37
364,23727.65,31690.35,27339.18,26368.88
365,23659.19,31610.33,27374.37,26355.38
366,23585.19,31743.92,27372.14,26341.88
367,23570.71,31809.29,27384.5,26328.39
368,23598.55,31808.7,27359.64,26314.89
369,23643.91,31908.56,27390.38,26301.4
370,23667.5,32019.01,27451.71,26287.9
371,23550.56,32088.94,27437.19,26274.4
372,23513.45,32229.47,27448.72,26260.91
373,23522.65,32400.51,27479.22,26247.41
374,23461.78,32415.34,27450.03,26233.91
375,23452.88,32442.12,27473.07,26220.42
376,23379.54,32493.89,27441.51,26206.92
377,23291.76,32569.48,27466.45,26193.43
378,23301.64,32597.8,27451.79,26179.93
379,23375.41,32576.52,27436.63,26166.43
380,23438.75,32686.73,27469.11,26152.94
381,23376.3,32784.41,27489.1,26139.44
382,23393.0,32854.34,27471.61,26125.95
383,23381.31,32791.58,27473.01,26112.45
384,23393.11,32779.12,27468.57,26098.95
385,23330.54,32667.31,27500.64,26085.46
386,23274.47,32659.49,27528.64,26071.96
387,23180.45,32690.46,27496.76,26058.47
388,23152.23,32654.39,27484.99,26044.97
389,23075.23,32655.67,27505.77,26031.47
390,23127.55,32743.82,27520.13,26017.98
391,23149.95,32881.81,27537.99,26004.48
392,23085.25,33048.6,27547.81,25990.98
393,23224.99,33152.19,27535.55,25977.49
394,23205.92,33186.84,27516.41,25963.99
395,23099.79,33207.27,27509.04,25950.5
396,22959.96,33124.99,27510.65,25937.0
