Index,Lower,Upper,Predicted,Actual
250,5184.89,5198.18,5191.42,5191.83
251,5179.72,5208.16,5193.42,5194.39
252,5173.28,5217.18,5194.95,5196.96
253,5166.5,5225.72,5196.58,5199.52
254,5159.95,5234.88,5197.79,5202.09
255,5152.02,5247.99,5198.89,5204.65
256,5145.21,5256.44,5198.48,5207.22
257,5138.13,5266.55,5200.19,5209.78
258,5130.53,5272.26,5200.16,5212.35
259,5124.86,5282.44,5201.22,5214.91
260,5117.02,5288.84,5201.65,5217.48
261,5111.04,5298.82,5203.28,5220.04
262,5105.28,5304.82,5204.6,5222.61
263,5098.64,5311.74,5207.25,5225.17
264,5097.26,5317.98,5207.16,5227.74
265,5090.9,5324.43,5207.67,5230.3
266,5085.92,5329.49,5208.25,5232.87
267,5078.74,5334.35,5207.34,5235.43
268,5074.88,5340.58,5206.12,5238.0
269,5052.91,5332.86,5197.18,5848.0
270,5049.82,5337.37,5196.22,5831.0
271,5047.7,5341.43,5195.7,5814.0
272,5041.41,5346.48,5193.56,5797.0
273,5034.4,5354.22,5192.57,5780.0
274,5026.72,5358.76,5191.62,5763.0
275,5021.48,5365.43,5190.97,5746.0
276,5016.67,5369.87,5189.58,5729.0
277,5012.56,5368.71,5188.81,5712.0
278,5005.51,5372.17,5188.54,5695.0
279,5002.53,5378.28,5189.25,5695.23
280,5000.36,5382.97,5190.26,5695.46
281,4997.18,5386.77,5192.19,5695.69
282,4995.86,5396.64,5193.26,5695.92
283,4993.47,5404.15,5195.9,5696.15
284,4986.06,5406.72,5196.33,5696.38
285,4984.83,5412.81,5199.45,5696.62
286,4981.63,5413.1,5201.46,5696.85
287,4977.72,5416.73,5201.21,5697.08
288,4972.47,5422.02,5203.42,5697.31
289,4970.14,5426.18,5202.9,5697.54
290,4969.65,5429.1,5205.46,5697.77
291,4965.69,5433.81,5203.75,5698.0
292,4963.52,5434.83,5204.69,5688.79
293,4957.9,5436.56,5205.47,5679.58
294,4961.11,5440.13,5205.82,5670.37
295,4959.14,5447.1,5206.8,5661.16
296,4953.74,5446.45,5206.95,5651.95
297,4952.79,5448.33,5207.22,5642.74
298,4952.03,5450.54,5208.24,5633.53
299,4948.58,5453.38,5209.19,5624.32
300,4949.3,5455.84,5208.89,5615.11
301,4948.41,5458.15,5208.57,5605.89
302,4941.43,5457.17,5209.98,5596.68
303,4932.98,5455.53,5212.97,5587.47
304,4935.46,5458.78,5213.22,5578.26
305,4940.94,5465.74,5213.03,5569.05
306,4933.67,5468.55,5209.32,5559.84
307,4934.99,5473.02,5209.36,5550.63
308,4932.16,5477.34,5210.06,5541.42
309,4930.19,5481.83,5210.21,5532.21
310,4924.28,5486.73,5210.57,5523.0
311,4923.38,5492.68,5209.97,5501.0
