Index,Lower,Upper
250,4678.39,5691.41
251,4642.69,5718.71
252,4619.3,5747.22
253,4609.41,5776.16
254,4600.51,5804.2
255,4594.99,5829.54
256,4594.14,5847.09
257,4599.22,5868.95
258,4600.04,5883.26
259,4603.15,5897.32
260,4608.94,5911.39
261,4600.01,5911.76
262,4590.15,5912.99
263,4582.35,5910.89
264,4576.9,5907.31
265,4586.4,5913.09
266,4591.86,5917.18
267,4593.33,5912.91
268,4595.42,5907.41
269,-12184.56,8892.98
270,-13386.09,9349.69
271,-14596.89,9803.11
272,-15809.62,10260.18
273,-17024.01,10720.14
274,-18243.59,11178.12
275,-19460.76,11641.84
276,-20680.91,12108.26
277,-21901.8,12575.73
278,-23117.43,13051.46
279,-23169.2,13091.89
280,-23220.93,13132.36
281,-23272.35,13173.2
282,-23325.14,13212.3
283,-23373.77,13257.46
284,-23427.3,13295.73
285,-23479.82,13335.03
286,-23531.0,13375.66
287,-23596.38,13402.09
288,-23661.87,13428.55
289,-23727.97,13454.35
290,-23793.54,13480.5
291,-23847.39,13519.22
292,-23866.85,13525.51
293,-23892.16,13525.29
294,-23917.76,13524.76
295,-23942.44,13525.15
296,-23966.25,13526.43
297,-23995.83,13520.93
298,-24024.55,13516.27
299,-24052.62,13512.2
300,-24084.0,13504.26
301,-24111.34,13500.44
302,-24140.13,13497.79
303,-24168.66,13495.19
304,-24191.05,13499.98
305,-24206.28,13511.52
306,-24221.44,13523.09
307,-24236.25,13535.01
308,-24252.43,13545.16
309,-24264.43,13561.36
310,-24281.31,13570.65
311,-24283.14,13384.67
