S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1481_Actual,S1481_Simulated
0.0,0.6883357318125083,4.248495242049359,4.25954759135193,4.1588830833596715,2.9253899808970405,1.3862943611198906,1.6324289147294966,2.4849066497880004,3.1421735374661295
0.0,0.31196999339895676,4.248495242049359,4.353266547390671,4.1588830833596715,2.420698545677908,1.3862943611198906,1.7686500722702636,2.4849066497880004,2.8648142311559517
0.0,1.5913010158926855,4.248495242049359,4.246974847230837,4.1588830833596715,3.1208630938981137,1.3862943611198906,1.4886458578865125,2.4849066497880004,2.8148635044218633
0.0,1.1253112121940227,4.248495242049359,4.31003278440741,4.1588830833596715,2.166590154607088,1.3862943611198906,1.507803963564359,2.498699971920336,2.887856780213864
0.0,1.0360316412591046,4.248495242049359,4.325098994644241,4.1588830833596715,2.543339765955116,1.3862943611198906,1.6168718503650101,2.512305623976115,2.8137106327765107
0.0,1.2305318207162976,4.248495242049359,4.2282049005534414,4.1588830833596715,2.4585378227290797,1.3862943611198906,1.417882559950724,2.5257286443082556,2.8161389451594667
0.0,1.380029167254003,4.248495242049359,4.311996844621305,4.1588830833596715,3.462330056573442,1.3862943611198906,2.0361133824425757,2.538973871058276,3.4822303585623056
0.0,0.8444645817264246,4.248495242049359,4.3067118712577095,4.1588830833596715,2.3472740919793242,1.3862943611198906,1.674706673761333,2.5520459526256287,3.1035558423859957
0.0,2.2765137566610356,4.248495242049359,4.217483583117485,4.1588830833596715,2.177702691164483,1.3862943611198906,1.6402292417826296,2.5649493574615367,2.427691820923967
0.0,1.398932919506147,4.248495242049359,4.2815000449890075,4.1588830833596715,2.914567322766175,1.3862943611198906,1.8136931860078407,2.5649493574615367,2.962799279121163
0.0,0.5867199201993305,4.248495242049359,4.254156694587398,4.1588830833596715,2.742547022386827,1.3862943611198906,1.564830840480116,2.5649493574615367,2.9658762377787387
0.0,0.7738402943247763,4.248495242049359,4.338453951993085,4.1588830833596715,2.2386090547978754,1.3862943611198906,1.3878972224524806,2.5649493574615367,2.6191410173734155
