RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.6931471805599453,0.6742804700449279,0.0,0.0,4.225790448355602,3.4160510287931776,1.0986122886681098,1.1085934909171022,1.0986122886681098,1.098607464109944,0.0,0.2632049367457456
0.9257694758286987,0.4207067008238854,0.6931471805599453,0.4584720677162492,0.0,0.0,4.227875954846623,6.644491320057114,1.0986122886681098,1.1105337448615102,1.0986122886681098,1.0986088891825536,0.0,0.0
0.9444616088408514,0.8124021901787237,0.6931471805599453,0.4623722844075209,0.0,0.0,4.229957121050448,1.9468135914436902,1.0986122886681098,1.0327863381165487,1.0986122886681098,1.0986054666615082,0.0,0.5203663240396867
0.9628107475090479,0.0,0.6931471805599453,0.7628835053229199,0.0,0.0,4.232033964995287,3.5891817009801916,1.0986122886681098,1.113453666860441,1.0986122886681098,1.098608309044634,0.0,0.0
0.9808292530117261,0.14030796940348725,0.6931471805599453,0.699131956229571,0.0,0.0,4.23410650459726,3.3671647562643185,1.0986122886681098,1.0995970424650774,1.0986122886681098,1.0986073667420133,0.0,0.0
0.9985288301111271,0.33414534801539164,0.6931471805599453,0.5573100232255372,0.0,0.0,4.236174757661319,2.921065303280373,1.0986122886681098,1.0790765972754353,1.0986122886681098,1.098606220117294,0.0,0.0009205929743358876
1.0159205728229963,0.0,0.6931471805599453,0.7002575622333144,0.0,0.0,4.23823874188217,3.0858787813776076,1.0986122886681098,1.1427014022077526,1.0986122886681098,1.0986032617752801,0.0,0.31918417458590326
1.0330150061822962,0.0,0.6931471805599453,0.9027432919776305,0.0,0.0,4.24029847484518,3.967315108471306,1.0986122886681098,1.1559777058770395,1.0986122886681098,1.0986091714540434,0.0,0.0
1.0498221244986776,0.9378014339794336,0.6931471805599453,0.8208367287632536,0.0,0.0,4.242353974027276,4.558353992840786,1.0986122886681098,1.0881494951955566,1.0986122886681098,1.0986065823769156,0.0,0.9175610807205261
1.0663514264498883,0.9761543229209233,0.6931471805599453,0.7989803664644981,0.0,0.0,4.244405256797834,2.9410741115768144,1.0986122886681098,1.17568409820364,1.0986122886681098,1.0986082521857352,0.0,0.0
1.0826119473216684,0.4809362979808186,0.6931471805599453,0.5749171362960113,0.0,0.0,4.246452340419559,4.401875231913655,1.0986122886681098,1.135672116791687,1.0986122886681098,1.0986051164942963,0.0,0.0
1.0986122886681098,0.0,0.6931471805599453,0.6437640932639781,0.0,0.0,4.248495242049359,2.3242389064398594,1.0986122886681098,1.175780611748651,1.0986122886681098,1.0986098914754285,0.0,0.5070448263092409
