RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.6931471805599453,0.6742804700449279,0.0,0.0,4.225790448355602,3.4160510287931776,1.0986122886681098,1.1085934909171022,1.0986122886681098,1.098607464109944,0.0,0.2632049367457456
0.9257694758286987,0.0,0.6931471805599453,0.5403851491360637,0.0,0.0,4.227875954846623,2.5282986525086355,1.0986122886681098,1.1033280225398303,1.0986122886681098,1.0986092029017196,0.0,0.34810092741027154
0.9444616088408514,0.20360476176750816,0.6931471805599453,0.6675030829595302,0.0,0.0,4.229957121050448,3.9556659502632745,1.0986122886681098,1.280059267693972,1.0986122886681098,1.098607668271952,0.0,0.29826672802448256
0.9628107475090479,0.05880490685768425,0.6931471805599453,0.6591283865250316,0.0,0.0,4.232033964995287,2.1119513037797226,1.0986122886681098,1.0703311828049777,1.0986122886681098,1.0986073367167442,0.0,0.0
0.9808292530117261,1.054723550253107,0.6931471805599453,0.5981041716949413,0.0,0.0,4.23410650459726,4.289164413743668,1.0986122886681098,1.0787341943897895,1.0986122886681098,1.098604458857665,0.0,0.0
0.9985288301111271,0.5320192785364742,0.6931471805599453,0.7265305570806038,0.0,0.0,4.236174757661319,2.980024679104907,1.0986122886681098,1.0156373532189638,1.0986122886681098,1.0986096526021916,0.0,0.4280709629228598
1.0159205728229963,0.7441597516397398,0.6931471805599453,0.7692994371060539,0.0,0.0,4.23823874188217,2.595193191178054,1.0986122886681098,1.077065397131672,1.0986122886681098,1.0986030211448932,0.0,0.8916193039214082
1.0330150061822962,0.1493076020343712,0.6931471805599453,0.6272155607536847,0.0,0.0,4.24029847484518,4.684785655398907,1.0986122886681098,1.1593166061901172,1.0986122886681098,1.0986087058800567,0.0,1.2888974959419222
1.0498221244986776,0.17261847877661374,0.6931471805599453,0.5749322819320332,0.0,0.0,4.242353974027276,4.982495616908199,1.0986122886681098,1.195626476125265,1.0986122886681098,1.0985995381099085,0.0,0.0
1.0663514264498883,0.1416330197787561,0.6931471805599453,0.5806637816243192,0.0,0.0,4.244405256797834,4.481304269262875,1.0986122886681098,1.1530298266856835,1.0986122886681098,1.0986098455751276,0.0,0.0
1.0826119473216684,0.17370800189329139,0.6931471805599453,0.6414617144704542,0.0,0.0,4.246452340419559,3.056020362634576,1.0986122886681098,1.1581774808254164,1.0986122886681098,1.0986123960443976,0.0,0.0
1.0986122886681098,0.12171941875788186,0.6931471805599453,0.5651906419010797,0.0,0.0,4.248495242049359,4.793229780532279,1.0986122886681098,1.0919238918646446,1.0986122886681098,1.098608332306594,0.0,0.0
