S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.458177381211143,2.302585092994046,2.5639136752782763,3.713572066704308,3.612707620117435,4.634728988229636,4.513232538445416,2.5649493574615367,2.5649445329033713,4.143134726391533,4.136614547411909,3.912023005428146,4.146989142702191,1.791759469228055,2.1034097347123786
6.2324480165505225,4.624627711688188,2.302585092994046,2.7056346710129375,3.713572066704308,3.6201315419829068,4.634728988229636,4.481096701272201,2.5649493574615367,2.564945807998351,4.143134726391533,4.124155133712695,3.912023005428146,3.995845004525802,1.791759469228055,1.8171666498840278
6.2324480165505225,5.823788537254128,2.302585092994046,2.493189562554974,3.713572066704308,3.625847836720729,4.634728988229636,4.484719743873519,2.5649493574615367,2.5649424320611622,4.143134726391533,4.152033364885533,3.912023005428146,3.7546388313896384,1.791759469228055,1.8327308084467435
6.2324480165505225,5.303741521577408,2.302585092994046,2.4287679665599278,3.713572066704308,3.535017501063806,4.634728988229636,4.718182083194082,2.5649493574615367,2.5649407031218954,4.143134726391533,4.141305199719803,3.912023005428146,4.21277421814124,1.791759469228055,1.7879998892364632
6.2324480165505225,6.435813020710796,2.302585092994046,2.663440365920867,3.713572066704308,3.6153763660818266,4.634728988229636,4.470941924179095,2.5649493574615367,2.5649428093988536,4.143134726391533,4.139386419871838,3.912023005428146,4.138823470192073,1.791759469228055,1.6621405445985609
6.2324480165505225,5.688764005185602,2.302585092994046,2.5491167983033876,3.713572066704308,3.635795502674869,4.634728988229636,4.569235822937039,2.5649493574615367,2.5649410874018765,4.143134726391533,4.156115117495768,3.912023005428146,4.306715731455929,1.791759469228055,1.8352082549823485
6.2324480165505225,4.503510974570445,2.302585092994046,2.658967105106402,3.713572066704308,3.617131644080627,4.634728988229636,4.420116786037849,2.5649493574615367,2.5649448501241308,4.143134726391533,4.123181422063927,3.912023005428146,3.9070677998333774,1.791759469228055,1.8027875494762295
6.2324480165505225,5.282950598805847,2.302585092994046,2.580980449368072,3.713572066704308,3.665724984258449,4.634728988229636,4.532644428111862,2.5649493574615367,2.564941596740344,4.143134726391533,4.142222506666823,3.912023005428146,3.9754983484717927,1.791759469228055,2.783241305617297
6.2324480165505225,4.998647537960721,2.302585092994046,2.394057690595232,3.713572066704308,3.593454489041558,4.634728988229636,4.484007057334782,2.5649493574615367,2.5649401889263377,4.143134726391533,4.150431008150409,3.912023005428146,4.231067345495273,1.791759469228055,2.186453447573169
6.2324480165505225,5.811870741550368,2.302585092994046,2.489973917962345,3.713572066704308,3.617794563524467,4.634728988229636,4.571789727176481,2.5649493574615367,2.5649464517750804,4.143134726391533,4.143282829835421,3.912023005428146,4.065454850485016,1.791759469228055,1.8655767856369245
