,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_10,Simulated_29,Simulated_14,Simulated_27,Simulated_23,Simulated_19,Simulated_17,Simulated_16,Simulated_25,Simulated_18,Simulated_21,Simulated_3,Simulated_0,Simulated_15,Simulated_13,Simulated_12,Simulated_7,Simulated_8,Simulated_20,Simulated_26,Simulated_24,Simulated_9,Simulated_11,Simulated_1,Simulated_5,Simulated_4,Simulated_6,Simulated_22,Simulated_2
0,5497.177777777778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,5507.133333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5517.0888888888885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5527.044444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62,4234.62
6,,4208.77,3864.14,4426.17,4586.9,3908.93,3870.1,4709.45,4397.16,3443.71,4279.61,4908.35,3544.52,5969.22,4026.34,4611.28,4306.4,4589.07,2877.23,4377.88,3317.79,3188.95,2792.83,5697.06,3124.46,3859.85,3613.17,3979.88,3444.15,5925.24,4701.42,5921.91
7,,4169.63,4159.01,4149.56,4687.95,4580.97,3926.76,4294.9,3980.23,3711.53,3452.0,5129.65,3993.56,4308.81,3502.61,4996.62,5325.43,3436.94,3586.16,3499.79,3522.86,3767.88,4524.82,3942.47,5190.54,3649.66,3733.13,5517.5,3934.34,3152.44,4607.14,4823.63
8,,4492.48,4190.49,5560.74,3837.2,5081.06,4447.93,4303.23,4490.75,4480.25,3913.07,5192.94,6208.48,4649.1,5077.59,4305.69,4286.03,3763.86,4382.01,4735.58,4186.26,4850.99,4687.14,5357.87,4164.76,3875.78,3883.41,3882.43,5098.52,3968.17,4700.56,3212.44
9,,4386.82,4516.85,3858.34,4616.52,4624.21,4532.25,3739.15,3221.79,4908.12,3822.59,4287.56,4268.84,5124.0,3936.24,3676.02,3897.65,5268.59,3811.39,5510.01,5341.26,4293.61,5428.39,4552.0,3812.46,5776.34,5876.84,3802.6,2963.05,4477.64,2971.22,4689.01
10,,4403.44,3634.67,4443.76,4248.31,3987.79,5685.55,5039.81,5284.47,3725.93,3777.98,4753.54,4565.69,4335.27,3408.72,3633.41,5399.79,4632.62,4815.33,5216.52,4698.1,5662.71,4243.72,4837.52,4227.08,3817.2,3973.53,3479.62,5412.2,3675.71,2740.51,4746.21
11,MAE,,259.34,312.42,322.76,325.47,342.27,349.87,404.26,405.7,426.26,468.24,472.76,476.93,479.98,482.85,490.9,492.09,502.13,503.05,515.51,522.09,527.85,530.02,530.61,576.89,593.52,615.81,673.08,679.42,702.8,715.36
