,Actual_last_5_vals,Mean_Simulation,Simulated_1,Simulated_17,Simulated_20,Simulated_3,Simulated_16,Simulated_28,Simulated_27,Simulated_22,Simulated_13,Simulated_19,Simulated_12,Simulated_8,Simulated_9,Simulated_26,Simulated_21,Simulated_18,Simulated_7,Simulated_2,Simulated_0,Simulated_25,Simulated_4,Simulated_5,Simulated_29,Simulated_11,Simulated_23,Simulated_14,Simulated_10,Simulated_24,Simulated_6,Simulated_15
0,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74,50971.74
6,,49956.3,50708.07,48991.69,48054.34,43599.79,46905.43,48960.85,51308.91,53568.93,56566.8,50669.4,41866.28,52978.46,55635.48,39128.32,42074.7,61023.12,42552.02,52331.16,46104.3,55902.82,44168.81,62058.08,61382.73,44362.51,52868.33,48390.24,37008.46,49604.4,54348.87,55565.72
7,,50882.65,51497.16,44977.22,41306.24,52415.35,51346.25,56037.94,46730.84,49284.5,50781.31,45449.78,40620.7,49842.72,40111.54,45891.81,54965.37,51014.68,45710.89,59876.07,54049.78,47176.14,59937.76,50444.59,56101.65,59334.89,43402.73,55870.13,47045.13,65402.93,54990.87,54862.64
8,,50793.59,48709.38,49653.79,50627.6,52454.8,50174.14,50093.9,45995.09,43878.59,56351.13,51851.05,53781.74,52830.57,47878.9,47909.23,52945.1,48881.19,50927.42,59148.51,51117.92,54043.61,50325.11,51382.92,58052.38,54751.27,42735.41,47841.49,50578.16,45398.75,43003.25,60485.37
9,,51755.16,52463.5,54926.3,52401.0,55571.79,51619.62,52120.26,53817.57,50343.22,56805.54,62234.07,52007.65,46385.13,54790.38,53194.77,46050.05,59727.36,53366.06,57287.21,45068.43,45199.65,54209.29,51018.37,48266.72,44784.82,50671.85,45411.68,45641.04,57959.23,48354.78,50957.54
10,,50773.26,56152.45,51038.25,47897.2,48660.26,48334.66,55014.01,55207.28,52624.66,47424.89,44366.39,47503.23,47774.74,50066.07,47450.7,46207.23,67451.15,57738.39,52011.25,39507.59,57984.92,59131.5,41750.94,55113.92,45302.24,50993.61,49363.87,46069.92,46158.12,44437.75,64460.75
11,,51118.47,49325.31,53508.01,55842.94,51064.02,45788.42,45436.22,58681.73,51159.5,47360.86,50201.37,49386.51,52200.12,49487.72,50215.25,54358.17,45789.04,51010.6,51940.72,48100.43,58165.54,51324.43,45606.49,51425.6,54743.75,60799.96,50877.88,49652.03,50345.97,42020.61,57734.81
12,,51929.04,49566.0,55669.4,53918.88,54813.26,53920.15,52311.46,53551.11,51735.44,52678.44,52909.44,55375.02,46742.18,51223.68,47937.63,57795.72,51706.64,41608.44,57641.47,56480.08,51220.9,56017.68,48526.58,60517.42,50183.22,44520.89,48182.49,54713.41,53111.04,45373.71,47919.34
13,,50936.78,53439.17,48667.8,51948.71,51670.98,44189.53,58187.97,44691.72,58692.65,53826.87,53175.12,48176.76,41596.2,51863.79,55133.55,50547.56,50347.69,45207.32,54682.95,56615.3,55610.04,46498.73,48405.52,49116.06,47170.84,49565.3,40425.14,46312.53,53648.59,52523.39,66165.52
14,,51549.6,58123.25,55872.29,54740.42,46247.25,44938.02,46947.99,53980.33,52500.15,47231.35,43988.89,48383.71,55121.06,49891.89,53218.99,52453.91,51645.78,46806.59,55755.58,51184.28,49951.35,61483.71,58053.44,47411.67,59055.12,51351.8,55770.73,65002.74,42254.72,38147.37,48973.64
15,,50651.04,46891.59,53844.95,47959.32,48170.63,48010.8,48370.77,49239.34,56559.51,50407.38,50004.59,49467.96,45822.08,54872.48,56008.14,55341.36,50267.42,51969.95,53981.95,45571.27,57392.71,46114.65,43286.69,53164.77,50972.9,43035.74,60496.87,56601.13,45852.42,45704.07,54147.63
16,,51508.57,52570.63,51151.68,49040.28,56121.88,55632.57,55604.19,50738.51,58772.35,57238.66,49221.99,49829.68,54121.79,61394.22,55772.86,45432.95,50095.53,48674.78,54352.65,47960.9,50203.23,52395.71,54509.48,49273.02,57330.62,43798.92,41616.34,49392.59,43085.61,45809.33,54114.18
17,MAE,,2299.31,2309.86,2603.61,2629.08,2846.02,2979.14,3070.19,3125.2,3196.44,3226.57,3235.7,3424.2,3511.28,3653.96,3796.07,3816.26,3861.63,3929.59,3961.35,4062.0,4184.48,4266.92,4278.06,4435.96,4478.14,4643.04,4851.04,4855.75,5609.6,5691.6
