S1905_Actual,S1905_Simulated,S1481_Actual,S1481_Simulated
0.0,0.36172044398760594,0.0,0.502759145915681
0.0,0.18077864579726521,0.0,0.44871499747149585
0.0,0.555441576511434,0.0,0.4676735311801986
0.0,0.46090204436618204,0.0,0.5541048993084068
0.0,0.0,0.0,0.8982289962360933
0.0,0.0,0.0,0.6929537560471118
0.0,0.40493204891182244,0.15415067982725825,0.2050712447198932
0.0,0.18465226514452093,0.2876820724517809,0.7794405004180315
0.0,0.7572175727175627,0.4054651081081644,0.5490908578872568
0.0,0.11303374477669853,0.5108256237659906,0.0
0.0,0.7759968705558229,0.6061358035703155,0.0
0.0,0.0,0.6931471805599453,0.6167050893650218
