COMMIT_DATE,SQALE_INDEX
2002-06-10 18:01:16,0.0
2002-07-22 22:49:58,0.0
2002-08-24 22:15:31,0.0
2002-10-08 21:24:11,0.0
2002-11-14 23:30:03,0.0
2003-01-13 08:17:26,0.0
2003-02-12 08:17:26,0.0
2003-03-14 08:17:26,0.0
2003-04-13 08:17:26,0.0
2003-05-13 08:17:26,0.0
2003-06-12 08:17:26,0.0
2003-07-12 08:17:26,0.0
2003-08-11 08:17:26,0.0
2003-09-10 08:17:26,0.0
2003-10-10 08:17:26,0.0
2003-11-09 08:17:26,0.0
2003-12-09 08:17:26,0.0
2004-01-08 08:17:26,0.0
2004-02-07 08:17:26,0.0
2004-03-08 08:17:26,0.0
2004-04-22 23:00:16,0.0
2004-05-22 23:00:16,0.0
2004-06-21 23:00:16,0.0
2004-08-17 13:51:36,0.0
2004-10-02 13:16:21,0.0
2004-11-01 13:16:21,0.0
2004-12-27 11:55:12,0.0
2005-02-24 18:07:00,0.0
2005-03-26 18:07:00,0.0
2005-04-25 18:07:00,0.0
2005-06-03 21:15:13,0.0
2005-07-03 21:15:13,0.0
2005-08-02 21:15:13,0.0
2005-09-03 01:43:32,0.0
2005-10-03 01:43:32,0.0
2005-11-02 01:43:32,0.0
2005-12-02 01:43:32,0.0
2006-01-01 01:43:32,0.0
2006-02-01 20:19:19,0.0
2006-03-08 07:17:00,0.0
2006-04-07 07:17:00,0.0
2006-05-07 07:17:00,0.0
2006-06-06 19:51:08,0.0
2006-07-12 06:06:07,0.0
2006-08-28 06:33:05,0.0
2006-09-27 06:33:05,0.0
2006-10-27 06:33:05,0.0
2006-11-26 06:33:05,0.0
2006-12-26 06:33:05,0.0
2007-01-25 06:33:05,0.0
2007-03-15 16:44:48,0.0
2007-04-14 16:44:48,0.0
2007-05-15 00:47:38,0.0
2007-06-15 15:51:35,0.0
2007-07-29 15:31:48,0.0
2007-08-28 15:31:48,0.0
2007-09-27 15:31:48,0.0
2007-10-27 18:35:02,0.0
2007-11-26 18:35:02,0.0
2007-12-26 18:35:02,0.0
2008-01-25 18:35:02,0.0
2008-03-22 03:08:23,0.0
2008-05-08 06:43:14,0.0
2008-06-09 07:27:02,0.0
2008-07-21 17:43:58,0.0
2008-09-14 15:29:32,0.0
2008-10-17 17:06:43,0.0
2008-11-16 17:06:43,0.0
2009-01-12 14:52:23,0.0
2009-02-19 07:14:40,0.0
2009-03-21 07:14:40,0.0
2009-04-20 07:14:40,0.0
2009-05-26 11:48:44,0.0
2009-06-25 11:48:44,0.0
2009-07-25 11:48:44,0.0
2009-08-24 11:48:44,0.0
2009-09-23 11:48:44,0.0
2009-10-23 11:48:44,0.0
2009-11-22 11:48:44,0.0
2009-12-22 11:48:44,0.0
2010-01-21 11:48:44,0.0
2010-02-20 11:48:44,0.0
2010-03-22 11:48:44,0.0
2010-04-21 11:48:44,0.0
2010-06-15 14:11:04,0.0
2010-07-21 16:40:40,0.0
2010-08-20 16:40:40,0.0
2010-09-19 16:40:40,0.0
2010-10-19 16:40:40,0.0
2010-11-18 16:40:40,0.0
2010-12-18 16:40:40,0.0
2011-01-17 16:40:40,0.0
2011-02-16 16:40:40,0.0
2011-04-12 15:55:03,0.0
2011-05-12 15:55:03,0.0
2011-06-11 15:55:03,0.0
2011-07-11 15:55:03,0.0
2011-08-10 15:55:03,0.0
2011-09-09 15:55:03,0.0
2011-10-09 15:55:03,0.0
2011-11-08 15:55:03,0.0
2011-12-08 15:55:03,0.0
2012-01-07 15:55:03,0.0
2012-02-06 15:55:03,0.0
2012-03-07 15:55:03,0.0
2012-04-06 15:55:03,0.0
2012-05-06 15:55:03,0.0
2012-06-05 15:55:03,0.0
2012-07-05 15:55:03,0.0
2012-08-04 15:55:03,0.0
2012-09-03 15:55:03,0.0
2012-10-03 15:55:03,0.0
2012-11-02 15:55:03,0.0
2012-12-02 15:55:03,0.0
2013-01-29 16:08:59,0.0
2013-02-28 16:08:59,0.0
2013-03-30 16:08:59,0.0
2013-04-29 16:08:59,0.0
2013-05-29 16:08:59,0.0
2013-06-28 16:08:59,0.0
2013-07-28 16:08:59,0.0
2013-08-27 16:08:59,0.0
2013-09-26 16:08:59,0.0
2013-10-26 16:08:59,0.0
2013-11-25 16:08:59,0.0
2013-12-25 16:08:59,0.0
2014-01-24 16:08:59,0.0
2014-02-23 16:08:59,0.0
2014-03-25 16:08:59,0.0
2014-04-24 16:08:59,0.0
2014-05-24 16:08:59,0.0
2014-06-23 16:08:59,0.0
2014-07-23 16:08:59,0.0
2014-08-22 16:08:59,0.0
2014-09-21 16:08:59,0.0
2014-10-21 16:08:59,0.0
2014-11-20 16:08:59,0.0
2014-12-20 16:08:59,0.0
2015-01-19 16:08:59,0.0
2015-02-18 16:08:59,0.0
2015-03-29 09:34:51,0.0
2015-05-03 14:48:15,0.0
2015-06-02 14:48:15,0.0
2015-07-02 14:48:15,0.0
2015-08-01 14:48:15,0.0
2015-08-31 14:48:15,0.0
2015-09-30 14:48:15,0.0
2015-10-30 14:48:15,0.0
2015-11-29 14:48:15,0.0
2015-12-29 14:48:15,0.0
2016-01-28 14:48:15,0.0
2016-02-27 14:48:15,0.0
2016-03-28 14:48:15,0.0
2016-04-27 14:48:15,0.0
2016-06-20 19:41:00,0.0
2016-07-20 19:41:00,0.0
2016-09-07 20:19:32,0.0
2016-10-07 20:19:32,0.0
2016-11-06 20:19:32,0.0
2016-12-06 20:19:32,0.0
2017-01-05 20:19:32,0.0
2017-02-25 11:09:03,0.0
