COMMIT_DATE,SQALE_INDEX
2008-09-02 23:58:59,0.0
2008-10-21 18:11:05,0.0
2008-11-20 22:29:29,0.0
2008-12-22 19:51:06,0.0
2009-01-22 20:13:23,0.0
2009-02-26 08:35:15,0.0
2009-03-31 21:11:58,0.0
2009-05-01 01:29:28,0.0
2009-06-02 18:51:20,0.0
2009-07-02 23:47:17,0.0
2009-08-04 23:10:53,0.0
2009-09-08 20:28:50,0.0
2009-10-12 19:05:27,0.0
2009-11-12 19:13:21,0.0
2009-12-15 00:32:04,0.0
2010-01-14 01:06:25,0.0
2010-02-16 18:47:32,0.0
2010-03-19 18:08:01,0.0
2010-04-20 19:28:09,0.0
2010-05-25 04:24:12,0.0
2010-06-24 05:20:23,0.0
2010-07-27 00:15:44,0.0
2010-08-27 05:41:43,0.0
2010-09-27 17:23:42,0.0
2010-10-27 19:00:02,0.0
2010-11-30 00:05:19,0.0
2011-01-04 01:52:46,0.0
2011-02-06 18:11:24,0.0
2011-03-09 07:57:50,0.0
2011-04-08 22:00:18,0.0
2011-05-10 06:52:35,0.0
2011-06-09 17:46:34,0.0
2011-07-11 07:35:19,0.0
2011-08-11 04:18:17,0.0
2011-09-13 02:20:52,0.0
2011-10-17 18:01:27,0.0
2011-11-23 04:50:40,0.0
2011-12-29 22:59:02,0.0
2012-01-29 11:45:47,0.0
2012-03-05 07:16:13,0.0
2012-04-05 06:12:15,0.0
2012-05-10 21:50:39,0.0
2012-06-10 01:29:34,0.0
2012-07-12 05:05:58,0.0
2012-08-14 22:21:37,0.0
2012-09-16 17:17:16,0.0
2012-10-16 17:40:17,0.0
2012-11-16 20:29:00,0.0
2012-12-17 04:09:01,0.0
2013-01-16 23:04:24,0.0
2013-02-18 02:14:26,0.0
2013-03-20 21:52:51,0.0
2013-04-20 03:17:08,0.0
2013-05-20 23:36:37,0.0
2013-06-20 01:22:38,0.0
2013-07-20 18:30:47,0.0
2013-08-20 03:23:39,0.0
2013-09-19 18:58:07,0.0
2013-10-21 04:43:04,0.0
2013-11-20 05:40:46,0.0
2013-12-20 21:56:10,0.0
2014-01-22 01:23:25,0.0
2014-02-21 02:46:19,0.0
2014-03-23 16:54:30,0.0
2014-04-22 19:07:15,0.0
2014-05-22 22:13:23,0.0
2014-06-22 16:55:58,0.0
2014-07-22 18:42:51,0.0
2014-08-21 19:00:21,0.0
2014-09-21 05:43:46,0.0
2014-10-21 14:00:01,0.0
2014-11-20 19:33:34,0.0
2014-12-23 15:41:29,0.0
2015-01-22 18:45:42,0.0
2015-02-23 09:51:15,0.0
