COMMIT_DATE,SQALE_INDEX
2002-07-17 10:23:44,0.0
2002-08-20 02:57:02,0.0
2002-09-19 02:57:02,0.0
2002-10-21 00:47:39,0.0
2002-11-21 04:25:58,0.0
2002-12-21 04:25:58,0.0
2003-01-21 02:44:57,0.0
2003-02-20 07:30:36,0.0
2003-03-22 07:30:36,0.0
2003-04-29 01:41:38,0.0
2003-05-29 01:41:38,0.0
2003-06-28 10:49:21,0.0
2003-07-28 10:49:21,0.0
2003-08-27 10:49:21,0.0
2003-09-26 10:49:21,0.0
2003-10-26 10:49:21,0.0
2003-11-28 17:27:16,0.0
2003-12-28 17:27:16,0.0
2004-01-27 17:27:16,0.0
2004-02-28 03:35:53,0.0
2004-03-29 03:35:53,0.0
2004-05-01 18:14:29,0.0
2004-06-03 17:14:16,0.0
2004-07-04 18:45:56,0.0
2004-08-26 16:37:55,0.0
2004-10-11 19:27:53,0.0
2004-11-10 19:27:53,0.0
2004-12-21 21:54:33,0.0
2005-01-27 07:15:49,0.0
2005-03-08 07:47:22,0.0
2005-04-07 07:47:22,0.0
2005-05-10 08:02:44,0.0
2005-06-19 07:25:16,0.0
2005-08-02 20:09:42,0.0
2005-09-05 09:54:38,0.0
2005-10-07 06:05:50,0.0
2005-11-06 18:48:29,0.0
2005-12-07 08:10:06,0.0
2006-01-06 08:10:06,0.0
2006-02-17 11:51:44,0.0
2006-03-29 06:23:53,0.0
2006-05-16 19:07:44,0.0
2006-06-26 12:31:41,0.0
2006-07-27 12:46:37,0.0
2006-08-28 11:02:01,0.0
2006-10-02 19:10:50,0.0
2006-11-07 21:57:33,0.0
2006-12-08 16:18:36,0.0
2007-01-16 14:48:22,0.0
2007-02-15 14:48:22,0.0
2007-03-19 19:41:43,0.0
2007-05-14 05:51:00,0.0
2007-06-19 13:07:40,0.0
2007-08-01 22:56:34,0.0
2007-08-31 22:56:34,0.0
2007-09-30 22:56:34,0.0
2007-10-30 22:56:34,0.0
2007-11-29 22:56:34,0.0
2007-12-29 22:56:34,0.0
2008-01-28 22:56:34,0.0
2008-02-27 22:56:34,0.0
2008-03-28 22:56:34,0.0
2008-05-24 10:32:41,0.0
2008-06-23 10:32:41,0.0
2008-07-23 10:32:41,0.0
2008-08-22 10:32:41,0.0
2008-09-21 10:32:41,0.0
2008-10-21 10:32:41,0.0
2008-11-20 10:32:41,0.0
2009-01-07 13:28:48,0.0
2009-03-01 06:45:02,0.0
2009-04-13 04:06:01,0.0
2009-05-13 04:06:01,0.0
2009-06-12 04:06:01,0.0
2009-07-12 04:06:01,0.0
2009-08-11 08:12:27,0.0
2009-09-11 17:47:30,0.0
2009-11-03 01:43:58,0.0
2009-12-03 01:43:58,0.0
2010-01-02 20:02:29,0.0
2010-02-01 20:02:29,0.0
2010-03-03 20:02:29,0.0
2010-04-02 20:02:29,0.0
2010-05-04 11:20:57,0.0
2010-06-03 11:20:57,0.0
2010-07-03 11:20:57,0.0
2010-08-02 11:20:57,0.0
2010-09-07 21:13:19,0.0
2010-11-02 04:33:21,0.0
