COMMIT_DATE,SQALE_INDEX
2003-12-24 14:28:22,0.0
2004-01-30 14:05:01,0.0
2004-03-08 23:27:09,0.0
2004-05-04 22:14:29,0.0
2004-06-04 12:58:53,0.0
2004-07-05 09:54:17,0.0
2004-08-12 15:45:22,0.0
2004-09-16 13:54:15,0.0
2004-10-18 09:54:38,0.0
2004-11-19 01:56:30,0.0
2004-12-23 18:40:21,0.0
2005-02-14 10:03:35,0.0
2005-03-21 17:58:56,0.0
2005-05-02 10:55:17,0.0
2005-06-04 14:21:39,0.0
2005-07-18 19:36:33,0.0
2005-08-19 16:16:31,0.0
2005-09-18 22:40:39,0.0
2005-11-05 18:58:40,0.0
2005-12-06 03:10:27,0.0
2006-01-05 15:34:20,0.0
2006-02-15 20:12:34,0.0
2006-03-24 15:18:22,0.0
2006-04-26 11:05:50,0.0
2006-06-01 19:52:53,0.0
2006-07-02 15:28:13,0.0
2006-08-12 15:23:52,0.0
2006-09-11 15:23:52,0.0
2006-10-16 20:26:04,0.0
2006-11-20 19:05:19,0.0
2006-12-22 18:18:57,0.0
2007-01-28 16:24:53,0.0
2007-03-03 20:18:14,0.0
2007-04-04 10:46:33,0.0
2007-05-22 10:49:26,0.0
2007-06-21 19:57:25,0.0
2007-07-26 20:10:36,0.0
2007-09-14 20:20:35,0.0
2007-10-23 20:03:47,0.0
2007-12-13 06:51:15,0.0
2008-02-09 16:33:45,0.0
2008-03-10 16:33:45,0.0
2008-04-30 10:59:58,0.0
2008-06-01 19:30:02,0.0
2008-07-01 19:30:02,0.0
2008-07-31 19:30:02,0.0
2008-08-30 19:30:02,0.0
2008-10-04 15:39:26,0.0
2008-11-03 21:07:27,0.0
2008-12-08 07:52:28,0.0
2009-01-26 07:04:53,0.0
2009-03-08 19:03:22,0.0
2009-04-08 19:56:10,0.0
2009-06-05 20:27:16,0.0
2009-07-23 23:57:40,0.0
2009-08-22 23:57:40,0.0
2009-09-27 20:58:07,0.0
2009-11-08 17:38:19,0.0
2009-12-08 17:38:19,0.0
2010-01-07 17:38:19,0.0
2010-02-07 17:20:44,0.0
2010-04-04 14:02:59,0.0
2010-05-04 14:02:59,0.0
2010-06-06 15:56:47,0.0
2010-07-06 15:56:47,0.0
2010-08-05 15:56:47,0.0
2010-09-04 15:56:47,0.0
2010-10-27 20:26:06,0.0
2010-11-26 20:26:06,0.0
2010-12-26 20:26:06,0.0
2011-02-06 21:24:09,0.0
2011-03-15 20:20:25,0.0
2011-05-09 20:35:24,0.0
2011-06-08 20:35:24,0.0
2011-07-29 19:23:09,0.0
2011-08-28 19:23:09,0.0
2011-10-14 21:33:19,0.0
2011-11-23 21:08:33,0.0
2011-12-24 19:41:41,0.0
2012-01-23 19:41:41,0.0
2012-02-29 21:11:35,0.0
2012-03-30 21:11:35,0.0
2012-04-29 21:11:35,0.0
2012-05-29 21:11:35,0.0
2012-06-28 21:11:35,0.0
2012-07-30 19:59:36,0.0
2012-09-08 14:55:29,0.0
2012-10-08 20:37:12,0.0
2012-11-10 20:11:33,0.0
2012-12-14 20:47:25,0.0
2013-01-13 21:13:20,0.0
2013-02-16 20:15:19,0.0
2013-03-19 21:08:34,0.0
2013-05-05 20:09:18,0.0
2013-06-12 20:08:22,0.0
2013-07-13 19:18:39,0.0
2013-08-19 14:31:01,0.0
2013-09-19 20:16:25,0.0
2013-10-19 20:16:25,0.0
2013-11-24 20:36:23,0.0
2014-01-01 16:41:48,0.0
2014-02-01 20:05:01,0.0
2014-03-09 20:54:23,0.0
2014-04-13 15:55:16,0.0
2014-05-19 19:52:21,0.0
2014-06-19 18:59:40,0.0
2014-07-20 06:20:04,0.0
2014-08-31 19:33:29,0.0
2014-09-30 19:33:29,0.0
2014-11-01 20:47:47,0.0
2014-12-08 21:02:26,0.0
2015-01-07 21:02:26,0.0
2015-02-06 21:02:26,0.0
2015-03-08 21:02:26,0.0
2015-04-18 19:07:47,0.0
2015-05-18 19:07:47,0.0
2015-07-13 20:18:21,0.0
2015-09-01 14:23:04,0.0
2015-10-22 19:45:13,0.0
2015-11-21 19:45:13,0.0
2015-12-21 19:45:13,0.0
2016-02-07 18:13:58,0.0
2016-03-08 18:13:58,0.0
2016-04-16 15:02:02,0.0
2016-05-21 15:21:26,0.0
2016-06-20 15:21:26,0.0
2016-07-20 15:21:26,0.0
2016-08-26 16:41:38,0.0
2016-09-25 16:41:38,0.0
2016-10-25 16:41:38,0.0
2016-12-01 20:53:13,0.0
2017-01-21 20:21:41,0.0
2017-03-01 20:58:32,0.0
2017-04-05 03:44:47,0.0
2017-05-05 03:44:47,0.0
2017-06-21 20:00:25,0.0
2017-07-21 20:00:25,0.0
2017-08-30 09:56:37,0.0
2017-10-08 11:52:41,0.0
2017-11-07 11:52:41,0.0
2018-01-02 19:59:02,0.0
2018-02-01 19:59:02,0.0
2018-03-17 20:49:17,0.0
2018-05-10 17:26:29,0.0
2018-06-09 20:00:41,0.0
2018-07-26 19:39:33,0.0
2018-09-16 20:22:14,0.0
