COMMIT_DATE,SQALE_INDEX
2011-05-11 04:54:36,0.0
2011-06-10 04:54:36,0.0
2011-07-10 04:54:36,0.0
2011-08-09 04:54:36,0.0
2011-09-09 17:21:34,0.0
2011-10-10 15:13:25,0.0
2011-11-18 11:04:51,0.0
2011-12-18 11:04:51,0.0
2012-01-25 03:31:12,0.0
2012-02-24 03:31:12,0.0
2012-03-25 03:31:12,0.0
2012-04-24 03:31:12,0.0
2012-05-24 03:31:12,0.0
2012-06-23 03:31:12,0.0
2012-07-23 03:31:12,0.0
2012-08-22 03:31:12,0.0
2012-09-21 03:31:12,0.0
2012-10-21 03:31:12,0.0
2012-11-20 03:31:12,0.0
2012-12-20 03:31:12,0.0
2013-01-19 03:31:12,0.0
2013-02-18 03:31:12,0.0
2013-03-20 03:31:12,0.0
2013-04-19 03:31:12,0.0
2013-05-19 03:31:12,0.0
2013-06-18 03:31:12,0.0
2013-07-18 03:31:12,0.0
2013-09-03 20:42:49,0.0
2013-10-03 20:42:49,0.0
2013-11-02 20:42:49,0.0
2013-12-02 20:42:49,0.0
2014-01-01 20:42:49,0.0
2014-01-31 20:42:49,0.0
2014-03-02 20:42:49,0.0
2014-04-01 20:42:49,0.0
2014-05-01 20:42:49,0.0
2014-05-31 20:42:49,0.0
2014-06-30 20:42:49,0.0
2014-07-30 20:42:49,0.0
2014-08-29 20:42:49,0.0
2014-09-28 20:42:49,0.0
2014-10-28 20:42:49,0.0
2014-11-27 20:42:49,0.0
2014-12-27 20:42:49,0.0
2015-01-26 20:42:49,0.0
2015-02-25 20:42:49,0.0
2015-03-27 20:42:49,0.0
2015-04-26 20:42:49,0.0
2015-05-26 20:42:49,0.0
2015-06-25 20:42:49,0.0
2015-07-25 20:42:49,0.0
2015-08-24 20:42:49,0.0
2015-09-23 20:42:49,0.0
2015-10-23 20:42:49,0.0
2015-11-22 20:42:49,0.0
2015-12-22 20:42:49,0.0
2016-01-21 20:42:49,0.0
2016-02-20 20:42:49,0.0
2016-03-21 20:42:49,0.0
2016-04-20 20:42:49,0.0
2016-05-20 20:42:49,0.0
2016-06-19 20:42:49,0.0
2016-07-19 20:42:49,0.0
2016-08-18 20:42:49,0.0
2016-09-17 20:42:49,0.0
2016-10-17 20:42:49,0.0
2016-11-16 20:42:49,0.0
2016-12-16 20:42:49,0.0
2017-01-15 20:42:49,0.0
2017-02-14 20:42:49,0.0
2017-03-16 20:42:49,0.0
2017-04-15 20:42:49,0.0
2017-05-15 20:42:49,0.0
2017-06-14 20:42:49,0.0
2017-07-14 20:42:49,0.0
2017-08-13 20:42:49,0.0
2017-09-12 20:42:49,0.0
2017-10-12 20:42:49,0.0
2017-11-11 20:42:49,0.0
2017-12-11 20:42:49,0.0
2018-01-10 20:42:49,0.0
2018-02-09 20:42:49,0.0
2018-03-11 20:42:49,0.0
2018-04-10 20:42:49,0.0
2018-06-08 19:27:28,0.0
