RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1481_Actual,S1481_Simulated
1.791759469228055,1.3145347176935454,3.332204510175204,3.0269541224917087,1.0986122886681098,0.664494912609079,0.0,0.3594804897243226,0.0,0.045143420275289774,3.258096538021482,2.5343843620444226,4.7535901911063645,4.506338197135906,4.894101477840304,4.339183241919254,0.0,0.1303948359032745,2.302585092994046,1.5851806544732807,0.0,0.4960677056471013
1.791759469228055,0.7626393100968526,3.332204510175204,3.1681933961292663,1.0986122886681098,0.8716759881100318,0.0,0.4055502156301535,0.0,0.25339971969092373,3.258096538021482,3.0527601250826724,4.7535901911063645,4.556204188671488,4.8972177159495125,4.687533947573206,0.0,0.2629355008382265,2.302585092994046,1.3193156630762464,0.0,0.6894057149720838
1.791759469228055,1.9554009746084318,3.332204510175204,2.0515795060911044,1.0986122886681098,1.0159190785039562,0.0,0.09083925529338671,0.0,0.0,3.258096538021482,3.2503547626865994,4.7535901911063645,5.241847895410101,4.9003242732785735,4.685408404855432,0.0,0.0,2.302585092994046,2.0422457317876868,0.0,0.13630226126360312
1.791759469228055,1.600942523673909,3.332204510175204,3.111554361238357,1.0986122886681098,0.9608281695484092,0.0,0.2131379931814053,0.0,0.17467760237898328,3.258096538021482,3.5401986872851516,4.7535901911063645,5.3925607666611075,4.903421209789107,4.262426016578556,0.0,0.0,2.302585092994046,1.5742608120517019,0.0,0.4511541953063825
1.791759469228055,0.5101330161897011,3.332204510175204,2.720387615756399,1.0986122886681098,0.6886532409571912,0.0,0.5258861994787722,0.0,0.2053437232569839,3.258096538021482,2.3081426604770203,4.7535901911063645,4.614165112905775,4.906508584887358,4.042438226951487,0.0,0.4202988325113509,2.302585092994046,1.9086375904198793,0.0,0.42665830830647405
1.791759469228055,1.7109026804233922,3.332204510175204,2.832244513492233,1.0986122886681098,0.4665974857929635,0.0,0.16669441221019676,0.0,0.0,3.258096538021482,2.014884657107465,4.7535901911063645,4.809684339658186,4.909586457431038,4.069051040347209,0.0,0.0,2.302585092994046,2.0596286835946964,0.0,0.15502109466373348
1.791759469228055,0.9241236288197052,3.332204510175204,2.9364479269493975,1.0986122886681098,1.2134507958816827,0.0,0.5615505054431407,0.0,0.0,3.258096538021482,3.0968560657331237,4.7535901911063645,4.221165311129161,4.912654885736052,2.330576163788169,0.0,0.41578216083326924,2.302585092994046,0.9866775144484323,0.0,0.799555958991651
1.791759469228055,1.764990697116903,3.332204510175204,2.8669931475746626,1.0986122886681098,0.681754653494222,0.0,0.36713242586386624,0.0,0.15586821704145862,3.258096538021482,1.8630393061912054,4.770684624465665,4.7875972682006855,4.912654885736052,4.824610949240521,0.0,0.0,2.302585092994046,0.2719197141736145,0.0,0.23666680019115832
1.791759469228055,1.330480340494996,3.332204510175204,3.3325643073656086,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,3.258096538021482,1.8693518142112104,4.770684624465665,4.31544945449381,4.952299717083292,4.97811581421085,0.0,0.4477704901385721,2.302585092994046,1.5989314137040822,0.0,0.13864797024648523
1.791759469228055,1.7385418653250604,3.332204510175204,3.5594326123286395,1.0986122886681098,0.7322965997399158,0.0,0.2521214402252558,0.0,0.0,3.258096538021482,3.15824338784803,4.770684624465665,5.013339145823973,4.990432586778736,4.393479301839195,0.0,0.0,2.302585092994046,1.715204331227203,0.0,0.7218364007974254
