RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
3.367295829986474,3.182826244321462,0.0,0.17804065448848427,0.0,1.0120744067826586,5.181783550292085,3.495480419818657,1.3862943611198906,1.4002786624897638,4.844187086458591,4.465479026967496,0.6931471805599453,0.3168034653383228,3.044522437723423,2.3619558113018173,0.0,1.1044258036092558
3.367295829986474,3.8191022057105073,0.0,0.0,0.0,1.2924383847935585,5.181783550292085,4.5223409269703705,1.3862943611198906,1.6198303473704174,4.844187086458591,4.530850396782764,0.6931471805599453,0.6678317303568065,3.044522437723423,2.8577856485439908,0.0,0.0
3.367295829986474,4.047528031346437,0.0,0.24992890166795012,0.0,1.613675858876341,5.181783550292085,5.382834045884725,1.3862943611198906,0.0,4.844187086458591,3.2816123681019027,0.6931471805599453,0.7819138100235834,3.044522437723423,2.4947257583957727,0.0,2.793977365956433
3.367295829986474,2.6432835406981807,0.0,0.23340056449978797,0.0,0.6191173085568316,5.181783550292085,3.9486120692586226,1.3862943611198906,1.6478791849985246,4.844187086458591,2.8148025306573023,0.6931471805599453,0.3079765794677116,3.044522437723423,2.4113304070178803,0.0,1.9526499248938252
3.367295829986474,2.836868970664841,0.0,0.0,0.0,2.1046703271927054,5.181783550292085,5.905113828335061,1.3862943611198906,0.6019263675433135,4.844187086458591,3.78064473665704,0.6931471805599453,0.0,3.044522437723423,1.4277042875810926,0.0,0.0
3.367295829986474,3.352580103062471,0.0,0.0,0.0,1.3689147792741876,5.181783550292085,0.0,1.3862943611198906,1.078525684677496,4.844187086458591,3.6847730916882164,0.6931471805599453,0.674241704972155,3.044522437723423,2.389637447165308,0.0,0.0
3.367295829986474,3.8622029460723684,0.0,0.0,0.0,1.4252712364229705,5.181783550292085,4.843638311540419,1.3862943611198906,0.0,4.844187086458591,4.950701522435329,0.6931471805599453,0.0,3.044522437723423,1.1495786672899575,0.0,1.0968162789905243
3.367295829986474,3.150221325183185,0.0,0.3217893000836539,0.0,0.9378046459474839,5.181783550292085,2.5372223528154065,1.3862943611198906,0.7643628932536883,4.844187086458591,4.052347334147428,0.6931471805599453,0.33092623091615797,3.044522437723423,2.282604311521896,0.0,0.9499611521970822
3.367295829986474,3.2850812697116982,0.0,0.79473216738497,0.0,0.10666106866032854,5.181783550292085,2.7655096095950125,1.3862943611198906,2.6853165392856986,4.844187086458591,2.8807509838651937,0.6931471805599453,0.41980815506542546,3.044522437723423,1.6581407136113877,0.0,1.5327379189436112
3.367295829986474,4.581745336172182,0.0,1.2145976152713802,0.0,0.7735523523301682,5.181783550292085,1.827011769224024,1.3862943611198906,1.1903987272493008,4.844187086458591,4.49940458307525,0.6931471805599453,0.33782357723984857,3.044522437723423,1.751599535424302,0.0,3.7497535829690314
3.367295829986474,3.745930042112243,0.0,0.4096209040260409,0.0,2.6717515695737886,5.181783550292085,3.623707096482664,1.3862943611198906,1.6084006919715732,4.844187086458591,3.853833911291452,0.6931471805599453,0.37267450787763934,3.044522437723423,3.2160727417233494,0.0,0.0
3.367295829986474,2.697844030614916,0.0,0.4716967491926894,0.0,1.0977426302806466,5.181783550292085,3.8393763368139,1.3862943611198906,1.2992739064536443,4.844187086458591,4.203854391720258,0.6931471805599453,0.03446029227772596,3.044522437723423,2.3371793432358103,0.0,0.2764721674526731
