S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,1.611704382991583
0.0,1.0501621258784724
0.0,0.8368803945188656
0.0,2.7352474574537924
0.0,1.3165701908517522
0.0,0.0
0.0,0.662262303218535
0.0,2.6185188008674003
0.0,2.2352904559226756
0.0,1.6581467996469783
0.0,0.6546851173568786
0.0,0.7053388050108494
0.0,0.8000761389884105
0.0,2.1797900675923403
0.0,2.288136954659185
0.0,1.2722419352911918
0.0,1.1118891021752915
0.0,1.8268376780971862
0.0,3.2945423166851513
0.0,0.6304107928343933
0.0,1.1379941891768686
0.0,1.5184433905362902
0.0,1.291543962837456
