S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,2.137368841574104
0.0,1.8001069121366697
0.0,3.461503863621025
0.0,2.989761686797764
0.0,1.844819015950593
0.0,1.5272734209554792
0.0,1.7971743619769311
0.0,2.433707200228459
0.0,1.506870899455596
0.0,0.1529028825610006
0.0,1.2740035847692948
0.0,1.6489846761668863
0.0,2.055640156168599
0.0,1.4992192340698323
0.0,2.4113231872839656
0.0,3.4407393036703677
0.0,1.2717534864949818
0.0,1.96853439368119
0.0,0.0
0.0,1.197350256428618
0.0,2.093554467009829
0.0,2.867415708143687
0.0,2.131450699167153
