S1905_Actual,S1905_Simulated
0.0,1.528042598680665
0.0,0.5853100851415077
0.0,1.0164864371285611
0.0,1.677655044953075
0.0,1.5124133291720594
0.0,0.7362250562973569
0.0,2.596494055155479
0.0,1.886153495697799
0.0,1.7573953289904507
0.0,2.4810634301509307
0.0,0.5887586412284
0.0,1.3717676541605026
0.0,2.1967221811588313
0.0,0.11629162648979885
0.0,2.051989673410773
0.0,1.411262157064072
0.0,1.1607379978670607
0.0,1.3510596424418058
0.0,0.8773845696289856
0.0,1.353458821764785
0.0,0.6960350143326371
0.0,0.0
0.0,3.253327846161488
0.0,2.9257015854646573
