S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,0.9118363815247748,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,4.226347008826348,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.5157491674638588,0.9207253289420207,0.23614790169827962,0.0,0.5359057767362196,0.6931471805599453,0.7452232351162009,0.0,0.9039223088986927,4.2273202449129,4.515887748549565,1.0986122886681098,0.9690009780867571,1.6094379124341003,1.5741642301528178,1.0986122886681098,1.0986061745420228,0.0,0.21997887346216388
1.6094379124341003,1.6419925246373235,0.9295359586241757,0.0,0.0,0.03107058242726682,0.6931471805599453,0.789460660735722,0.0,1.9635548928703137,4.22829253473184,2.019542565252193,1.0986122886681098,1.1989779924165804,1.6094379124341003,1.6364533130674837,1.0986122886681098,1.0986068370020285,0.0,0.25413203781733956
1.6094379124341003,1.6880603134111147,0.9382696385929303,0.20954194630933207,0.0,0.0,0.6931471805599453,0.6344458795500094,0.0,1.0767045581467505,4.229263880121471,3.128580970104389,1.0986122886681098,1.1750806501284212,1.6094379124341003,1.7182630044968923,1.0986122886681098,1.0986116036822255,0.0,0.25960935845507244
1.6094379124341003,1.693989113261377,0.946927701336045,0.34338348258203577,0.0,0.4457119729399198,0.6931471805599453,0.8185654988599432,0.0,1.1857935421544081,4.23023428291475,2.7601558482795445,1.0986122886681098,1.051611993540091,1.6094379124341003,1.5173898724031,1.0986122886681098,1.0986097043035394,0.0,0.38462146333193065
1.6094379124341003,1.7447238984173803,0.9555114450274363,0.23573619657263964,0.0,0.46450212781434985,0.6931471805599453,0.636926577448677,0.0,0.5643904657171341,4.231203744939298,2.608968768372912,1.0986122886681098,1.0537652274898708,1.6094379124341003,1.3632015544573353,1.0986122886681098,1.098610119654839,0.0,0.14132780404245807
1.6094379124341003,1.461567813795623,0.964022134695345,0.4940140187068172,0.0,0.43622159512406905,0.6931471805599453,0.6782600754707333,0.0,2.1162579444609326,4.232172268017428,4.605632393951578,1.0986122886681098,0.6319272210693611,1.6094379124341003,1.5096577287275594,1.0986122886681098,1.098613181808858,0.0,0.0
1.6094379124341003,1.2501563469183883,0.9724610033412096,0.94535489714341,0.0,0.24817653404131051,0.6931471805599453,0.7320387493816535,0.0,1.6249393037415276,4.233139853966164,4.498517325839245,1.0986122886681098,0.988517957793472,1.6094379124341003,1.4298140959129606,1.0986122886681098,1.0986063553120968,0.0,0.36362903155297716
1.6094379124341003,1.7378713804393304,0.9808292530117263,0.38678750101465287,0.0,0.04297014679994027,0.6931471805599453,0.8175041469339182,0.0,0.9338436565384658,4.23410650459726,4.8066168891809715,1.0986122886681098,1.195052321831352,1.6094379124341003,1.6946400202074208,1.0986122886681098,1.0986091945779646,0.0,0.08659484033758932
1.6094379124341003,1.4702157351435494,0.9891280558264214,0.34728987538856393,0.0,0.060572166203056735,0.6931471805599453,0.6689247260295731,0.0,1.5014467681714636,4.2350722217172185,4.982476937294446,1.0986122886681098,0.9666589105027019,1.6094379124341003,1.6106066957669782,1.0986122886681098,1.098609016460679,0.0,0.29523214968933087
