RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.45515595477864185,2.067760709232467,0.0,0.11086315715662766,0.0,0.05140755755911177,0.04691691978775157,0.6143608525794846,0.0,0.5357143502130369,0.04691691978775157,0.794859720905366
0.0,0.3645518807653426,0.0,0.017138821702354784,0.0,0.0,0.4213499186481877,2.335694281395397,0.0,0.15709062347799893,0.0,0.0,0.04274154837727106,0.6963751011328293,0.0,1.4173032201977884,0.04274154837727106,0.7497047284099239
0.0,0.2966308850737372,0.0,0.0,0.0,0.0,0.3863609267981219,0.9479907108148979,0.0,0.0,0.0,0.017395654328815915,0.038548670117235125,1.1436715403939615,0.0,2.6687287665131803,0.038548670117235125,1.0526421417199145
0.0,0.0,0.0,0.06110280062972065,0.0,0.9380529736057405,0.3501031787754985,2.897531284055667,0.0,0.0,0.0,0.000321793337757878,0.03433813758089155,0.023694979584102827,0.0,0.3243341833716401,0.03433813758089155,0.4348314633430918
0.0,0.6693766986489658,0.0,0.5932951886983822,0.0,0.15593424271548906,0.3124811869859139,2.7431733340032416,0.0,0.1734543925820578,0.0,0.0,0.03010980147137047,0.6411644489431054,0.0,1.6783462188461273,0.03010980147137047,1.476787370501123
0.0,0.0,0.0,0.19802730592973355,0.0,0.33465067805484305,0.27338826119463594,3.7766910921929497,0.0,0.21822630134714968,0.0,0.10418885365791547,0.025863510589919297,0.22850457823869924,0.0,0.7367811588219876,0.025863510589919297,0.0
0.0,0.3249719563296149,0.0,0.34763516963827407,0.0,0.0,0.23270468455819335,2.3031414349940436,0.0,0.0,0.0,0.3722401704359457,0.021599111803461798,0.9405538168585716,0.0,1.8644621346669998,0.021599111803461798,0.6847745971922616
0.0,0.3983732730138747,0.0,0.8241543260445827,0.0,0.0161153646616395,0.19029550263309924,3.463081572227659,0.0,0.6492395879174685,0.0,0.24455100667081564,0.017316450011460875,0.0,0.0,0.6617896818321434,0.017316450011460875,0.0
0.0,0.3687149193434604,0.0,0.473253232617349,0.0,0.17612812075810552,0.1460078224319825,1.5866804400492749,0.0,0.12375330000175587,0.0,0.4284419329185561,0.0130153681120703,0.0,0.0,0.0,0.0130153681120703,0.21541711392347007
0.0,0.3045066915347858,0.0,0.14033017501156056,0.0,0.680911469551175,0.09966748517328153,2.785344997138079,0.0,0.013441134640245586,0.0,0.31591802639823674,0.008695706967553821,0.0,0.0,0.0,0.008695706967553821,1.189209493262544
0.0,0.0,0.0,0.9648856688462111,0.0,0.5857007558881941,0.05107492993641579,1.2091552562415395,0.0,0.3180260367681531,0.0,0.0,0.00435730536895569,0.4268285893564477,0.0,0.25850131833584783,0.00435730536895569,1.226297871947363
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5248766051988087,0.0,0.0,0.0,0.0,0.0,0.08842426422502847,0.0,0.0,0.0,1.1376475513639246
