S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.28120795095068224,3.258096538021482,1.545566328920928
0.0,0.28833310430677417,3.258096538021482,2.658793226187967
0.0,0.0,3.258096538021482,4.133155587894892
0.0,0.4584176263833953,3.258096538021482,2.9945312530460524
0.0,0.1817112679299915,3.258096538021482,2.846875381132308
0.0,0.153746590758889,3.258096538021482,3.2708212681718773
0.0,0.7720451152212822,3.258096538021482,2.648363109707676
0.0,0.12501295561951825,3.258096538021482,3.097022108938689
0.0,0.4034202089946228,3.258096538021482,1.6778234481051095
0.0,0.06687104004603905,3.258096538021482,2.353948564502552
0.0,0.0,3.258096538021482,2.933792839598331
