S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,1.0258275940685588,3.258096538021482,1.4828799566566013
0.0,0.4103706381576854,3.258096538021482,2.0968286287823785
0.0,1.069109714949593,3.258096538021482,1.6968664332127559
0.0,0.0,3.258096538021482,2.29924776887981
0.0,0.0,3.258096538021482,2.2789985463175944
0.0,0.6073017548605011,3.258096538021482,1.803764904807557
0.0,0.16419921932836729,3.258096538021482,2.328661376648559
0.0,0.37943103693655716,3.258096538021482,2.1744100863554165
0.0,0.633493316366823,3.258096538021482,4.432969852608499
0.0,0.6479748936455958,3.258096538021482,2.327155648481621
0.0,0.8736074630349142,3.258096538021482,1.3619609285855232
