S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.3866151031331164,3.258096538021482,1.7608028891822647
0.0,0.0,3.258096538021482,3.152207184327817
0.0,0.3269078758489998,3.258096538021482,2.0606142706694834
0.0,0.1676529905426382,3.258096538021482,3.7148772191334816
0.0,0.2537186966712183,3.258096538021482,2.371873122316621
0.0,0.3635962920113423,3.258096538021482,3.236016182659018
0.0,0.3569084728620345,3.258096538021482,3.806123807597639
0.0,0.26205625659665865,3.258096538021482,2.6040760079311216
0.0,0.7209070518311576,3.258096538021482,1.7160499653975687
0.0,0.08924724240015985,3.258096538021482,2.5565240322942895
0.0,0.6587130876695465,3.258096538021482,2.447585621519258
