S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.0,3.258096538021482,2.5152334952028728
0.0,0.3358593187146047,3.258096538021482,2.2066456940998056
0.0,0.7166062689599408,3.258096538021482,2.853884161482149
0.0,0.618226293119329,3.258096538021482,2.590735225072963
0.0,0.44852386297677926,3.258096538021482,2.7044050241360136
0.0,0.622602056352136,3.258096538021482,1.9504057279194744
0.0,0.7148043761729871,3.258096538021482,1.9062281033073905
0.0,0.02903750780456066,3.258096538021482,1.3501069608551117
0.0,0.5946287145334455,3.258096538021482,1.9933014018047515
0.0,0.05104824464372798,3.258096538021482,1.6848238354472231
0.0,0.3891912409954147,3.258096538021482,2.351388616414116
