S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.6143435761354197,3.258096538021482,2.963575914120411
0.0,0.5300870060130398,3.258096538021482,2.547328001771351
0.0,0.5638969139277383,3.258096538021482,2.851213905526653
0.0,0.2545653264215494,3.258096538021482,3.2178479049225084
0.0,0.06324872436351248,3.258096538021482,3.0963533265123724
0.0,0.0,3.258096538021482,2.9202279734714742
0.0,0.2799101716070037,3.258096538021482,2.174202363278175
0.0,0.6999016458789614,3.258096538021482,2.605940333028661
0.0,0.06394780080388818,3.258096538021482,2.5782204260480364
0.0,0.585364780526838,3.258096538021482,3.466564994502305
0.0,0.03124258153385928,3.258096538021482,1.1143141271635846
