S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.09979997242601968,3.258096538021482,2.0953202814268272
0.0,0.7111573970673719,3.258096538021482,1.8774370203645507
0.0,0.553845985186542,3.258096538021482,3.3234247080878014
0.0,0.0,3.258096538021482,2.460793038634002
0.0,0.8118016583403405,3.258096538021482,1.8263381474784688
0.0,0.3805131867263702,3.258096538021482,1.6986340117993164
0.0,0.0,3.258096538021482,3.479040433536532
0.0,0.31157975157036694,3.258096538021482,2.4408766035913696
0.0,1.0550121370950643,3.258096538021482,1.2790229839700342
0.0,0.47013234764323686,3.258096538021482,3.7184218063288537
0.0,0.010375461204223002,3.258096538021482,3.3130644572616346
