S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated
0.0,0.36172044398760594,3.258096538021482,2.5129296442372437
0.0,0.5267777314631878,3.258096538021482,0.9786645347507417
0.0,0.24447696127687546,3.258096538021482,2.939424356098607
0.0,0.744636042986313,3.258096538021482,3.167646734738079
0.0,0.3303773471364878,3.258096538021482,2.044549906847401
0.0,0.7820900030685487,3.258096538021482,2.041743805062077
0.0,0.1806710041761105,3.258096538021482,2.942372752075473
0.0,0.6496069317983115,3.258096538021482,1.6649503355011954
0.0,0.3615977749021272,3.258096538021482,2.669806791500884
0.0,0.27219150704738404,3.258096538021482,2.7534525601944826
0.0,0.1997750089965894,3.258096538021482,2.5357316190027763
0.0,0.20673393258071693,3.258096538021482,2.231842124403273
