RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,3.271136499371508,1.791759469228055,1.2312420620748574,1.0986122886681098,2.148667168268359,6.018593214496234,5.437801045146173,6.893656354602635,6.014941125852982
3.1354942159291497,3.300280020364021,1.791759469228055,2.1491753382633454,1.0986122886681098,1.9872535650763792,6.025865973825314,7.812172048906316,6.904750769961838,6.528384035799481
3.1354942159291497,3.2406467101052607,1.791759469228055,1.0170888944339112,1.0986122886681098,1.1284130886560555,6.028278520230698,5.2700510413408095,6.907755278982137,6.185236255275325
3.1354942159291497,3.54407321299226,1.791759469228055,2.287697014282432,1.0986122886681098,0.8351703680398731,6.018593214496234,4.32391073615915,6.926577033222725,4.894515925485566
3.258096538021482,4.095599402070032,1.791759469228055,2.341195750854916,1.0986122886681098,1.2662140583701271,5.937536205082426,5.616663901569359,6.903747257584598,7.706402316793129
3.258096538021482,3.999075387917812,2.772588722239781,0.10655015382125455,1.3862943611198906,1.1493142387271886,6.016157159698354,5.76401166285555,7.00397413672268,5.700924927423099
3.332204510175204,3.9993992976847967,2.6390573296152584,2.61764543281068,0.6931471805599453,0.9579790774048462,5.713732805509369,5.65516494424443,6.760414691083428,7.072828036324628
3.332204510175204,2.9198553295795335,2.6390573296152584,1.948100985072292,0.6931471805599453,2.4850737090318926,5.71042701737487,4.699093992714047,6.7357800142423265,8.062156287316489
3.332204510175204,3.4124720338380206,2.6390573296152584,1.115408947357671,0.6931471805599453,1.273595330326198,5.683579767338681,4.819564884550238,6.734591659972948,6.67539019695333
3.332204510175204,2.629046785385496,2.6390573296152584,2.335384389186557,0.6931471805599453,1.1972251219020777,5.69035945432406,5.2063247762959906,6.738152494595957,6.176503037578934
3.332204510175204,2.235519956076864,2.6390573296152584,2.0619813165169996,0.6931471805599453,1.2830831284303084,5.697093486505405,4.844905278285908,6.7580945044277305,5.48433244773878
