RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated
3.1354942159291497,3.3944648510557793,1.791759469228055,1.8846891797460226,1.0986122886681098,1.539752183574873,5.924255797414532,4.9970275798126575,6.863803391452954,5.996123387695626
3.1354942159291497,2.4182997438630327,1.791759469228055,2.460431835918807,1.0986122886681098,1.7458414255510655,6.018593214496234,5.26513394933975,6.893656354602635,3.7736127189176574
3.1354942159291497,4.188647738734175,1.791759469228055,1.2693186261996747,1.0986122886681098,1.5881045784662708,6.025865973825314,6.238459425857207,6.904750769961838,8.906240164555868
3.1354942159291497,3.7749310844360475,1.791759469228055,1.7680604211070468,1.0986122886681098,1.7286182344324015,6.028278520230698,3.366364724233179,6.907755278982137,6.164535234806687
3.1354942159291497,3.9838675618896655,1.791759469228055,1.6587309429950174,1.0986122886681098,0.81003762188461,6.018593214496234,5.282030827862688,6.926577033222725,4.677086006259117
3.258096538021482,3.110212965345777,1.791759469228055,1.0588043777405862,1.0986122886681098,0.8308504979251408,5.937536205082426,4.776394825146182,6.903747257584598,6.4274448670804425
3.258096538021482,2.741358745210046,2.772588722239781,1.8753150798584717,1.3862943611198906,1.2166962532413406,6.016157159698354,3.991670162960392,7.00397413672268,5.512785620087612
3.332204510175204,3.2531268256460795,2.6390573296152584,1.3280327058417418,0.6931471805599453,1.870236801936742,5.713732805509369,5.29828198909693,6.760414691083428,5.016452548693401
3.332204510175204,2.5257116290416883,2.6390573296152584,2.7306877278894808,0.6931471805599453,1.7298672155859889,5.71042701737487,5.675293412027298,6.7357800142423265,4.674422095985681
3.332204510175204,2.774869996102531,2.6390573296152584,0.8885008363992097,0.6931471805599453,0.7416973926209586,5.683579767338681,5.519149883392465,6.734591659972948,6.425961864750957
3.332204510175204,3.4702022726738613,2.6390573296152584,2.3533468828792152,0.6931471805599453,1.8619760269454795,5.69035945432406,4.388597103540707,6.738152494595957,6.97544155023537
3.332204510175204,3.60527730323467,2.6390573296152584,0.6538222041850419,0.6931471805599453,1.7380296729704674,5.697093486505405,4.893123682691191,6.7580945044277305,5.24431106515325
