,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29
356,41110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,41414.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,41719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,42023.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,42328.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075,35069.070611228075
362,,24750.763330254813,32982.421910782956,25460.03866663073,32606.51656829626,33109.29328175232,29658.00283468354,40562.43999341754,35915.69184287333,30572.698407303826,33988.734360864706,37596.63570866061,28765.973449462646,34327.90014556188,35465.67003903779,36993.116319264416,34130.37718375442,32840.1409932839,37446.50395831727,41406.504076531346,39952.484068303005,35926.339228102646,32533.065901805792,36964.06189484459,33066.33668804163,39297.000537176296,32479.397160431457,33093.72332157271,40028.80014808853,32655.722010037556,32000.55867417185
363,,33575.908602177406,42664.263783435425,32931.919650822034,35652.73748324168,42024.347212238834,33161.96994751592,34131.53359133239,28684.37013955913,33999.49214009247,33797.01947176076,33179.18637189419,37186.68522153096,31923.54598420979,37012.4691975382,29246.910997496783,33640.95360014156,25902.078323194,35940.913229205165,33737.685557372475,36008.05115479026,29925.056507724876,32267.623147277583,32230.296221519246,33520.968531512444,29744.306800501752,39079.58626097424,45806.73995586258,41780.9565707913,26158.06603315774,37757.20999441107
364,,40924.241367777504,37917.37762289127,36578.54047504551,38375.24167111853,23919.20635669199,30889.64438760404,35018.43863781897,31615.0116005815,34407.994509204495,32856.71476617601,36853.17509387932,29529.355624166896,35492.695795944994,30031.517964613136,41012.792750764434,32402.294074209858,38679.3828881575,37623.047591449926,30853.67241442253,37994.817582670585,33609.65906047701,42447.7979721499,35319.650148779314,34632.93488772817,38391.03564545821,37813.868604238334,39635.8889169223,37779.29328054464,28521.501815728676,35777.28901960609
365,,42892.72182049297,30907.661783845942,29788.46094358789,28555.937341482306,40700.68847274961,34503.2469928042,39688.708767740725,33983.15196026801,37667.93532415949,35556.96543877269,32470.501346150195,34168.94653547292,33898.141109269025,31615.51752112619,33232.66913385976,33089.21677557307,37792.92552217297,35545.264931940896,37576.200408236655,39647.28217597182,36165.83988474127,41053.79646798938,41627.52507854129,38802.952001805716,45147.799683164856,26467.84830027985,39698.36249343254,48937.60492982816,40867.06025784377,40106.184870855206
366,,30276.03747217927,45602.25669303906,37475.73156841658,26016.943831560777,31883.016823955943,27084.529221773628,38597.95169468326,40387.55252746542,38407.1903914501,34497.28946102663,21913.03558544706,43502.51424604275,41649.81274925277,30443.754353676304,36912.0259266724,34840.749805336825,40164.287302563316,29809.77766382895,36508.05075243643,36427.64540804435,40900.308305306244,31880.991799814707,34169.5182088604,37475.935949742314,34242.56713658649,36021.0286917501,35327.81920581832,39086.080536804504,33645.11108496531,33462.60304111042
367,,32997.88976188131,33133.83246517452,31793.013941730125,27839.899165637806,37508.3004593495,36011.64475387668,34367.29388190888,35274.5067978436,28648.338584667938,33089.663761529926,25940.250451303007,35453.54024441501,36713.35057593747,40459.54478015026,27587.151196732804,38394.62369366211,35654.89536234348,30850.40055354831,35706.12053669832,29179.804554835595,31580.703848601188,35504.50454040409,42288.974650077274,30660.95994953473,31486.044362840134,36220.07287046414,35137.58495227148,27576.74919511758,38874.14899314837,46254.38660837874
368,,28405.792811093008,24766.679540184778,36967.55194468636,26365.907148277987,33241.8918428205,40739.098230769756,18461.430526064585,36130.15291176135,31314.355230675803,32996.76645941948,32257.679201596035,28588.141529837103,40735.4274601512,33900.03490595688,39581.69187566762,30585.18210239045,35339.508556805384,29811.330865017564,35387.8546405121,37717.699788903614,40082.727105419806,35233.685660955314,39942.880154774735,46656.44863493787,35899.73921037304,32153.406322939147,35276.32789544192,39407.17839334735,26917.651017009637,32993.12259062551
369,,37616.04169000893,37168.07663754509,37441.584214056595,34706.17883895595,28504.807201363798,45369.080074578844,33489.439943773024,33588.378598526324,36735.392141279066,32277.46402006396,42253.52693901991,32865.25532127228,43190.18782313501,33901.985699167664,31254.040093623946,31646.7034961282,39508.42056566616,28616.396080729217,34954.15760769062,32234.309951161806,31942.589304660083,28488.62164895468,35918.46141601296,33383.975903105595,36142.43856029992,32922.2919090761,36570.54282786252,30755.449276451058,37091.73095416682,39763.73409778312
370,,28236.43657140399,40040.92210638804,38167.59313913205,40933.397833836745,37207.291940724026,37432.152155869524,36731.93671555305,35342.485142787904,42584.19844120032,34496.996273684184,37398.12967053667,37821.13199725172,35559.17075315252,32860.90180075832,33351.734837901226,47561.566639247234,32858.12380881409,36947.76392143064,30993.11916086726,32574.144150357257,41558.60294170861,34961.993440856546,32587.411979991382,38849.55147518529,38169.75069135048,33436.26159722889,39675.81365974717,35679.686399092796,35642.829798883395,27108.541947565802
371,,41472.91225894318,40058.68251377028,33898.37988124109,34827.155774723346,26340.623595700745,36609.855106911404,46158.13788117132,33411.15384590202,32695.737186755905,33349.23262334842,33687.61413521879,35983.36099034453,38381.59347566118,35607.96490095649,38583.27210923395,33797.27298003523,37423.57438416497,34132.31046408953,29545.65242855792,40877.22929973544,31267.51023928557,37345.23281664969,34688.737643101325,31760.2601081749,31482.300739011458,41425.37360526409,39452.27123425745,40241.21528146818,30268.428352671675,41054.819085140574
372,,42343.3896746391,34336.267223195005,35228.47698091336,37269.40173277706,31800.152510620344,41335.943677481075,35122.45926996218,35201.96389482287,33867.52908570448,38103.54352517516,28745.102052754526,33710.59717456868,30605.67037242435,36395.41071645749,32035.201737513256,34117.050762332656,33836.1103052566,32437.70330872663,36996.42423346889,43191.00046633686,27088.219407922195,35003.305396876836,32426.504711290716,32846.68667979963,34698.47687979173,37928.478576220965,45271.830430762624,38660.516558257485,33048.965282797624,32365.0157322684
373,,34794.612986177344,31736.05346063611,30385.407005320867,41441.88355876416,31787.072104424024,26382.372787993347,36962.07569198031,33797.662779543185,34474.87819572254,33992.96660268672,35831.681015273825,42203.94651862643,33348.25711240941,38716.32128240922,40469.10664902262,41348.77308399162,37294.79733754737,35652.086809603235,32643.089079197976,22344.42270339778,35351.54320204784,36647.68379848018,45275.91922319326,26740.504913991084,32260.185740911715,28997.578193878864,31134.237465464717,29563.719106694072,28886.40150930608,42471.80728561473
374,,36297.653979744384,34792.466236349195,24936.046737047254,33376.004083170024,35029.227282018,26789.36455882923,42041.98168222215,29951.118576679808,29692.790029674994,35248.667151453374,41054.45558614429,31046.95189084658,39383.816492252445,31369.823686856063,32971.6531393023,40636.0288816279,37014.703315209685,36172.44295230508,38033.17039405042,36524.376316335656,38092.662914875014,34025.86130910809,45186.687028967484,27735.289887242812,33273.509073352136,35230.13456962722,34632.35007671529,34575.434290102865,35188.68775815328,30681.684906792943
375,,31570.203951882067,32124.315272424785,39967.55179911248,26401.61568158713,37146.20321514251,41979.153003625164,39164.75760334318,35673.10212961113,40775.280525053444,34791.64612409906,37281.13360230162,35050.162875012116,41301.28731231795,38377.21115271076,40026.985797294656,39095.96287576015,35134.46057457675,41284.47494023312,33086.12550831414,30034.25952699239,41621.06892202952,37981.355750322226,34954.784879051964,31226.80088752968,34477.00362828777,34387.279448205314,31883.391161898668,32434.701283138973,36641.63574585381,35203.0982846369
376,,34207.66290487136,41758.77200560685,32975.94037918905,40911.2147515768,28721.32092587327,32002.092442413377,32652.057516092933,24868.97242425565,40292.88704868723,35186.90728937087,35858.0318451108,29244.461130698517,36718.39272413196,30746.766776588993,34931.2532406439,34823.371196802495,35433.92295806571,31459.11853686683,40157.39428290537,38882.307657936995,28713.98538504949,37894.444065510135,29910.12525650826,41671.14919980616,38705.95024241079,34149.2416583389,26868.069304502722,35586.275899002474,26250.120257578397,32933.31268168696
377,,29216.528528789917,29328.990986336496,37615.85455587473,35221.434238439644,32025.392765623743,28015.714031421347,37616.60623248693,30991.41580615015,29196.647577859265,29851.395163042325,43280.50966814709,37187.452126093616,33802.1961161549,35833.033548352934,39297.82519327383,37243.359967061566,34390.4385259173,32295.14950541564,32983.08386158097,34529.771305923845,29898.42216219326,44254.350902763195,36841.52800960596,35810.28906965417,35139.3027811221,31833.135219908014,32259.37284441881,31457.27362060324,29179.301828153584,33921.4523462302
378,,39041.61393882889,32724.003990106536,31440.552169514405,40663.35528436381,36957.13476784766,36144.62495231113,26642.587846447026,36827.52740130509,29599.92432976087,40441.088813431954,32560.259549479946,43846.60350644992,34738.77573829695,36980.48375888099,40522.99625046172,37696.22438726519,30740.17672496438,31620.968570481717,25759.929106933843,34112.048112220626,29570.199237939203,33496.62789448707,29641.956310390517,36985.451036271596,33859.691124926176,32695.376802891442,38804.56174885541,35316.596912247194,28241.548681337343,27874.681315579295
379,,34784.57345024818,31200.97495731411,29493.86607579979,35970.092040031624,32574.177476398145,32787.05935896422,28437.87011381417,40056.03723741067,37896.88323484328,37087.23768808107,40580.37684320623,28895.63959127837,32348.187424205535,31659.397563357423,37993.61678262122,37090.17737060787,35611.388408624895,27333.257723408875,37120.2109030046,37197.4475506741,31863.064775633553,34672.22136696208,32601.356987148483,36067.254349243776,32759.052404895592,28875.75407204769,29485.07075586993,29311.404402131786,23420.075085360997,36093.56947405187
380,,36015.30607553341,36988.7862172593,42482.90098549112,35476.139681217865,31829.297608112676,32746.617238814986,30929.83726304758,41060.16315344018,42251.06344947331,30858.88369552189,35137.39990729376,34240.31222918226,30092.686508647723,26672.593574278137,33846.75396618243,31630.428365775762,34893.69609141906,32753.96319866503,39888.89060667981,37459.748034875855,38770.704930698674,32675.568824102633,30260.989586856005,35258.08555821079,33852.300120487045,31826.278859681763,36681.580671156495,33417.096357733375,27843.572389089248,29098.247098268348
381,,31671.547082151432,36975.564869526876,35915.20624190616,27414.405994892935,37319.219424200994,29722.521337248683,34740.82820456888,36606.73762443631,39893.838240311234,38277.05570561498,31595.96624281913,30760.96170062326,27877.09331245074,36186.284276907594,32764.711662150665,39657.5016271272,25618.65775680649,35058.669456829695,28497.691429663886,33147.296394953155,35346.252889028794,30784.492344789374,38663.702278788114,35231.96981766499,30457.495868566824,41132.85614578855,40550.85128887276,39513.63751169681,37580.89684143102,43513.86629509764
382,,39002.57385800798,31508.147267512344,37826.12431485113,33544.54999983602,38487.281626549244,33851.16283507591,39633.05536888032,36581.90702982062,39809.66223975188,30728.643924746393,39059.44649848242,47649.78483159734,35898.23439309989,33097.07597172728,33124.39837041035,39418.61987584675,32224.426457479003,32938.010878335794,25690.260220442975,31137.472110127652,28455.88099909934,34082.48668880199,36374.743622245005,35584.0062778172,29317.712279796804,38657.378181191365,40328.048992605574,42181.30358355176,36926.15219703142,36107.92749821692
383,,36960.70374745384,32243.439908009022,33559.668122348725,38222.55674802704,32708.174439887363,44101.11565548148,43011.06640092052,34277.772373568594,32442.793338041403,38456.49265962295,38633.140502506016,37718.84461729103,40170.65333502789,36402.77835759627,26184.181499724906,30649.093646627363,38228.66371460301,41867.1987098418,36684.042605477385,30477.760133946853,31153.369455420387,32184.15201790938,32474.07386133581,31231.993768468656,33741.84928928474,35981.994670810294,40002.62346989554,32223.549499485875,34286.27156226012,25524.056583466227
384,,34161.47168962529,45411.68413358941,31367.994176392916,34606.80921697809,31882.60381300983,31763.723352297136,45313.32161812392,31485.386489959023,34567.761597441655,38449.91474043236,37471.77483687032,37848.38058658956,38884.53474740069,37146.23206997946,33197.79801449823,40806.37497163123,33169.878184104775,29480.991039164503,35102.7620970932,35741.87280723518,34684.16390047451,39938.97541486828,36059.904312126564,36287.73749368453,32971.39412603827,44896.041228509755,36160.28720654445,34787.98126354943,36102.44471796004,36825.73046428348
