RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S00122_Actual,S00122_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated
3.1354942159291497,3.5257771575512358,3.545778610473263,3.3241618483350153,2.4849066497880004,4.288801949621111,2.3978952727983707,2.328170097005313,0.6931471805599453,2.599355956726943,0.0,1.2264470614375145,3.7376696182833684,3.848777899491394,3.091042453358316,2.4454143792319614,3.5553480614894135,3.375888409448223,5.823045895483019,5.475244663983493,3.258096538021482,2.7747795250883027
3.1354942159291497,4.010144605938066,3.550574782736756,4.212754863440226,2.4849066497880004,2.372579555324206,2.3978952727983707,2.083580972542174,0.6931471805599453,0.5438297662623723,0.0,3.082719164302798,3.7376696182833684,4.597338996024325,3.091042453358316,1.4348067181667146,3.5553480614894135,3.0668191228233925,5.823045895483019,4.697388237607614,3.258096538021482,2.5253338568876984
3.1354942159291497,3.8090079744322507,3.5553480614894135,2.438433435718048,2.4849066497880004,3.2350172459793693,2.3978952727983707,3.29915754977314,0.6931471805599453,3.9007891171686984,0.0,0.0,3.7376696182833684,3.4170796324540205,3.091042453358316,2.5504025119855407,3.5553480614894135,3.0794017042808424,5.823045895483019,7.160284684852727,3.258096538021482,3.189868800343748
3.1354942159291497,3.4332945467575398,3.5553480614894135,3.1450094589720616,2.4849066497880004,4.0140869577980665,2.3978952727983707,2.257591010140733,0.6931471805599453,1.9818637183118266,0.0,0.7361027114176202,3.7376696182833684,4.778816346598361,3.091042453358316,2.480519246110589,3.5553480614894135,2.74082153186448,5.823045895483019,4.357229634734809,3.258096538021482,2.495782897307735
3.1354942159291497,3.54689461382931,3.5553480614894135,4.393332586628503,2.4849066497880004,4.0938842707597125,2.3978952727983707,3.0453603191214875,0.6931471805599453,3.7428797182248745,0.0,1.4227766834319118,3.7376696182833684,5.613983626267367,3.091042453358316,2.408402117978174,3.5553480614894135,2.4344877339929294,5.823045895483019,5.210977561435355,3.258096538021482,1.7335203127116863
3.1354942159291497,3.63408082001792,3.5553480614894135,2.7263968656855813,2.4849066497880004,4.157169176006392,2.3978952727983707,3.3047676362038656,0.6931471805599453,0.48928824479061994,0.0,2.6939539864009854,3.7376696182833684,4.35674227997657,3.091042453358316,2.361708678073845,3.5553480614894135,4.426472082181229,5.823045895483019,4.020489321441541,3.258096538021482,3.4235596315334225
3.1354942159291497,3.369947840435355,3.5553480614894135,2.8327889897525136,2.4849066497880004,5.067296555495319,2.3749057545736716,1.409311128611459,0.6931471805599453,1.6345877432781777,0.0,0.8598072754479535,3.7346889901452305,3.6555568430111154,3.091042453358316,2.754527258891141,3.5553480614894135,3.209873268637861,5.823415649600746,4.254605113679759,3.258096538021482,3.471347218652496
3.1354942159291497,3.22345762260218,3.5553480614894135,3.5946333932956223,2.4849066497880004,4.392820588862804,2.3513752571634776,3.4131682695376266,0.6931471805599453,1.567022074318591,0.0,0.6826427222995061,3.7316994512968646,2.492726405128977,3.091042453358316,2.281554559113961,3.5553480614894135,3.734897318554351,5.823785267050898,5.871166878555427,3.258096538021482,1.198828241504858
3.1354942159291497,3.8472971594209233,3.5553480614894135,3.6646194742958156,2.4849066497880004,2.2956487803971815,2.327277705584417,2.296498779134528,0.6931471805599453,4.730856860136098,0.0,3.909883008704134,3.7287009483006077,3.9867962605217055,3.091042453358316,1.9395328387100446,3.5553480614894135,2.2982506527112907,5.8241547479344655,7.866884723709267,3.258096538021482,3.040331175457074
3.1354942159291497,3.0614802626633857,3.5553480614894135,4.454919689198176,2.4849066497880004,4.227988244895851,2.302585092994046,1.1229556136580043,0.6931471805599453,2.117953468311126,0.0,0.4752792058739088,3.7256934272366524,4.169041076931277,3.091042453358316,3.3600355209982653,3.5553480614894135,3.3350048329261854,5.82452409235233,5.136250859157078,3.258096538021482,1.2184124207495917
3.1354942159291497,3.7306095369716394,3.5553480614894135,2.5151981338616944,2.4849066497880004,4.549867947226374,2.277267285009756,1.6556238830911483,0.6931471805599453,5.006425505189213,0.0,1.3483334869367911,3.722676833697227,2.810122936066664,3.091042453358316,2.5020575781399637,3.5553480614894135,1.922274078550528,5.824893300405259,6.25416878920504,3.258096538021482,2.593900641496069
3.1354942159291497,3.1753793676222615,3.5553480614894135,3.0039279231781815,2.4849066497880004,3.811463065229903,2.2512917986064953,2.804594041332849,0.6931471805599453,4.157657535708844,0.0,2.077040642569921,3.71965111278069,4.347441249841857,3.091042453358316,2.4949880042863914,3.5553480614894135,3.7937582613163667,5.825262372193911,5.625718595542919,3.258096538021482,2.6377475397724437
3.1354942159291497,3.279141537123751,3.5553480614894135,3.0649673646407374,2.4849066497880004,4.131950509468484,2.224623551524334,1.8942739725440887,0.6931471805599453,2.8117032755747147,0.0,1.384201855012285,3.716616209085536,3.2563314220444317,3.091042453358316,2.2659288843346665,3.5553480614894135,3.1271200025779375,5.8256313078188295,4.925315278966055,3.258096538021482,4.329928106762141
3.1354942159291497,2.463809824663973,3.5553480614894135,4.583511329106434,2.4849066497880004,4.209964187328564,2.1972245773362196,1.353259538456354,0.6931471805599453,1.8289475678501574,0.0,1.803823385459825,3.713572066704308,4.632774029483903,3.091042453358316,2.323317027689746,3.5553480614894135,3.5001151683166416,5.82600010738045,7.821227039373481,3.258096538021482,0.8899369937811579
3.1354942159291497,3.311511885245274,3.5553480614894135,3.9530059995139104,2.4849066497880004,3.6536367267228727,2.1972245773362196,3.0229416828474474,0.6931471805599453,0.615526310041028,0.0,2.2176159386833616,3.713572066704308,4.541097230896805,3.091042453358316,3.33495971872223,3.5553480614894135,3.353381274735608,5.82600010738045,6.321439297990919,3.258096538021482,2.54398210971223
