RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S00108_Actual,S00108_Simulated
4.454347296253507,5.156074832496742,3.044522437723423,3.697697263544742,2.70805020110221,3.461420735491537,1.3862943611198906,1.6954226165372368
4.454347296253507,5.543052243972204,3.044522437723423,2.053196963462485,2.70805020110221,5.016970251855869,1.3862943611198906,1.1225145777268564
4.454347296253507,3.153527621246683,3.044522437723423,3.5641373203018234,2.70805020110221,3.613604436267167,1.3862943611198906,2.4026125770165123
4.51085950651685,4.623322817800089,3.091042453358316,3.6336703499005045,2.70805020110221,2.736267872493634,1.3862943611198906,1.2930372814574465
4.672828834461906,5.3167761921167545,3.1780538303479458,3.5964229562428027,2.70805020110221,3.2522375730786153,1.3862943611198906,2.014585608548826
4.672828834461906,5.003100982099457,3.1780538303479458,3.6148846470799105,2.70805020110221,2.753070298037332,1.3862943611198906,1.4574301127296692
4.6913478822291435,4.498758097047895,3.258096538021482,2.558618827218016,2.70805020110221,3.6712230054585966,1.3862943611198906,1.3254639558326917
4.955827057601261,4.148295492147809,3.258096538021482,2.5432291274152337,2.70805020110221,3.480754177283721,1.3862943611198906,1.4945149005918534
4.969813299576001,6.0925757777318585,3.258096538021482,2.8942921022597066,2.70805020110221,3.2129177897584418,1.3862943611198906,2.4597681219781697
4.969813299576001,5.326722354218721,3.258096538021482,4.36616501513165,2.70805020110221,2.464064027696964,1.3862943611198906,1.4962433758773641
4.962844630259907,5.8399072294311205,3.5553480614894135,4.145707336269598,2.5649493574615367,3.389503795716671,1.3862943611198906,2.044235280199693
4.962844630259907,4.559968989853256,3.5553480614894135,3.530522266957339,2.5649493574615367,5.098657028977742,1.3862943611198906,2.225290301861253
