,Actual_last_5_vals,Mean_Simulation,Simulated_26,Simulated_4,Simulated_8,Simulated_23,Simulated_29,Simulated_13,Simulated_18,Simulated_7,Simulated_1,Simulated_3,Simulated_20,Simulated_19,Simulated_10,Simulated_2,Simulated_28,Simulated_15,Simulated_5,Simulated_14,Simulated_9,Simulated_11,Simulated_27,Simulated_24,Simulated_6,Simulated_0,Simulated_16,Simulated_21,Simulated_17,Simulated_22,Simulated_25,Simulated_12
0,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43,48071.43
6,,42728.33,53809.4,43245.58,29844.28,43174.01,42432.08,58622.31,32974.91,68087.39,39321.73,30819.58,54265.34,50046.9,37700.98,39837.68,25730.33,44861.35,41660.3,34235.5,56290.95,40933.34,26123.54,29383.51,63640.17,65381.03,62232.35,27241.99,34214.37,49800.7,-3757.77,59695.95
7,,48343.8,49556.43,46134.51,37549.61,49254.34,41248.4,45220.21,61004.24,47227.93,52140.16,37796.31,43675.79,49472.96,40451.06,38341.02,32524.07,52076.29,18862.42,74063.15,29142.56,57035.52,49196.96,22441.05,23670.09,81620.51,80361.43,48146.88,28026.49,61198.73,59747.63,93127.37
8,,49877.79,42285.0,51089.69,45627.7,50893.46,41338.03,46900.16,44591.22,58932.01,70422.3,31627.26,27148.31,67823.57,41417.06,59153.41,66895.78,47161.26,59515.41,34707.12,27602.19,40450.91,32792.26,28573.27,38173.27,44312.85,60855.99,71013.17,53448.04,88309.0,50433.6,72840.43
9,,48220.35,50176.5,60743.27,53393.71,74554.92,33930.85,46321.7,52376.9,49396.96,63965.84,48732.37,36604.05,24775.88,30849.01,40782.75,50684.6,10833.61,27190.68,41403.1,46879.42,17041.91,85039.56,52806.89,55186.1,56218.18,54166.01,37517.0,104495.36,38593.33,62062.18,39887.87
10,,49728.81,60261.73,30414.95,53215.65,40514.83,60846.0,68448.54,36718.06,60706.43,44432.9,57695.98,47392.99,54326.95,70053.3,16750.46,38204.81,28655.85,58053.21,33973.83,66966.44,73549.71,56854.62,64413.04,32799.99,35691.54,34139.35,93314.41,55062.32,81088.2,8700.74,28617.51
11,MAE,,5395.93,5962.54,6098.09,6320.07,6889.68,7102.26,7477.95,7947.23,8131.48,8197.66,8814.44,9072.69,9846.11,10430.83,10637.33,11173.62,11590.18,11992.51,12269.67,12485.49,13081.42,13303.81,13530.77,13921.57,14005.83,15184.6,15668.34,16557.49,18885.94,19026.27
