DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,3.0539095776196747,4.820281565605037,3.2525692693825796,2.9444389791664403,2.6548973784659684
2.302585092994046,1.9452414131746374,4.820281565605037,3.7042056711125646,2.9444389791664403,3.753559362360521
2.302585092994046,0.0,4.820281565605037,4.908702723835097,2.9444389791664403,1.9992059224534677
2.302585092994046,3.7103485217737604,4.820281565605037,3.9347822625078215,2.9444389791664403,6.16159975037112
2.302585092994046,3.4018401077264286,4.825108606353353,3.8795087792636718,2.9444389791664403,4.006054978790929
2.302585092994046,5.068687645514625,4.829912458665998,3.5054540765070525,2.9444389791664403,4.732106323633365
2.302585092994046,1.8879127607317705,4.8346933442663405,4.077797558910891,2.9444389791664403,6.7212897929114535
2.302585092994046,2.244082627171271,4.839451481712757,3.6933722587967663,2.9444389791664403,4.181625173475455
2.302585092994046,3.9921941754403822,4.844187086458591,4.618490554572213,2.9444389791664403,6.56477918906778
2.302585092994046,5.134025608765082,4.845498562056402,4.264543483905747,2.9444389791664403,3.116417095548711
2.302585092994046,3.807931530998074,4.846808319938465,5.516082822089397,2.9444389791664403,2.5902208266764215
2.302585092994046,4.063531068578422,4.848116364598481,3.9131219016083527,2.9444389791664403,4.469834371853099
2.302585092994046,2.1300834120255763,4.8494227005125365,4.3651527937272405,2.9444389791664403,2.4772816868474017
2.302585092994046,4.49154695402923,4.850727332139201,4.975151375199308,2.9444389791664403,4.125656608814908
2.302585092994046,5.408219128455215,4.852030263919617,4.680601273358274,2.9444389791664403,3.728447944214444
2.302585092994046,4.701503227616147,4.853331500277589,4.489668261887317,2.9444389791664403,2.4333213134879177
2.302585092994046,4.358366657614884,4.854631045619675,4.468668955187282,2.9444389791664403,2.6616756446893226
2.302585092994046,3.4528689558677397,4.855928904335275,4.173715534642198,2.9444389791664403,3.4043297366761887
2.302585092994046,1.5913810896285627,4.857225080796721,5.375702106036579,2.9444389791664403,4.654507455498292
2.302585092994046,0.4847706931293221,4.858519579359367,4.932237824319589,2.9444389791664403,2.7820249850658163
2.302585092994046,4.578086865739727,4.859812404361672,3.5779599799847612,2.9444389791664403,5.682020293867201
2.302585092994046,4.349131318845208,4.90527477843843,6.147963869467398,2.9444389791664403,3.7779924567332652
2.302585092994046,3.998917590586402,4.948759890378168,4.6150549330981585,2.9444389791664403,4.505600001312797
