DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,3.0095962235797824,4.820281565605037,4.603294471788272,2.9444389791664403,5.351422924677642
2.302585092994046,2.86693679174407,4.820281565605037,4.1658658371122055,2.9444389791664403,7.046768926143708
2.302585092994046,5.474883081672215,4.820281565605037,3.4321168139958336,2.9444389791664403,2.6899785769699833
2.302585092994046,2.2601665687858485,4.820281565605037,3.9807496185377387,2.9444389791664403,3.7973887323972124
2.302585092994046,4.991666149832765,4.825108606353353,3.7144490392243354,2.9444389791664403,3.8528918622212505
2.302585092994046,3.378324889511294,4.829912458665998,5.819312791487459,2.9444389791664403,1.9074689756175358
2.302585092994046,3.228619321847804,4.8346933442663405,3.7236613081950973,2.9444389791664403,1.576733828922717
2.302585092994046,2.712265023952754,4.839451481712757,6.266590859002157,2.9444389791664403,3.8121851786166387
2.302585092994046,1.0519138480499866,4.844187086458591,2.191812229017106,2.9444389791664403,4.0077361031195
2.302585092994046,4.923217926147023,4.845498562056402,4.328735423939143,2.9444389791664403,1.882346608447794
2.302585092994046,2.3497727351153945,4.846808319938465,5.044046195036427,2.9444389791664403,5.767957194257006
2.302585092994046,3.292433609469863,4.848116364598481,5.788634156244574,2.9444389791664403,3.7381474819540617
2.302585092994046,3.455342012910201,4.8494227005125365,4.594533832592186,2.9444389791664403,3.183580165360066
2.302585092994046,6.136927939922215,4.850727332139201,3.882615842742382,2.9444389791664403,5.647871643137784
2.302585092994046,4.132347243053727,4.852030263919617,4.087129687072091,2.9444389791664403,2.097774268347234
2.302585092994046,4.419870606695957,4.853331500277589,4.700756785712811,2.9444389791664403,2.7373772881485148
2.302585092994046,2.1108397764046845,4.854631045619675,4.603653839337626,2.9444389791664403,6.792238024523115
2.302585092994046,2.4283669970086135,4.855928904335275,3.7817427765231035,2.9444389791664403,4.801020470716057
2.302585092994046,4.690645440455205,4.857225080796721,4.112308778363914,2.9444389791664403,2.8853780091768653
2.302585092994046,5.349048259201412,4.858519579359367,4.4281822726010445,2.9444389791664403,2.6304740980314785
2.302585092994046,3.2200151631726612,4.859812404361672,4.661968559859292,2.9444389791664403,5.713439826913687
2.302585092994046,3.290713030006478,4.90527477843843,4.7077068845698165,2.9444389791664403,2.9737497990513857
2.302585092994046,4.893664307098641,4.948759890378168,4.511300212634445,2.9444389791664403,4.033554228348079
