DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,6.718585279660559,4.820281565605037,3.9574764405280893,2.9444389791664403,3.1171100732348034
2.302585092994046,0.0,4.820281565605037,6.214340472035927,2.9444389791664403,4.2239881498155
2.302585092994046,2.645183549259315,4.820281565605037,3.050720370863829,2.9444389791664403,0.4958370946108941
2.302585092994046,2.9817331861934018,4.820281565605037,3.1348806790481003,2.9444389791664403,2.0831191481636604
2.302585092994046,3.787626889034293,4.825108606353353,5.322004409163847,2.9444389791664403,4.853080732884614
2.302585092994046,5.567885964548199,4.829912458665998,4.922121425014527,2.9444389791664403,6.742869743337728
2.302585092994046,2.794258862416302,4.8346933442663405,5.688708246321477,2.9444389791664403,4.416985728477768
2.302585092994046,4.190972514709643,4.839451481712757,3.604079555294682,2.9444389791664403,2.751272007060479
2.302585092994046,5.006934817170212,4.844187086458591,3.6016753598744264,2.9444389791664403,5.916005359923151
2.302585092994046,0.0,4.845498562056402,5.129467641869201,2.9444389791664403,4.072376372733325
2.302585092994046,3.343384860061832,4.846808319938465,4.789476341641267,2.9444389791664403,5.94678686391211
2.302585092994046,3.9742798494465377,4.848116364598481,4.799909023939938,2.9444389791664403,3.4436735900122692
2.302585092994046,1.45970578899017,4.8494227005125365,5.125846064616125,2.9444389791664403,7.140120627638928
2.302585092994046,5.032444404341575,4.850727332139201,3.5141475348792675,2.9444389791664403,3.904867465054033
2.302585092994046,2.7656465756977835,4.852030263919617,5.104292526545305,2.9444389791664403,4.28081025790074
2.302585092994046,3.9845976443116053,4.853331500277589,3.41376331597992,2.9444389791664403,3.740998389541055
2.302585092994046,0.757943155205024,4.854631045619675,5.7969897131573,2.9444389791664403,3.0771125319537287
2.302585092994046,3.7051735644896024,4.855928904335275,4.440229414396697,2.9444389791664403,4.568832015238867
2.302585092994046,1.8022153026027241,4.857225080796721,3.108344485740653,2.9444389791664403,4.839382338573938
2.302585092994046,6.476534758423636,4.858519579359367,4.33686192271151,2.9444389791664403,4.548768039233274
2.302585092994046,4.083753763131629,4.859812404361672,4.2008085671765745,2.9444389791664403,5.285544441650254
2.302585092994046,4.102695674740749,4.90527477843843,4.819473323874249,2.9444389791664403,1.2912709000226879
2.302585092994046,2.66422712905183,4.948759890378168,3.684563232043341,2.9444389791664403,3.8779812385087826
