DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
2.302585092994046,3.347618273965604,4.820281565605037,4.297647226198552,2.9444389791664403,4.16307628472785
2.302585092994046,5.092219327686594,4.820281565605037,4.647321980823185,2.9444389791664403,3.108948422632365
2.302585092994046,4.355653099934722,4.820281565605037,4.599759376772125,2.9444389791664403,3.514129586714568
2.302585092994046,3.9738164450009554,4.820281565605037,5.051328098464691,2.9444389791664403,3.1399041844929334
2.302585092994046,3.229356837823944,4.820281565605037,4.794960766503233,2.9444389791664403,5.852140499703292
2.302585092994046,2.8757540011314093,4.825108606353353,4.866077628995405,2.9444389791664403,5.560841318839975
2.302585092994046,4.2619290117158055,4.829912458665998,3.712824649319577,2.9444389791664403,4.300502680254861
2.302585092994046,2.545660478535069,4.8346933442663405,4.3897247760465685,2.9444389791664403,5.315522229812251
2.302585092994046,3.853182802870422,4.839451481712757,3.761114203827822,2.9444389791664403,3.5623204505383215
2.302585092994046,2.9797893150835453,4.844187086458591,3.7834237002556828,2.9444389791664403,3.9665620223242217
2.302585092994046,1.7444855044663778,4.845498562056402,4.730171734343636,2.9444389791664403,5.352842388018644
2.302585092994046,5.762542925612616,4.846808319938465,2.8163515102594654,2.9444389791664403,3.5348178110440487
2.302585092994046,6.267980331882452,4.848116364598481,5.235373653223213,2.9444389791664403,4.008520302115982
2.302585092994046,2.758754920229287,4.8494227005125365,4.933671303677651,2.9444389791664403,2.883199004857692
2.302585092994046,2.0118123915098693,4.850727332139201,3.2911577509187757,2.9444389791664403,3.174365910619147
2.302585092994046,3.714493922274329,4.852030263919617,3.37571993499398,2.9444389791664403,2.9146614599426126
2.302585092994046,4.048678804607375,4.853331500277589,3.6548233556339484,2.9444389791664403,6.482308064661189
2.302585092994046,0.6923883242411564,4.854631045619675,3.7194347798644505,2.9444389791664403,2.761761064193982
2.302585092994046,5.5376581195627015,4.855928904335275,2.476100071475132,2.9444389791664403,1.2559858519299287
2.302585092994046,3.8071681306302128,4.857225080796721,5.604185206434806,2.9444389791664403,4.024840647791207
2.302585092994046,0.7485518740290042,4.858519579359367,5.272836714789319,2.9444389791664403,2.0858501825131697
2.302585092994046,0.0,4.859812404361672,3.6109433518430576,2.9444389791664403,3.7819277814984362
2.302585092994046,1.1633339726899545,4.90527477843843,4.676965340200522,2.9444389791664403,2.9774006616735686
2.302585092994046,2.7756817448573545,4.948759890378168,4.024951781193875,2.9444389791664403,5.65538609819684
