S1213_Actual,S1213_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
6.2324480165505225,5.194460844659627,2.302585092994046,2.427345894429739,3.713572066704308,3.595057177045192,4.634728988229636,4.358025076129445,2.5649493574615367,2.5986783502196977,4.143134726391533,4.109089806957299,3.912023005428146,4.123671636980064,1.791759469228055,2.6344328271877484
6.2324480165505225,5.2760753579902975,2.302585092994046,2.4484867412892313,3.713572066704308,3.6430920091068497,4.634728988229636,4.394306971307413,2.5649493574615367,2.601090042923231,4.143134726391533,4.134770763263366,3.912023005428146,3.9758790088107685,1.791759469228055,3.5331118139321944
6.2324480165505225,5.057377205685315,2.302585092994046,2.641891779825943,3.713572066704308,3.5620856130194265,4.634728988229636,4.06690191228776,2.5649493574615367,2.6081225673264936,4.143134726391533,4.112719902503656,3.912023005428146,4.122710215806538,1.791759469228055,2.078542096953255
6.2324480165505225,4.744839375654055,2.302585092994046,2.642587750884692,3.713572066704308,3.607865855552528,4.634728988229636,4.388659830296397,2.5649493574615367,2.7056567128658657,4.143134726391533,4.086280029356896,3.912023005428146,4.072194061388933,1.791759469228055,2.2018129472694015
6.2324480165505225,5.072034373431388,2.302585092994046,2.389455348234832,3.713572066704308,3.5775329157178404,4.634728988229636,4.440985395391663,2.5649493574615367,2.527839177781616,4.143134726391533,4.109195069082499,3.912023005428146,4.186241987258646,1.791759469228055,1.6899292593620718
6.2324480165505225,5.861114573336026,2.302585092994046,1.859270201511256,3.713572066704308,3.604140582926493,4.634728988229636,4.429627017640642,2.5649493574615367,2.6839343053139455,4.143134726391533,4.09733515616584,3.912023005428146,3.9888136347203633,1.791759469228055,3.037422044921368
6.2324480165505225,5.839474616295494,2.302585092994046,2.535575614865791,3.713572066704308,3.6172590339726165,4.634728988229636,4.529968606737491,2.5649493574615367,2.6137729374626906,4.143134726391533,4.0409105346452625,3.912023005428146,4.1858063257656575,1.791759469228055,2.2312403404672225
6.2324480165505225,4.746226295767276,2.302585092994046,2.1658671943276593,3.713572066704308,3.69308422364428,4.634728988229636,4.190020864218386,2.5649493574615367,2.60821972014401,4.143134726391533,4.077699444832166,3.912023005428146,3.777816080570027,1.791759469228055,2.2548543144587523
6.2324480165505225,4.557632912002355,2.302585092994046,1.915263028124317,3.713572066704308,3.569584417019177,4.634728988229636,4.86316032044001,2.5649493574615367,2.5818779709637636,4.143134726391533,4.131145012188044,3.912023005428146,4.188680462019847,1.791759469228055,2.394659706675718
6.2324480165505225,5.961482670020038,2.302585092994046,1.8345471917341356,3.713572066704308,3.5540934689857946,4.634728988229636,4.4407223268693645,2.5649493574615367,2.617435119213738,4.143134726391533,4.146474781231847,3.912023005428146,4.3438828204611,1.791759469228055,2.76646803267687
6.2324480165505225,4.780778344029136,2.302585092994046,2.660039216244267,3.713572066704308,3.5943697664916385,4.634728988229636,4.038416924286781,2.5649493574615367,2.51425692847594,4.143134726391533,4.101016926697094,3.912023005428146,3.996632660998542,1.791759469228055,1.8100871173824404
6.2324480165505225,5.33502490724492,2.302585092994046,2.1669821856774156,3.713572066704308,3.5829168974775225,4.634728988229636,4.414401375191809,2.5649493574615367,2.6256626268604406,4.143134726391533,4.100276310895114,3.912023005428146,4.308472739406143,1.791759469228055,2.5015471951608306
6.231792923176292,4.824861113357498,2.302585092994046,2.6189023109379885,3.713572066704308,3.5521006027336037,4.634728988229636,4.157964577843552,2.5649493574615367,2.5363655032136627,4.143134726391533,4.190452057622297,3.912023005428146,3.920830524324105,1.8458266904983307,2.8695284949256408
6.231137400373402,6.16552912117592,2.302585092994046,2.4282557433811465,3.713572066704308,3.600662451412497,4.634728988229636,4.774086585430949,2.5649493574615367,2.5799159827226634,4.143134726391533,4.049705687481647,3.912023005428146,4.3206608256767005,1.8971199848858813,4.165722626483378
6.230481447578482,6.147395401455991,2.302585092994046,1.78329327569904,3.713572066704308,3.5751303689030896,4.634728988229636,4.098864673407379,2.5649493574615367,2.5906606147547087,4.143134726391533,4.154598980783708,3.912023005428146,4.339575976729747,1.9459101490553132,3.6351544315254607
