,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
150,55494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,55513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,55532.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,55551.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,55570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574,47373.02116806574
156,,37285.76727638323,34112.46158295887,44238.0897301779,42413.35420367596,24475.379825620035,46421.41945416057,55289.48805836918,38783.07619345143,28569.684138592307,55961.16083860787,66892.04929591769,35205.27970437718,52944.88732725401,53830.15598403894,63756.58066037618,23587.01021493784,61725.85032443725,17246.67486177701,38916.245155508994,31852.771879626613,14576.54204036159,66345.97651076499,32144.256223961776,52848.326674072225,25880.454568266177,87785.82618699681,17221.670070233573,49129.75237515367,64639.39026793186,45377.61648174653,67996.43501609872,47476.21308651203,53109.31950706652,41282.21063540075,36602.88441427515,25931.416715883413,40815.642272117686,43033.90977885526,46812.942883570584,46152.42924450342,54209.770361602765,33414.39983149333,67129.18558184103,59527.34206943868,47578.80406172852,69109.69800320592,27493.21777927429,40672.00496324782,36153.88654740047,57481.93370598949
157,,52537.58155488454,40852.75245721122,76357.26911218307,44039.569785249325,53073.61468590826,34454.94692949655,38376.58578800008,30464.262664020072,10981.161621992449,46573.08151289518,41761.559502603464,54735.243755209405,48563.278862906765,52815.1857437272,36237.35949316458,38226.46161458662,61128.73141266508,76297.22304345241,63973.39165249875,25143.045960144427,40049.489159331,43143.90730388745,80671.93963974444,78379.49794228429,46462.231637833785,64113.150524235745,60328.6219275048,38601.83521331168,39632.7386699741,69972.77566020093,17839.04257891801,38923.450115071224,51711.95238112609,58626.9195038526,24261.28694548852,23064.79310407669,31270.83509045122,68788.17643365236,63497.343512996216,55437.27506780667,72028.57622341765,45420.701144315666,17120.851004776236,73825.98522674508,37788.11671114407,50393.81554076674,47554.24626004136,25140.554128590462,64979.96231546577,30049.239446587155
158,,48620.8087585276,71341.29030638264,39220.91957504192,73017.67042943383,51475.12175381323,55820.93401814832,35720.12098423699,29527.308351114483,61226.69863534894,32564.442965259605,41550.02882898127,52548.427808340326,52411.48832671787,43652.40490641955,44156.824983507584,75687.15494043358,57526.61230924836,60310.82458126301,45137.18534323209,29291.712939380544,48124.23351973362,49572.70733620207,48953.13272468253,84317.88098975716,34478.26505913746,45453.650462974656,43985.28225571897,58324.84617008129,34380.730976890656,47588.25769583806,54346.983914169716,57333.86395792515,65106.64138763792,35217.46297969015,51880.130797914746,36851.95585340606,29427.48189971892,64923.89865303866,47199.96432751858,55639.45645302923,31823.111330723783,46757.40686585046,26619.96673045866,77999.98497423682,41200.2608492341,37321.988420201546,49367.534948396606,73395.95641269413,62001.26499257456,54855.12559924936
159,,65232.5756625632,35656.379814941836,63098.053645282445,25552.37694468499,50042.77652914613,51821.11665331765,38782.53399256967,36413.14547934025,47129.82690334093,65951.16756406726,65307.18598869814,55288.90094343487,42356.23951630357,27594.749751015832,78672.51718624207,50986.54698697128,34484.8611373571,65026.23085570859,68502.59631312317,49848.03264917339,45596.97717841223,76805.35232012997,30936.658123758,63427.71396265917,35641.285937587425,71117.75801675701,43891.50167258344,44138.46804038941,45906.41370840003,71030.10925571417,49464.431992996106,64515.47713768609,31367.941476159507,31335.363677977963,45795.59802684603,54762.650230180145,26727.20772625697,78421.09774346724,55469.32865274416,14065.89929511298,63927.70034677167,37527.62157819876,39243.65231605744,31792.827649041104,44522.261427182035,66543.00812871264,40252.91590820466,47288.61556124882,75736.63473599944,41975.9318069369
