S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S1151_Actual,S1151_Simulated
4.672828834461906,4.189295074572902,3.1354942159291497,3.411590488688553,1.0986122886681098,1.5414280278559198,0.0,0.08546578921313353,0.0,3.0021800730187986,6.875748482847051,6.007955147221165,2.302585092994046,2.133853788746623
4.709530201312334,3.9919086745830605,3.1354942159291497,3.1817134342771944,1.0986122886681098,2.1136616714704815,0.0,0.298920815216148,0.0,3.4703400282194403,6.887552571664617,6.167278679174724,2.302585092994046,3.472150704936423
4.727387818712341,4.340167462068992,3.1354942159291497,3.4941080076452824,1.0986122886681098,1.2719511841393312,0.0,0.30952663805055314,0.0,6.908330912846244,6.893656354602635,4.989352738810061,2.302585092994046,1.0550386226178612
4.727387818712341,4.8591204813563005,3.1354942159291497,3.4857085468087123,1.0986122886681098,1.5133783292227994,0.0,0.12136346553658461,0.0,2.5453581122067734,6.893656354602635,7.766233484749616,2.302585092994046,2.3802795223431636
4.74493212836325,3.956579275496382,3.1354942159291497,3.2380839270640074,1.0986122886681098,0.69961147966812,0.0,0.0,0.0,1.9601703201129965,6.904750769961838,4.756657957232426,2.4849066497880004,1.2583929585360694
4.74493212836325,4.59139351607221,3.1354942159291497,2.9029665349191616,1.0986122886681098,2.103326044973004,0.4054651081081644,0.24965598024400754,0.0,2.000190915697857,6.90625415285587,7.79577594259865,2.4849066497880004,2.2885276120129987
4.74493212836325,4.307081934312922,3.1354942159291497,2.971291863177495,1.0986122886681098,1.7395929177754865,0.6931471805599453,0.0,0.0,2.235136811840908,6.907755278982137,6.123338456554482,2.4849066497880004,1.8491835000982966
4.742029368705289,4.293023393723392,3.1354942159291497,4.297262980700233,1.0986122886681098,0.4713280941031144,0.6931471805599453,0.0,0.0,5.851598766673897,6.914068641038729,5.419167086614689,2.4849066497880004,1.8359969354592671
4.73911815849783,4.826533930154204,3.1354942159291497,2.9783201492474864,1.0986122886681098,0.0,0.6931471805599453,0.0,0.0,4.233906516430395,6.920342394487609,5.561749627245725,2.4849066497880004,1.7852812637132829
4.736198448394496,4.077084179483708,3.1354942159291497,2.4671829835097503,1.0986122886681098,1.207500947577123,0.6931471805599453,0.2640727322726952,0.0,5.274490167521133,6.926577033222725,7.332853412029848,2.4849066497880004,1.580101797787833
4.736198448394496,4.278590593966382,3.1354942159291497,4.103854012889178,1.0986122886681098,1.1912729546393166,0.6931471805599453,0.0,0.0,2.4793324210615175,6.892641641172089,5.156150297627286,2.4849066497880004,1.603831377918278
4.762173934797756,3.3176158837718157,3.258096538021482,3.0788081787372024,1.0986122886681098,0.8663281098725191,0.6931471805599453,0.0,0.0,5.554006748746508,6.90875477931522,6.036190776606637,3.4657359027997265,2.2452095607972318
4.948759890378168,5.281764295063365,3.258096538021482,3.148907855528921,1.3862943611198906,2.761019454567821,1.0986122886681098,0.20594600662141846,0.0,5.970170275150229,7.00397413672268,4.60898243528953,3.5263605246161616,1.5236834363757725
4.983606621708336,3.8389494338041334,3.332204510175204,3.864131305852886,0.6931471805599453,1.4536714082857816,0.6931471805599453,0.029976001710365574,0.0,4.211531089115444,6.75110146893676,5.020489086821996,3.5553480614894135,0.37056187025089415
4.969813299576001,3.9670729655970973,3.332204510175204,3.244897404199675,0.6931471805599453,1.7686048022850935,0.6931471805599453,0.12645340497198093,0.0,2.633900751441009,6.760414691083428,6.487483858304127,3.5553480614894135,1.8638597676371025
4.976733742420574,4.29898317492877,3.332204510175204,3.3464131740483007,0.6931471805599453,1.3425235184637507,0.6931471805599453,0.0,0.0,1.3594763836252508,6.716594773520978,4.9482180144558825,3.6375861597263857,3.7954861287671107
4.997212273764115,4.473084725945526,3.332204510175204,3.81546747754152,0.6931471805599453,2.1264804074814285,0.6931471805599453,0.16944909144591502,0.0,4.342250582332951,6.7357800142423265,6.424312927460996,3.6375861597263857,3.680795484166615
5.003946305945459,4.2097180445208116,3.332204510175204,3.648794912859688,0.6931471805599453,2.083155788878029,0.6931471805599453,0.0,0.0,5.571649525852377,6.733401891837359,7.036275159037018,3.6375861597263857,2.615423395872392
5.003946305945459,4.5053414443004245,3.332204510175204,3.56904329418514,0.6931471805599453,1.7869451098919973,0.6931471805599453,0.0,0.0,2.2950882899732505,6.7339969528486705,5.292711073543012,3.6375861597263857,2.7711277112669834
5.003946305945459,4.300160433785157,3.332204510175204,2.2537716450289267,0.6931471805599453,0.546181415911954,0.6931471805599453,0.0,0.0,6.727234659930524,6.734591659972948,6.344234305859385,3.6375861597263857,3.4423765535127338
5.0106352940962555,3.6774942518755376,3.332204510175204,3.4712432289158213,0.6931471805599453,2.461875489317826,0.6931471805599453,0.5584926952715257,0.0,1.4758139166898907,6.734591659972948,5.789508265279573,3.6375861597263857,1.9005121941155896
5.030437921392435,3.9593238410960856,3.332204510175204,3.3379155169221932,0.6931471805599453,2.3282934646837194,0.6931471805599453,0.0,0.0,6.042994588520374,6.739336627357174,4.858391501100548,3.6375861597263857,1.5099220587970903
5.030437921392435,4.531307793795247,3.332204510175204,2.3799835419814137,0.6931471805599453,0.013303680885397018,0.6931471805599453,0.0,0.0,6.5620450215088715,6.75343791859778,6.253385234610962,3.6375861597263857,2.7886015044617216
5.087596335232384,4.482637277143523,3.332204510175204,3.2240345245268527,0.6931471805599453,2.494162339458639,0.6931471805599453,0.0,0.0,0.9560348579099638,6.759255270663693,4.372074521891955,3.713572066704308,1.2963327524031545
