S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,1.013619075834717,0.25241187134073034,0.6931471805599453,0.6743462050229961,0.0,1.1795748374291268,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.3051140604890068,1.0216512475319812,0.3099590661968368,0.6931471805599453,0.7490765610981522,0.0,1.7746754855060503,1.9459101490553132,3.3595535508878864,4.238925791033208,3.0185269968992126,1.0986122886681098,0.8456222224620921,1.6094379124341003,1.517504545554917,1.0986122886681098,1.098602195237364,0.0,0.7663705327315251
1.6094379124341003,1.6737121592222466,1.0296194171811583,0.0,0.6931471805599453,0.4760168227655598,0.0,0.0,1.9459101490553132,3.6316399124850487,4.239886867512759,4.10491304281232,1.0986122886681098,1.1327406488369902,1.6094379124341003,1.3551819890553691,1.0986122886681098,1.0986120591043504,0.0,0.20346054179718567
1.6094379124341003,1.4207543073898399,1.0375245966882716,0.0,0.6931471805599453,0.6389736210248173,0.0,0.4304238001285292,1.9459101490553132,3.1560639021629484,4.240847021211102,3.8762539068678574,1.0986122886681098,0.7378367752251858,1.6094379124341003,1.4860195463728005,1.0986122886681098,1.0986107164763375,0.0,0.15619259600299987
1.6094379124341003,1.7089285889316121,1.0453677741492975,1.1000202724262809,0.6931471805599453,0.5104202594680648,0.0,1.1296542473155124,1.9459101490553132,1.5886112442338876,4.241806253898562,5.180904562181383,1.0986122886681098,0.9923231235002868,1.6094379124341003,1.6124666995203099,1.0986122886681098,1.0986068344003241,0.0,0.196133761305518
1.6094379124341003,1.6347269066840002,1.0531499145913523,0.3914852183256543,0.6931471805599453,0.7537171524634826,0.0,1.6045521624498325,1.9459101490553132,2.973887807682097,4.242764567340374,3.544424051897447,1.0986122886681098,1.0063453958532522,1.6094379124341003,1.5454541872626668,1.0986122886681098,1.0986084804649463,0.0,0.1899245058880112
1.6094379124341003,2.110854525841844,1.0608719606852626,0.01380796252595115,0.6931471805599453,0.5771205960421771,0.0,2.3543388797043283,1.9459101490553132,2.629762498197656,4.243721963296702,2.1105203318107506,1.0986122886681098,0.8839717232750876,1.6094379124341003,1.3691894332694445,1.0986122886681098,1.098611604903468,0.0,0.0
1.6094379124341003,1.8792547362509324,1.0685348334308318,0.0,0.6931471805599453,0.7968379356983033,0.0,0.0,1.9459101490553132,2.3643366743752057,4.244678443522658,4.542938534181167,1.0986122886681098,0.9863504635809709,1.6094379124341003,1.5365022042277516,1.0986122886681098,1.098608871406554,0.0,0.3908586451616258
1.6094379124341003,1.587117270702978,1.076139432816051,0.5234890206627583,0.6931471805599453,0.8006293438137466,0.0,2.721921442608382,1.9459101490553132,3.3864175095789992,4.2456340097683265,3.4451462391744436,1.0986122886681098,1.1724996764238091,1.6094379124341003,1.8026791995011207,1.0986122886681098,1.098609923966817,0.0,0.0
1.6094379124341003,2.109915044381828,1.083686638451434,0.05952690140254949,0.6931471805599453,0.6328005710587495,0.0,0.10800800209384098,1.9459101490553132,1.8439921850512957,4.246588663778778,3.874044638916076,1.0986122886681098,0.707095180568569,1.6094379124341003,1.4642720140478815,1.0986122886681098,1.0986097455776929,0.0,0.19907720267325774
1.6094379124341003,1.5864646725279954,1.0911773101805915,0.3679989057197395,0.6931471805599453,0.5703211630512006,0.0,1.159330729059277,1.9459101490553132,2.4743852359087857,4.2475424072940875,4.911882196747258,1.0986122886681098,1.126959417811768,1.6094379124341003,1.5817199019528818,1.0986122886681098,1.0986134483791017,0.0,0.12580368217222362
1.6094379124341003,1.6228791719093203,1.0986122886681098,0.14420503019580677,0.6931471805599453,0.7634107082816359,0.0,2.100619459020446,1.9459101490553132,2.4427418556040883,4.248495242049359,5.109351332869668,1.0986122886681098,1.2672816880661497,1.6094379124341003,1.574833118243594,1.0986122886681098,1.0986052421395691,0.0,0.014953284300093184
