S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,0.19882430614619873
2.0794415416798357,2.321603536308837
2.0794415416798357,4.185808137570763
2.0794415416798357,2.551507428777626
2.0794415416798357,6.318956184882214
2.0794415416798357,0.0
2.0794415416798357,2.5561212200203602
2.0794415416798357,4.28386131087407
2.0794415416798357,0.5911844138444655
2.0794415416798357,3.9330939855779365
2.0794415416798357,4.674550549735619
2.0794415416798357,4.833936178864046
2.0794415416798357,2.2548313764506007
2.0794415416798357,3.9316685978908392
2.0794415416798357,2.679745378047232
2.0794415416798357,4.279730565638301
2.0794415416798357,3.9692441197204182
2.0794415416798357,1.3972683758027937
2.0794415416798357,2.3370440992163712
2.1972245773362196,2.619406893954981
2.1972245773362196,1.7142700358516443
2.1972245773362196,0.0
2.1972245773362196,2.7537531883937385
