S00117_Actual,S00117_Simulated
2.0794415416798357,2.636680193993027
2.0794415416798357,1.658603078936104
2.0794415416798357,2.529209606486125
2.0794415416798357,3.316394245953591
2.0794415416798357,2.4407238287404893
2.0794415416798357,4.122261041485525
2.0794415416798357,3.992533048115294
2.0794415416798357,1.4989488837551466
2.0794415416798357,0.0
2.0794415416798357,1.7751902073412662
2.0794415416798357,0.0
2.0794415416798357,4.8900566466283095
2.0794415416798357,1.4272546504012227
2.0794415416798357,2.799766993928298
2.0794415416798357,4.200403599543335
2.0794415416798357,1.9900987257562945
2.0794415416798357,1.6779357707445746
2.0794415416798357,4.619655884934122
2.0794415416798357,3.8276610377431393
2.0794415416798357,1.6357950297199653
2.1972245773362196,2.9842974049475073
2.1972245773362196,2.0728475627134455
2.1972245773362196,6.607491358785516
2.1972245773362196,0.5625572666402241
