S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S1488_Actual,S1488_Simulated,S1905_Actual,S1905_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
5.4680601411351315,5.315746943612542,3.1354942159291497,3.5351683455796343,2.3978952727983707,2.3448650609869333,0.6931471805599453,2.6336389706392938,4.962844630259907,4.510972925856334,3.7376696182833684,3.8233103768142858,3.258096538021482,2.7244619324435924,3.5553480614894135,3.4205118984428196,1.9459101490553132,3.001156803470868
5.4680601411351315,5.789328319255762,3.1354942159291497,3.756456606098288,2.3978952727983707,2.752008283733764,0.6931471805599453,4.10008740479373,4.962844630259907,5.64268411997345,3.7376696182833684,4.663144233528966,3.258096538021482,2.629521079902888,3.5553480614894135,3.606480745735453,1.9459101490553132,2.4469624066658118
5.4680601411351315,5.16587601176077,3.1354942159291497,3.747681498422218,2.3978952727983707,2.1713619968846904,0.6931471805599453,2.1480762570782908,4.962844630259907,3.608530205426325,3.7376696182833684,2.71522352072646,3.258096538021482,2.632206345386021,3.5553480614894135,3.168909355308603,1.9459101490553132,3.5065449672170397
5.4680601411351315,5.121545115717569,3.1354942159291497,3.5860281351101855,2.3978952727983707,2.623819427366829,0.6931471805599453,0.0,4.962844630259907,4.536737892105481,3.7376696182833684,3.243535069760657,3.258096538021482,3.7389969176182762,3.5553480614894135,3.182740278860712,1.9459101490553132,3.1603400066645038
5.4680601411351315,5.770990451537018,3.1354942159291497,3.2336693304289916,2.3978952727983707,3.7045767238101632,0.6931471805599453,3.5143100625797214,4.955827057601261,4.660189545755257,3.7376696182833684,4.314162961851945,3.258096538021482,2.7646150482950116,3.5553480614894135,3.0970377424924727,1.9459101490553132,3.3475093291578233
5.458166067489932,4.852624133260289,3.1354942159291497,3.81067521464888,2.3353749158170367,1.6815730185412043,0.6931471805599453,1.9401903318887546,4.9858871244070615,4.361736631874412,3.729701448634191,3.6186226182059027,3.258096538021482,3.3969116649783255,3.5553480614894135,3.7731569665328553,1.9459101490553132,1.536040604751572
5.448173122092414,5.85504107980478,3.1354942159291497,4.169720298178023,2.268683541318364,1.5331038843986522,0.6931471805599453,2.0670701223427943,5.015069891164122,4.981134193289851,3.721669276936927,5.084323747921122,3.258096538021482,2.728073342278997,3.5553480614894135,3.6027769680401613,1.9459101490553132,2.418697743479638
5.438079308923196,5.811799652991161,3.1354942159291497,3.122038554890983,2.1972245773362196,3.0313236113724056,0.6931471805599453,1.7285715057061708,5.043425116919247,4.210729795061373,3.713572066704308,4.5224504636610945,3.258096538021482,0.6152475451968984,3.5553480614894135,2.983880551577859,1.9459101490553132,1.6199243841775188
5.438079308923196,4.403962333734613,3.1354942159291497,2.6664867468355684,2.1972245773362196,2.9199939054753212,0.6931471805599453,2.06852901405578,5.043425116919247,3.9408627018484736,3.713572066704308,4.633492926352916,3.258096538021482,2.7655218146044915,3.5553480614894135,3.361825714352985,1.9459101490553132,1.1279182915584491
5.438079308923196,6.188436333080934,3.1354942159291497,3.4524220301465793,2.1972245773362196,2.3150854656369013,0.6931471805599453,3.1694740081706088,5.043425116919247,4.76120550289715,3.713572066704308,3.526097223432383,3.258096538021482,2.35764730273143,3.5553480614894135,2.8515733439751765,1.9459101490553132,3.0206772434521527
5.438079308923196,5.548714639282134,3.1354942159291497,3.8935430855597186,2.1972245773362196,3.201377809442279,0.6931471805599453,4.533284447405347,5.043425116919247,4.405392958116576,3.713572066704308,3.358780941440446,3.258096538021482,4.876551713216639,3.5553480614894135,3.172485105273038,1.9459101490553132,2.530981600997111
5.438079308923196,5.282152810575484,3.1354942159291497,3.354516412644521,2.1972245773362196,1.866940258756191,0.6931471805599453,2.4123924932675167,5.043425116919247,4.785050231588507,3.713572066704308,4.269306028266198,3.258096538021482,3.970548935374041,3.5553480614894135,3.262086108725732,1.9459101490553132,4.720692571585171
