RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00122_Actual,S00122_Simulated,S1905_Actual,S1905_Simulated,UselessImportCheck_Actual,UselessImportCheck_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated
0.0,0.13061218153693147,0.0,0.19903756679548096,0.0,0.0627247989161265,0.7908364257211205,2.067760709232467,0.0,0.4722537343060408,0.0,0.11086315715662766,0.0,0.05140755755911177,0.09570708395718364,0.6143608525794846,0.0,0.5357143502130369
0.0,0.3192436160356925,0.0,0.7729318650490526,0.0,0.0,0.7667871704884506,2.811754702480166,0.0,1.9287509534833664,0.0,0.23370113437557352,0.0,0.0,0.09173093557754416,0.5422701549081188,0.0,0.0
0.0,0.21894969747470852,0.0,0.41896311275436,0.0,0.7576591332801836,0.7421452665515222,3.5563470182158996,0.0,0.12777899631376732,0.0,0.25951186371867757,0.0,0.0,0.08773891430800683,0.32572902004338367,0.0,0.0
0.0,0.17488452973669388,0.0,0.0,0.0,0.28175518386113163,0.71688076489204,0.503782305417336,0.0,1.3936458630792652,0.0,0.0,0.0,0.022077886465316388,0.08373089291046804,0.48513253739365936,0.0,0.0
0.0,0.5632505875285123,0.0,0.20431638798547638,0.0,0.0,0.6909613873399651,1.8994202252080588,0.0,0.0,0.0,0.3966058456990968,0.0,0.0,0.07970674261074254,1.3278950639341605,0.0,0.0
0.0,0.044505945193953275,0.0,0.3335308905751283,0.0,0.42364866912670873,0.6643522786120012,2.855861971556005,0.0,0.5905692257595629,0.0,0.30525534298535756,0.0,0.41653158400248147,0.0756663330737376,0.7494209102242559,0.0,0.9303320641879643
0.0,0.3542613063765733,0.0,0.0,0.0,0.0,0.6370157244482506,0.5880577933890583,0.0,0.0,0.0,0.2668449434664709,0.0,0.027577800593888504,0.07160953237812315,0.7548208216053924,0.0,1.0670103244825406
0.0,0.0,0.0,0.5149750723121125,0.0,0.0,0.6089108301281418,2.2300789384555997,0.0,0.7618319225282818,0.0,0.474715880653794,0.0,0.0,0.06753620699048736,0.45280266572369,0.0,1.1683958001706691
0.0,0.0,0.0,0.0,0.0,0.13400961466304043,0.5799931524885629,1.651908555783471,0.0,0.0,0.0,0.2403815315066004,0.0,0.05903222720244594,0.06344622173896218,0.37459052126401093,0.0,0.0
0.0,0.530230077239488,0.0,0.0,0.0,0.2666636451729439,0.5502142771329512,1.198208251642321,0.0,0.0,0.0,0.49352905813400477,0.0,0.2458921616452823,0.059339439786308804,0.09424956412359986,0.0,0.6189402671120985
0.0,0.0,0.0,0.9708005963853803,0.0,0.0,0.5195213307335447,0.9768131156585205,0.0,1.1046756461513216,0.0,0.4682759372487815,0.0,0.0,0.055215722602446685,0.6188567538842752,0.0,1.3627532418683934
0.0,0.0,0.0,0.05111457385774809,0.0,0.4509108125413175,0.4878564160895768,0.09462225266413804,0.0,1.7285559444588428,0.0,0.31892730906953104,0.0,0.0,0.05107492993641532,0.44988545402332303,0.0,0.5349327202945587
0.0,0.34569718391837934,0.0,0.3123494273043843,0.0,0.45682324640430105,0.45515595477864185,1.3101885058664244,0.0,0.21975571722459802,0.0,0.23471269828765648,0.0,0.0,0.04691691978775157,1.210232963987604,0.0,0.6022134634679788
0.0,0.43136748630474353,0.0,0.3611937395557711,0.0,0.22492418189644517,0.4213499186481877,1.2164113936958318,0.0,0.0,0.0,0.4845187343085343,0.0,0.06707250995876181,0.04274154837727106,0.5668468180493671,0.0,0.9203526542553309
0.0,0.46056749109367223,0.0,0.10958039161172055,0.0,0.37126342119391775,0.3863609267981219,2.917924507218983,0.0,0.0,0.0,0.8144055138144821,0.0,0.4772310734645523,0.038548670117235125,0.23055904828509904,0.0,0.6714455241448591
0.0,0.07076844383049583,0.0,0.13591568373953775,0.0,0.06408330453851849,0.3501031787754985,1.854751613307572,0.0,0.15121830598215757,0.0,0.0,0.0,0.11375088288951923,0.03433813758089155,0.5783249874487146,0.0,0.0
0.0,0.14017460905429402,0.0,0.6968124443891759,0.0,0.0,0.3124811869859139,1.7142667157839422,0.0,0.6609045523161274,0.0,0.037225828198473504,0.0,0.22607858650601095,0.03010980147137047,0.8051178737225104,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.27338826119463594,1.2066368572327129,0.0,1.3212026571480862,0.0,0.0,0.0,0.0,0.025863510589919297,0.5269265066961119,0.0,0.06676293666301386
0.0,0.2007685537050849,0.0,0.32856167435383143,0.0,0.0,0.23270468455819335,1.5818571291201313,0.0,0.7855551721045142,0.0,0.273748135500582,0.0,0.09109781964985572,0.021599111803461798,0.4339853998082171,0.0,0.4024814492539951
0.0,0.7794640394923764,0.0,0.0005548237428286418,0.0,0.019347319222812152,0.19029550263309924,0.7874087989798022,0.0,0.520457985595787,0.0,0.0,0.0,0.0,0.017316450011460875,0.014592903251551381,0.0,0.0800036823000016
0.0,0.6629678766572289,0.0,0.6641001988111654,0.0,0.0,0.1460078224319825,0.01286861767700298,0.0,0.4857701515462125,0.0,0.36350923486856396,0.0,0.44896890068956347,0.0130153681120703,0.7164272208445872,0.0,0.3785827946144219
0.0,0.5881285055640362,0.0,0.0,0.0,0.36307592169791547,0.09966748517328153,1.6451332494341835,0.0,1.3264279272478192,0.0,0.0,0.0,0.0035544137963702885,0.008695706967553821,0.6846389807061694,0.0,0.0
