S1213_Actual,S1213_Simulated,RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated,S1151_Actual,S1151_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
1.6094379124341003,1.5756497927369877,1.013619075834717,0.25241187134073034,0.0,0.18529177914319295,0.6931471805599453,0.6743462050229961,1.9459101490553132,2.628571057555208,4.237963789997018,3.400715103324849,1.0986122886681098,0.9743739085513304,1.6094379124341003,1.566371245538988,1.0986122886681098,1.0986074641099446,0.0,0.28515064114304844
1.6094379124341003,1.6879495568632663,1.0216512475319812,0.226333361979706,0.0,0.2004488992392815,0.6931471805599453,0.6622655977970134,1.9459101490553132,3.1232284202214187,4.238925791033208,1.444909070824283,1.0986122886681098,1.1992692695092344,1.6094379124341003,1.5473348664634898,1.0986122886681098,1.0986009623513637,0.0,1.3686998662107173
1.6094379124341003,1.4311172881063308,1.0296194171811583,0.4126981330526989,0.0,0.23585708261231086,0.6931471805599453,0.7601264557765296,1.9459101490553132,3.699341679280132,4.239886867512759,3.235224085861639,1.0986122886681098,1.0536145609872636,1.6094379124341003,1.5577039882297696,1.0986122886681098,1.0986065622250445,0.0,0.2479644793426296
1.6094379124341003,1.580387916397608,1.0375245966882716,0.0,0.0,0.5539462859392481,0.6931471805599453,0.7935944220853073,1.9459101490553132,3.1307314025900674,4.240847021211102,5.355661194300335,1.0986122886681098,0.9647892162444671,1.6094379124341003,1.601519459548951,1.0986122886681098,1.0986034831809262,0.0,0.6054899485879154
1.6094379124341003,1.3553959160694662,1.0453677741492975,0.6378110657442212,0.0,0.17396818260147182,0.6931471805599453,0.6812916465386373,1.9459101490553132,2.667000136852379,4.241806253898562,2.402917602664822,1.0986122886681098,0.8490538955583365,1.6094379124341003,1.5643270932706623,1.0986122886681098,1.098603964886454,0.0,0.4669487427768466
1.6094379124341003,1.632141110180324,1.0531499145913523,0.2600717823290629,0.0,0.0,0.6931471805599453,0.5004682980914247,1.9459101490553132,2.389628907254829,4.242764567340374,1.9344741455623369,1.0986122886681098,0.9963118222383669,1.6094379124341003,1.5162280959633416,1.0986122886681098,1.098606981585116,0.0,0.05262164699390509
1.6094379124341003,1.7487321312381887,1.0608719606852626,1.1657758957715514,0.0,0.0,0.6931471805599453,0.7563288889154176,1.9459101490553132,2.6428854887629507,4.243721963296702,2.2683040596063266,1.0986122886681098,0.7020817830161619,1.6094379124341003,1.6102233784195197,1.0986122886681098,1.0986097199972815,0.0,0.6245059318175363
1.6094379124341003,1.5310971999122613,1.0685348334308318,0.35743505323940306,0.0,0.5012409934319297,0.6931471805599453,0.8800453333113363,1.9459101490553132,2.3771366971665766,4.244678443522658,3.02333056342391,1.0986122886681098,0.864198921780305,1.6094379124341003,1.5168468294432675,1.0986122886681098,1.0986044122561056,0.0,0.22632532031816197
1.6094379124341003,1.6255012319975135,1.076139432816051,0.0,0.0,0.0,0.6931471805599453,0.6863869816181252,1.9459101490553132,2.5152005273906224,4.2456340097683265,4.9615158173277685,1.0986122886681098,1.0096411513007402,1.6094379124341003,1.41487781085943,1.0986122886681098,1.0986084823360078,0.0,0.5567055748893235
1.6094379124341003,1.762208209016198,1.083686638451434,0.0,0.0,0.3062330823684138,0.6931471805599453,0.6752536675912583,1.9459101490553132,3.3284372799539255,4.246588663778778,3.8607176826788865,1.0986122886681098,0.6166615042455177,1.6094379124341003,1.557351511802441,1.0986122886681098,1.0986092249577875,0.0,0.6082167628918929
1.6094379124341003,1.0979781617423234,1.0911773101805915,0.49588199737929983,0.0,0.0,0.6931471805599453,0.5432637113834461,1.9459101490553132,2.4011539411901746,4.2475424072940875,3.6493376849734886,1.0986122886681098,0.665655345603632,1.6094379124341003,1.4514470532766093,1.0986122886681098,1.098612612848054,0.0,0.9471326933582223
1.6094379124341003,1.4465050989679966,1.0986122886681098,0.0,0.0,0.0,0.6931471805599453,0.7243973454090469,1.9459101490553132,2.2773379251533177,4.248495242049359,3.97517063433583,1.0986122886681098,0.7034696403196945,1.6094379124341003,1.6018813987387273,1.0986122886681098,1.098604982485045,0.0,1.0194102646370504
