,Actual_last_5_vals,Mean_Simulation,Simulated_28,Simulated_16,Simulated_23,Simulated_0,Simulated_24,Simulated_8,Simulated_3,Simulated_4,Simulated_1,Simulated_18,Simulated_12,Simulated_15,Simulated_6,Simulated_22,Simulated_17,Simulated_2,Simulated_9,Simulated_11,Simulated_27,Simulated_19,Simulated_5,Simulated_26,Simulated_29,Simulated_21,Simulated_25,Simulated_10,Simulated_13,Simulated_20,Simulated_7,Simulated_14
0,108851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,110243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,110861.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,121632.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,117762.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86,116921.86
6,,117140.62,115585.64,128445.62,115248.54,106387.41,113577.51,117295.97,98554.25,134424.72,121273.84,104303.09,121658.02,113142.87,108518.56,116860.4,106015.51,118278.41,105556.72,110793.83,123663.07,120604.15,118225.26,111711.47,118146.1,115495.07,131884.17,117511.34,110042.94,136103.21,116704.56,138206.25
7,,116649.82,124397.37,114553.03,121464.38,117509.15,116127.08,119943.68,116247.57,118610.47,112823.7,118283.8,125067.66,112892.21,115311.37,113221.1,94659.09,107682.48,98443.01,108975.59,130530.23,136240.68,117208.5,97898.23,100595.69,124316.57,146347.29,119274.28,112154.5,124196.9,129863.49,104655.53
8,,118858.82,113067.9,135803.1,122054.82,103254.62,127103.15,129850.85,100535.19,128108.97,109868.12,119006.33,123541.01,106015.01,98443.95,110278.3,132145.71,111138.02,120264.25,104480.91,116971.27,146187.13,98626.07,76830.35,104765.39,158099.44,158309.68,130103.44,98955.99,149459.17,138862.95,93633.4
9,,119450.39,117659.51,116819.59,122428.97,119100.74,107022.71,127729.41,122398.04,117832.4,119152.8,112355.6,122072.17,129948.55,99506.44,108503.23,133380.16,124932.95,135221.34,87875.4,131653.23,129984.4,86578.63,111751.55,136182.11,136066.23,146991.08,143596.93,88638.54,135831.02,105561.52,106736.41
10,,121437.17,117155.62,107669.02,118231.99,119311.42,149574.06,123486.75,125701.75,128044.52,126371.68,113361.45,123649.45,117601.55,105962.68,135654.89,142678.59,133687.57,126384.97,106975.18,131955.36,124031.35,83523.75,85557.31,132850.67,144688.23,160217.53,154582.23,85263.58,145347.54,81230.85,92363.69
11,,121822.88,129223.51,119137.05,135897.26,126457.57,127058.07,99521.75,114416.56,129845.22,124386.43,94625.8,113794.34,143917.72,118022.94,80224.69,141157.8,140690.04,97474.17,121753.17,148016.2,141713.21,105755.46,76487.94,135432.46,134865.62,169336.64,136963.48,102110.48,156363.16,96172.85,93864.87
12,,123403.98,129887.9,107421.52,138384.62,120057.15,132048.69,106137.05,133630.98,144826.04,135533.11,99769.25,128663.51,138793.47,114368.5,86289.47,141023.58,147805.02,103216.37,102401.35,138946.4,132789.82,91008.13,96700.94,147721.04,148329.74,161935.44,144255.1,86060.39,148487.94,107923.89,87702.87
13,,127041.18,127659.25,120479.85,131666.7,113295.41,119355.96,131219.99,119938.77,146000.61,132701.56,120005.14,111453.26,142256.83,129407.44,113534.89,129464.55,165948.94,98193.12,111902.79,143199.35,139576.45,111532.46,105566.35,155856.88,147654.39,145778.59,160267.17,104504.8,155804.79,76944.95,100064.13
14,,126700.11,123670.07,121811.96,134449.18,103195.45,125522.86,123467.65,129547.65,129387.86,149516.14,106704.18,101542.39,149962.31,109316.93,110049.23,113134.6,157411.31,91069.96,111565.72,159497.66,170745.04,120407.57,112451.12,166724.89,157608.74,127049.34,162209.62,95676.24,164142.75,91418.01,81746.97
15,,129296.96,122662.31,129067.89,156728.77,115121.76,112419.2,112760.54,144914.39,143256.92,156051.71,118517.83,109801.01,154550.84,99763.66,118871.76,113344.87,149211.57,118755.73,103862.3,156771.93,147040.88,121181.92,123971.67,155517.39,170399.94,126491.73,166265.6,91671.75,164971.13,87567.25,87394.41
16,,130528.38,138426.41,127607.94,131690.33,138019.11,124593.26,115388.09,147118.36,136045.23,159714.33,122391.26,93009.75,140351.26,99201.2,134702.49,110055.28,142249.08,120163.72,95413.76,158699.78,159039.6,105429.56,111877.24,184732.64,163005.98,133161.6,185765.89,92468.27,166758.04,82440.2,96331.69
17,MAE,,4435.94,6667.69,7175.81,8049.17,8204.17,8618.82,8692.93,8940.72,10107.66,10547.46,11124.98,12164.32,13269.93,13410.29,14245.21,15006.78,15152.94,15527.53,15945.77,16301.87,16344.97,20127.18,20540.84,20957.56,21731.94,22372.06,23731.9,24594.61,25339.62,25980.11
