,Actual_last_5_vals,Simulated_0,Simulated_1,Simulated_2,Simulated_3,Simulated_4,Simulated_5,Simulated_6,Simulated_7,Simulated_8,Simulated_9,Simulated_10,Simulated_11,Simulated_12,Simulated_13,Simulated_14,Simulated_15,Simulated_16,Simulated_17,Simulated_18,Simulated_19,Simulated_20,Simulated_21,Simulated_22,Simulated_23,Simulated_24,Simulated_25,Simulated_26,Simulated_27,Simulated_28,Simulated_29,Simulated_30,Simulated_31,Simulated_32,Simulated_33,Simulated_34,Simulated_35,Simulated_36,Simulated_37,Simulated_38,Simulated_39,Simulated_40,Simulated_41,Simulated_42,Simulated_43,Simulated_44,Simulated_45,Simulated_46,Simulated_47,Simulated_48,Simulated_49
90,278217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,280192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,280438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,282044.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,280482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505,257327.3376004505
96,,237496.7549892019,187181.07884227598,306061.8722382755,302217.0930594036,234250.1702897226,200306.39084945215,153071.3666317246,280411.7275714064,202925.1327124039,217393.1358353652,237834.05394073925,263380.6089481076,264183.3105100027,267837.4291169164,231839.78852055044,279423.9161059563,294796.4696072534,343374.0794822423,273815.6551129685,247798.1791315178,258125.75726293048,298448.5016066895,197205.1113782585,253029.9384309049,244129.0740917041,206722.61537787272,315755.52143861057,234513.48164832685,258410.4792711625,256909.88134694967,207626.25357498924,284384.9883534153,321496.5999433573,249479.3804223741,330727.0682604618,309287.6519543333,217834.23146127237,255677.99929521733,196820.98856533668,260765.4776037736,330822.34709974326,268816.6698654476,242103.91034998422,245684.7920962725,269194.74612829176,251013.92069823842,266486.70518164994,325127.60208266595,217910.60721241013,281108.55919854494
97,,217534.78879923208,260974.3953235343,270742.5022255623,282082.8332921028,273218.06808476144,317414.5874799832,349749.98679630616,294173.1242490544,176334.77050677344,203163.20277784867,239383.19942245758,317412.47685998294,312089.87163358385,255412.01184466467,277630.202724967,298855.054429508,315420.75799257675,287189.38689849427,254457.2358976165,195249.2151934575,259752.13477690078,260519.00099891808,135640.72038740083,307213.5161196722,398249.45701694064,235728.76679556377,330004.4517892993,332145.0462628814,180497.30942047323,235199.236909406,212156.47263467134,301957.53244192083,236621.92975375315,322065.75393007585,287554.10993658163,305010.74662445084,161829.32325922843,249315.9933443215,238772.31160397345,269389.6288438048,274455.691718346,314945.41192331095,236505.133069068,201284.87769697854,219724.83245391853,300760.61512960476,324602.77123513265,308237.3586184695,255083.15519558938,293152.5533211449
98,,222713.26279285745,267155.87810142117,306322.477805067,280932.2223170012,270328.2841637897,268719.6847966159,249577.51974520038,244730.67059555283,244674.78601233996,274208.00541246653,252334.48349836902,245655.74455608107,235453.36010959157,218146.23075711002,266661.47805823805,329128.50099349313,181701.89102642637,241767.10200359154,272096.5274467396,205847.52214730784,216241.03502562482,318207.0119917404,221882.54149560147,283515.69409319176,266384.2831217755,249367.3981247556,237761.24121410324,256099.74595825232,316482.7266397648,280357.96232977393,214358.88466950253,374677.1163143206,299361.99014371407,250573.79896761486,197281.00081463406,203425.82062334073,287848.6377476244,320748.0524980501,217133.8053465341,330735.8720019707,223630.6234483383,263383.989122887,278580.88756969257,283752.15126503067,252956.83435164517,242726.86053626076,252326.98559037645,204421.51056314996,301343.89807779423,210763.6172135801
99,,318739.6230907799,275758.53718926717,210890.1595244687,338592.5207744934,272334.49389138963,258510.2577508845,251870.86662345543,198890.19375088526,223513.54494345502,227239.5446798596,210514.58994775967,260172.82356945315,256999.12449202358,255139.5845502836,224783.82990031474,256656.3151639175,245342.64049048975,308413.01334952796,279962.6765377502,293161.35444539913,287845.41401962074,268050.8379674808,239876.85364307492,265334.73360463034,300688.5289764743,244518.28595623307,319826.69597832055,211601.36317929727,295181.30533701193,277800.27874915785,225511.99435793422,283308.9564341415,221169.92716669125,225026.8991610839,250780.96379337215,277469.526617486,307115.7232535104,207535.05962078046,213609.49716564605,273650.0988099223,186508.19215511176,236440.01022105452,303686.0363915598,185922.502152422,289126.727333954,272053.16498979396,236646.16863088886,263591.0469500487,280197.5688414113,212053.4849709182
