S1905_Actual,S1905_Simulated,S1226_Actual,S1226_Simulated,S00112_Actual,S00112_Simulated,S00108_Actual,S00108_Simulated
0.0,0.9071098113340569,4.248495242049359,4.134769788868201,4.1588830833596715,2.499131140053135,1.3862943611198906,1.5415685703871407
0.0,1.4370324319433387,4.248495242049359,4.29806831193538,4.1588830833596715,1.0575041516198396,1.3862943611198906,1.2049455518254035
0.0,0.6561503706128602,4.248495242049359,4.142327712130013,4.1588830833596715,3.103151486058154,1.3862943611198906,1.5058102295153133
0.0,0.6694258286560923,4.248495242049359,4.323342022298861,4.1588830833596715,2.1408249772894448,1.3862943611198906,1.8866145712898974
0.0,0.25783413208415007,4.248495242049359,3.93424945581396,4.1588830833596715,1.6481175286661516,1.3862943611198906,1.7670713450888436
0.0,1.1685214595899196,4.248495242049359,4.231949793622059,4.1588830833596715,1.6195274577030423,1.3862943611198906,1.5980915526695596
0.0,1.6565630208146307,4.248495242049359,4.397482782664041,4.1588830833596715,3.0041010156289754,1.3862943611198906,1.2755862426852707
0.0,1.5250662358238785,4.248495242049359,4.411716027084653,4.1588830833596715,2.1701413656094743,1.3862943611198906,1.4701842001300591
0.0,0.5311737343665326,4.248495242049359,4.586471932858178,4.1588830833596715,2.4816977062447108,1.3862943611198906,1.9364980696465066
0.0,0.3525693391731598,4.248495242049359,4.401031639465312,4.1588830833596715,2.203713612778878,1.3862943611198906,0.9811004815696578
0.0,0.718285481638955,4.248495242049359,3.832688062165725,4.1588830833596715,1.7101119545374788,1.3862943611198906,1.3080916911963263
0.0,1.13635974696878,4.248495242049359,3.7863359305242485,4.1588830833596715,2.146900815982911,1.3862943611198906,1.4192936297099046
