,Actual_last_5_vals,Mean_Simulation,Simulated_38,Simulated_24,Simulated_29,Simulated_25,Simulated_22,Simulated_10,Simulated_15,Simulated_0,Simulated_41,Simulated_34,Simulated_36,Simulated_31,Simulated_2,Simulated_3,Simulated_28,Simulated_19,Simulated_5,Simulated_39,Simulated_40,Simulated_9,Simulated_35,Simulated_12,Simulated_37,Simulated_14,Simulated_26,Simulated_18,Simulated_13,Simulated_1,Simulated_6,Simulated_8,Simulated_48,Simulated_21,Simulated_43,Simulated_16,Simulated_47,Simulated_17,Simulated_49,Simulated_11,Simulated_32,Simulated_20,Simulated_30,Simulated_7,Simulated_27,Simulated_46,Simulated_4,Simulated_44,Simulated_45,Simulated_33,Simulated_42,Simulated_23
0,25990.98449612403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25977.488372093023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,25963.99224806201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,25950.496124031008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,25937.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69,32159.69
6,,33208.11,32883.04,31508.17,33268.06,36773.59,34400.61,34961.8,31723.89,33334.46,32387.36,29561.48,34614.39,32001.77,31755.79,31440.6,40106.93,31663.96,27548.37,32690.01,31868.03,31462.39,29149.62,33460.32,27805.84,47930.83,26810.71,34638.25,34603.18,35276.95,38098.75,35681.41,32913.72,30767.64,35395.23,37093.91,38406.06,36977.81,26585.13,36829.17,33565.17,32554.13,29644.1,36267.49,33013.89,30283.58,27316.85,34200.12,31882.16,35249.86,30039.16,32009.68
7,,31972.33,31718.03,32727.11,29028.15,32134.79,30411.63,31328.72,34655.18,32779.81,31078.76,30764.17,27756.67,32316.36,26142.31,27238.06,29943.29,26975.01,28303.33,36234.13,33048.02,25796.25,34690.86,36620.95,34202.45,25935.44,45939.79,32201.01,31629.92,30808.43,33841.55,35693.95,36798.44,29978.95,31819.97,37449.22,30462.21,33189.08,27124.16,41351.46,27771.75,34822.23,28501.78,38955.36,25748.44,32835.46,34395.25,27283.65,32700.94,25699.07,36030.77,33754.11
8,,33033.75,28621.79,32210.12,34046.44,25993.96,31161.97,32307.14,34624.09,32281.49,33525.76,33434.43,32000.85,29011.31,36658.53,33177.71,28744.34,30543.96,26305.79,30729.9,42779.44,30083.03,27844.31,35240.31,41442.29,43676.56,39435.83,26231.37,39000.84,31354.88,38372.38,25839.66,39368.71,41593.01,33611.48,35545.25,44735.21,32173.09,33983.6,34064.06,27781.23,31572.5,30479.92,28472.34,35923.24,31386.25,24214.84,25821.83,30272.48,31707.76,39147.27,33152.99
9,,32379.11,30948.79,36003.31,29083.83,33879.21,33395.26,25912.22,34115.94,35425.59,30398.58,35369.61,27574.13,30145.69,36631.59,29318.87,27736.99,28585.36,35721.12,35984.14,32476.85,31079.18,28954.48,34481.55,36907.63,35774.19,32600.15,33639.21,34133.48,33809.97,32376.34,33010.77,41193.67,25554.66,28445.92,27285.4,38504.78,28240.48,30029.3,33470.51,35512.98,37637.35,39921.2,32100.05,31002.66,38220.5,29413.7,25342.68,28248.84,26925.46,34130.15,32301.38
