,Actual_last_5_vals,Mean_Simulation,Simulated_9,Simulated_2,Simulated_11,Simulated_17,Simulated_7,Simulated_21,Simulated_20,Simulated_15,Simulated_0,Simulated_10,Simulated_3,Simulated_22,Simulated_16,Simulated_14,Simulated_8,Simulated_24,Simulated_29,Simulated_26,Simulated_4,Simulated_28,Simulated_12,Simulated_1,Simulated_19,Simulated_27,Simulated_25,Simulated_23,Simulated_6,Simulated_13,Simulated_18,Simulated_5
0,57596.857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,57733.142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,57869.42857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,58005.71428571428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02,51438.02
6,,51165.48,46167.51,53349.94,55504.03,52741.75,52736.44,42294.18,49022.36,51637.4,51629.24,52973.7,53729.18,52107.42,53257.92,51122.9,57738.02,52083.65,48249.04,52853.94,42279.73,57524.97,56323.06,56402.78,54798.59,45955.79,49799.97,41058.32,43283.67,44205.83,56452.28,57680.74
7,,52805.27,54450.17,55501.78,54553.54,51780.45,50466.34,52916.98,47026.6,61449.61,46514.5,51030.04,47733.28,55314.32,47959.49,51521.42,56935.7,55953.64,59717.25,55299.57,50277.9,46320.9,50350.99,58174.54,53551.11,52222.4,45656.87,52237.01,48865.15,54869.33,58882.86,56624.38
8,,52147.67,58010.68,52841.8,58903.17,51720.4,53784.55,48063.0,51334.1,55779.6,45886.73,46155.75,52813.07,57271.04,46242.16,50307.38,49744.64,44403.2,44465.83,48235.82,46875.53,55584.1,63141.87,59705.87,53201.75,57632.79,57966.15,39436.74,63257.63,63042.77,51578.3,37043.54
9,,50462.88,52074.74,49368.02,49815.59,58298.31,55582.39,52750.63,53729.22,54889.08,55322.58,53355.28,46483.11,50651.63,48823.54,44913.02,50711.71,48840.84,48600.9,41076.52,48417.8,56859.96,45930.49,53898.62,57641.28,43569.09,45330.8,45146.54,45008.48,56359.87,51629.12,48807.23
10,,50139.35,44893.27,50667.06,43742.54,39512.63,43460.19,52953.49,55820.13,53833.03,49720.79,51702.34,47694.11,54495.07,59495.34,52555.43,41319.36,47279.43,54246.87,49376.46,55224.0,52509.1,50719.3,49530.32,43502.65,50634.22,54529.14,43083.97,56430.66,46746.46,57172.48,51330.79
11,,52028.99,56303.48,44734.12,50711.3,58061.52,49937.18,57933.17,54667.26,58302.81,46151.4,58162.3,44528.52,60207.01,58938.55,41616.48,54469.37,45275.7,52676.57,64503.08,49695.89,46652.93,59683.67,58721.61,48165.33,48084.14,39200.37,44600.91,49467.95,57683.09,44574.23,57159.76
12,,51107.73,50478.24,50794.95,49907.83,54365.31,48337.93,49897.29,50165.62,50723.19,48559.84,52046.96,54800.0,50497.51,48638.68,47260.7,54414.43,45165.5,53504.71,54115.95,44199.64,54811.05,45569.67,49960.51,56039.1,52444.75,53973.18,49591.91,47360.96,61268.65,52465.32,51872.41
13,,52018.49,51867.24,58719.56,51265.1,52814.05,51542.75,55548.79,45091.78,57923.46,55894.44,47274.44,54861.85,53821.57,51802.24,52192.19,45638.12,56435.68,55035.28,47730.42,50946.26,49527.18,54562.93,60401.77,44192.05,46633.45,55276.89,58666.79,53552.42,52601.67,45815.93,42918.41
14,,51436.36,53725.62,52298.07,50798.2,51124.9,54432.24,52486.25,50788.37,52643.1,52234.51,47494.52,45650.42,54945.3,55086.91,49817.07,50243.9,55702.69,58719.28,53976.5,39504.9,59433.25,47496.19,55328.76,57658.36,47677.03,52916.03,53677.15,45099.72,42724.61,58567.88,40839.16
15,,52455.88,51385.24,49783.42,47836.64,52869.77,51973.21,49843.36,50708.93,54385.92,59732.41,57759.34,56160.3,55290.38,51469.77,44574.6,47065.48,48567.29,50752.24,47394.81,54091.58,55671.09,52516.28,60354.43,45741.76,42754.39,63036.38,54100.65,57058.58,52795.79,62515.48,45486.74
16,,51893.72,51177.1,58808.45,47227.7,50690.36,43657.31,56227.05,58635.5,50746.3,52411.4,56569.14,53825.18,41024.25,48427.74,44329.96,53773.58,53281.93,58187.09,52748.02,49476.38,54200.95,59099.02,53752.88,48521.74,39069.1,54949.0,48764.48,59093.01,45866.85,65127.38,47142.88
17,MAE,,2374.63,2662.94,2756.74,2792.07,2866.48,3067.52,3110.52,3142.97,3265.63,3314.01,3348.67,3410.26,3461.38,3552.52,3563.75,3579.07,3735.09,3872.48,4176.08,4178.09,4221.79,4340.23,4348.14,4634.89,4826.85,4863.76,5054.83,5057.12,5464.4,5466.52
