S1488_Actual,S1488_Simulated,DuplicatedBlocks_Actual,DuplicatedBlocks_Simulated,S00112_Actual,S00112_Simulated,S1132_Actual,S1132_Simulated
0.0,0.5590409252811076,2.302585092994046,3.1607803363738145,4.848116364598481,4.5727356372089725,2.9444389791664403,3.5729506602420233
0.0,0.6305370949671032,2.302585092994046,4.3701499444048,4.8494227005125365,4.449589187777072,2.9444389791664403,4.50465705404637
0.0,2.8282333956064636,2.302585092994046,2.3061863138937477,4.850727332139201,3.916870600431264,2.9444389791664403,4.9156789100872
0.0,1.5600974152878448,2.302585092994046,3.5911605713576997,4.852030263919617,5.005775243514094,2.9444389791664403,6.604105689080988
0.0,0.0,2.302585092994046,4.001170907648678,4.853331500277589,5.105965236089036,2.9444389791664403,2.5988280370355605
0.0,1.7349270137907524,2.302585092994046,3.1226373764480577,4.854631045619675,4.838405043526616,2.9444389791664403,3.826250974297016
0.0,0.8850192239941195,2.302585092994046,3.473894029246499,4.855928904335275,4.468758938467219,2.9444389791664403,4.623231440369196
0.0,1.4066520191345495,2.302585092994046,2.1023888811280718,4.857225080796721,5.047319266579428,2.9444389791664403,3.7977469962051114
0.0,1.3260577346362488,2.302585092994046,3.195268102655734,4.858519579359367,4.450237778398595,2.9444389791664403,4.916299472687026
0.0,0.0,2.302585092994046,3.035704294095581,4.859812404361672,3.907814360874531,2.9444389791664403,6.14816022476939
0.0,0.3861424244059269,2.302585092994046,4.852623788221612,4.90527477843843,4.378954844654631,2.9444389791664403,2.511733289868252
0.0,0.2084565128799446,2.302585092994046,4.178972237157903,4.948759890378168,5.4232091943608784,2.9444389791664403,3.966304905638848
