RedundantThrowsDeclarationCheck_Actual,RedundantThrowsDeclarationCheck_Simulated,S00117_Actual,S00117_Simulated,S1488_Actual,S1488_Simulated,S1226_Actual,S1226_Simulated,S1155_Actual,S1155_Simulated,S1132_Actual,S1132_Simulated,S1481_Actual,S1481_Simulated
0.9067212808580045,0.26424494468692766,0.0,0.18857179510065186,0.6931471805599453,0.6742804700449279,0.0,0.0,1.0986122886681098,1.1085934909171022,1.0986122886681098,1.098607464109944,0.0,0.2632049367457456
0.9257694758286987,0.3542332780733679,0.0,0.0,0.6931471805599453,0.6157515960882568,0.0,0.0,1.0986122886681098,1.1467362341170795,1.0986122886681098,1.0986092509716139,0.0,0.4317003129797383
0.9444616088408514,0.0,0.0,0.0,0.6931471805599453,0.8108860601041754,0.0,0.0,1.0986122886681098,1.1776220886440578,1.0986122886681098,1.0986093056576802,0.0,0.0
0.9628107475090479,0.09741301626591764,0.0,0.0,0.6931471805599453,0.7031676640859683,0.0,7.889853631164661e-07,1.0986122886681098,1.073509513014618,1.0986122886681098,1.0986140932665789,0.0,0.33094605691327844
0.9808292530117261,0.6710167459323753,0.0,0.5345370000963345,0.6931471805599453,0.6703251307750542,0.0,0.0,1.0986122886681098,1.1197343925802763,1.0986122886681098,1.0986041013471717,0.0,0.872424895368584
0.9985288301111271,0.7921922796474299,0.0,0.0,0.6931471805599453,0.6496548737129635,0.0,0.0,1.0986122886681098,1.105102110618437,1.0986122886681098,1.09860374429037,0.0,0.9622823428968872
1.0159205728229963,1.1077480831606428,0.0,0.5491375483345409,0.6931471805599453,0.7363461109414282,0.0,0.0,1.0986122886681098,1.1551409911733577,1.0986122886681098,1.0986110058718073,0.0,0.04475657423732293
1.0330150061822962,0.3959810371552418,0.0,0.0,0.6931471805599453,0.7064715443938865,0.0,0.0,1.0986122886681098,1.127766368615531,1.0986122886681098,1.0986070756117343,0.0,0.4053762634970947
1.0498221244986776,0.4039942573594161,0.0,0.0,0.6931471805599453,0.9310435428573023,0.0,0.0,1.0986122886681098,1.1017413992501601,1.0986122886681098,1.0986141052259126,0.0,0.40936743921980173
1.0663514264498883,0.3508600887478488,0.0,0.6091208331441834,0.6931471805599453,0.7154527322826187,0.0,0.0,1.0986122886681098,1.0849150337301912,1.0986122886681098,1.0986106287276558,0.0,0.0
1.0826119473216684,0.0,0.0,0.769697400675158,0.6931471805599453,0.6101007155182984,0.0,1.4047407089873848e-06,1.0986122886681098,1.0053232447956664,1.0986122886681098,1.0986069449308258,0.0,0.6289620645489276
1.0986122886681098,0.5873013777920733,0.0,0.0,0.6931471805599453,0.6276471867539389,0.0,3.2417679868059956e-07,1.0986122886681098,1.0925100231440423,1.0986122886681098,1.098605001227671,0.0,0.8952545788319592
