Index,Lower,Upper,Predicted,Actual
249,30712.81,33118.57,31915.69,32028
250,30816.61,33229.58,32023.1,32198
251,30918.15,33339.69,32128.92,32552
252,31019.76,33451.31,32235.54,33004
253,31120.68,33563.63,32342.15,33562
254,31220.9,33676.63,32448.77,33527
255,31320.45,33790.31,32555.38,33847
256,31232.29,33870.46,32551.37,33863
257,31327.68,33988.3,32657.99,33926
258,31402.31,34082.67,32742.49,33928
259,31496.79,34201.41,32849.1,34020
260,31590.75,34320.68,32955.72,34301
261,31683.28,34439.8,33061.54,34276
262,31288.24,34567.79,32928.01,34448
263,31379.38,34689.88,33034.63,34421
264,31471.95,34813.71,33142.83,34620
265,31562.34,34936.55,33249.45,34622
266,31281.6,35214.02,33247.81,34730
267,31371.3,35337.56,33354.43,34929
268,31460.7,35461.39,33461.04,34994
269,31549.81,35585.5,33567.66,35964
270,31638.65,35709.9,33674.27,36198
271,30967.16,36197.31,33582.23,36299
272,31058.89,36318.81,33688.85,36529
273,31150.37,36440.56,33795.46,36561
274,31520.82,36453.84,33987.33,36630
275,31612.73,36575.17,34093.95,36660
276,31704.38,36696.75,34200.57,36665
277,29452.64,36490.13,32971.39,36475
278,29531.22,36607.43,33069.32,36903
279,29517.06,36653.78,33085.42,37077
280,29605.84,36778.23,33192.04,37043
281,29529.8,37003.0,33266.4,37013
282,28998.97,37312.48,33155.72,37181
283,29295.37,37947.02,33621.2,37197
284,29382.92,38072.7,33727.81,37181
285,29260.72,37690.42,33475.57,37261
286,30439.96,37590.39,34015.18,37527
287,30528.16,37715.43,34121.79,37452
288,30616.2,37840.62,34228.41,37949
289,29606.42,38194.47,33900.45,37818
290,30224.96,37374.87,33799.91,38316
291,30310.83,37502.23,33906.53,38231
292,29574.85,37806.71,33690.78,39076
293,29660.62,37935.75,33798.18,39266
294,29751.46,38080.26,33915.86,39411
295,29836.22,38208.73,34022.47,39408
296,29920.89,38337.29,34129.09,39435
297,30005.46,38465.95,34235.71,39453
298,30090.75,38595.48,34343.11,39482
299,30167.59,38706.58,34437.08,39251
300,30226.83,38785.56,34506.19,39669
301,30311.96,38915.24,34613.6,39667
302,30396.2,39044.23,34720.22,39756
303,30972.63,39096.18,35034.41,39851
304,30926.51,39179.25,35052.88,40200
305,30047.65,39621.86,34834.75,40800
306,29992.25,39632.67,34812.46,40989
307,30076.97,39762.76,34919.87,40991
308,30159.08,39890.72,35024.9,41103
309,29900.66,40163.15,35031.91,42313
310,28697.39,40468.14,34582.77,42910
