Index,Lower,Upper,Predicted,Actual
533,58489.68,84711.48,71600.58,70640
534,57522.88,87658.81,72590.85,70640
535,58482.9,85360.29,71921.6,70590
536,58563.8,85126.27,71845.03,71140
537,58540.24,85470.84,72005.54,71120
538,58290.81,85855.5,72073.15,70725
539,58136.74,86135.05,72135.89,70689
540,58287.0,86047.96,72167.48,70677
541,56568.03,89963.77,73265.9,69583
542,53668.2,95116.72,74392.46,70488
543,53172.31,97329.28,75250.79,71365
544,54588.57,100712.14,77650.35,73225
545,52924.89,101948.55,77436.72,72899
546,52507.75,103845.6,78176.67,72629
547,44719.29,115748.25,80233.77,70886
548,44190.55,117210.54,80700.55,71024
549,44699.51,121684.23,83191.87,72689
550,44926.85,121604.68,83265.77,72659
551,43107.9,125433.6,84270.75,72881
552,42665.64,126196.89,84431.26,72881
553,42220.77,126962.78,84591.77,72760
554,41773.39,127731.17,84752.28,72760
555,43524.45,122771.87,83148.16,72806
556,42034.45,125057.03,83545.74,72944
557,43874.22,125187.56,84530.89,73567
558,43858.06,124342.22,84100.14,73605
559,45402.48,121803.99,83603.24,73639
560,45436.24,121854.18,83645.21,73824
561,41103.33,126899.2,84001.26,73376
562,41007.4,124313.57,82660.48,73416
563,46008.5,122289.14,84148.82,72977
564,43881.03,119399.61,81640.32,74954
565,51180.39,105383.62,78282.01,74992
566,51186.57,105461.38,78323.98,74871
567,-28565.86,188946.11,80190.12,81912
568,-28808.68,187995.33,79593.32,81896
569,-28762.45,188033.04,79635.29,81111
570,-27919.27,188651.82,80366.28,82076
571,-28704.41,187606.01,79450.8,81656
572,-28659.5,187645.04,79492.77,82112
573,-28814.06,187409.4,79297.67,82077
574,-28875.99,187318.2,79221.1,83497
575,-29000.9,187364.96,79182.03,83787
576,-29214.32,187150.9,78968.29,83812
577,-34830.35,192999.27,79084.46,83797
578,-34653.58,193044.86,79195.64,83826
579,-41359.94,202487.43,80563.74,86264
580,-44520.81,212928.63,84203.91,74594
581,-57429.14,196090.26,69330.56,74622
582,-57403.16,196168.99,69382.91,74648
583,-57792.81,195819.54,69013.36,74619
584,-58274.5,195790.9,68758.2,74137
585,-58346.71,195455.28,68554.28,75165
586,-58748.55,195155.29,68203.37,75343
587,-59353.33,196875.45,68761.06,75343
588,-58649.5,195373.23,68361.86,74163
589,-58763.94,195334.54,68285.3,74248
590,-54203.28,192951.0,69373.86,74915
591,-62971.75,202020.85,69524.55,75519
592,-59682.02,201048.17,70683.08,75550
593,-63027.38,202118.93,69545.78,75755
594,-62844.54,202294.39,69724.92,75947
595,-63622.54,201958.93,69168.19,75884
596,-65554.03,203282.02,68864.0,75928
597,-65515.15,203327.09,68905.97,76238
598,-65653.57,203312.38,68829.41,76258
599,-65615.27,203358.02,68871.38,75533
600,-65829.4,202381.95,68276.28,76017
601,-65704.26,202468.45,68382.1,76147
602,-64249.64,202475.29,69112.83,73375
603,-66516.03,204488.38,68986.18,74555
604,-66478.61,204534.9,69028.15,74939
605,-66441.44,204581.68,69070.12,75273
606,-66408.73,204595.64,69093.45,75993
607,-66250.15,204648.7,69199.27,76047
608,-66203.18,204731.05,69263.93,77277
609,-66177.61,204744.04,69283.22,77192
610,-66141.71,204792.09,69325.19,77213
611,-65978.2,204949.6,69485.7,77173
612,-65890.04,205229.1,69669.53,77335
613,-79249.57,218615.65,69683.04,77430
614,-79212.55,218662.57,69725.01,77431
615,-79175.76,218709.72,69766.98,77438
616,-78664.89,219040.11,70187.61,76645
617,-78751.78,219303.12,70275.67,76590
618,-78110.97,219448.57,70668.8,76885
619,-77994.51,219764.96,70885.22,76320
620,-77908.96,219827.2,70959.12,76330
621,-77873.87,219876.05,71001.09,76510
622,-78620.05,219566.34,70473.15,75878
623,-78712.99,219835.41,70561.21,75833
624,-78631.62,219901.83,70635.1,75843
625,-78597.81,219951.97,70677.08,75848
626,-78517.27,220019.21,70750.97,75872
627,-78483.9,220069.79,70792.94,75892
628,-78286.34,220193.24,70953.45,75765
629,-79239.18,219770.31,70265.57,75578
630,-78854.83,219944.06,70544.61,75623
631,-78155.0,220276.46,71060.73,76946
632,-78251.61,220549.2,71148.79,77043
633,-78382.39,220526.85,71072.23,77053
634,-78350.75,220579.15,71114.2,77148
635,-78271.5,220647.7,71188.1,77178
636,-78145.84,220733.67,71293.92,77336
637,-79031.97,221269.07,71118.55,77231
638,-79137.53,221285.35,71073.91,77277
639,-79107.46,221339.22,71115.88,77261
640,-79347.6,221114.6,70883.5,77176
641,-78787.46,221735.8,71474.17,77231
642,-78278.53,222059.31,71890.39,77456
643,-78149.68,221958.17,71904.25,77849
644,-78495.87,222050.29,71777.21,77825
645,-78466.92,222105.29,71819.18,77915
646,-78300.52,222196.06,71947.77,77935
647,-78271.98,222251.46,71989.74,78052
648,-78243.66,222307.09,72031.71,78071
649,-78099.45,222257.55,72079.05,78149
650,-77512.59,222566.33,72526.87,78669
651,-77484.65,222622.33,72568.84,78796
652,-77584.68,222531.95,72473.64,78941
653,-77695.02,222818.42,72561.7,78946
654,-87454.24,232629.19,72587.47,80509
655,-88370.62,232425.83,72027.61,80659
656,-88202.36,232615.86,72206.75,80647
657,-88175.0,232672.45,72248.72,80687
658,-88291.06,232964.63,72336.79,80702
659,-88264.2,233021.71,72378.76,80769
660,-88237.54,233079.0,72420.73,80883
661,-88211.09,233136.5,72462.7,80949
662,-87790.99,233274.49,72741.75,81079
663,-92231.74,237780.21,72774.23,81124
664,-92239.68,237913.62,72836.97,81133
665,-92332.31,237875.43,72771.56,81155
